,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,4975000.000,,,,5195000.000,,,,5448000.000,,,,5683000.000,,,,5564000.000,
AdditionalPaidInCapital,23765000.000,23806000.000,23757000.000,23693000.000,23333000.000,21850000.000,21832000.000,21354000.000,21141000.000,,,,,,,,17168000.000,16401000.000,16382000.000,16414000.000,15805000.000,15577000.000,15715000.000
AdditionalPaidInCapitalCommonStock,,,,,,,,,,18952000.000,18950000.000,18698000.000,18554000.000,18640000.000,17366000.000,-1511000.000,,,,,,,
AdvancesFromFederalHomeLoanBanks,,,,,,61926000.000,61943000.000,61960000.000,61977000.000,61994000.000,52000000.000,52000000.000,50000000.000,50000000.000,60000000.000,57000000.000,47000000.000,47000000.000,47000000.000,47000000.000,47000000.000,60000000.000,42000000.000
Assets,300050000.000,293682000.000,291767000.000,287216000.000,284284000.000,285281000.000,290452000.000,287138000.000,291350000.000,297761000.000,313691000.000,337761000.000,338671000.000,336624000.000,353216000.000,357882000.000,343930000.000,417813000.000,385939000.000,378757000.000,369144000.000,434435000.000,379325000.000
AssetsFairValueDisclosureNonrecurring,,,,,,,,,,,,,,,,,,,,0.000,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,,0.000,,,0.000
AvailableForSaleSecurities,,,,,,,,,,,,0.000,,,,,,,,,,,
Capital,,,,,,60607000.000,,,,60935000.000,,,,62224000.000,,,,61810000.000,,,,63829000.000,
CapitalRequiredForCapitalAdequacy,,,,,,18618000.000,,,,18827000.000,,,,21936000.000,,,,23848000.000,,,,23188000.000,
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,0.080,,,,0.080,,,,0.080,,,,0.080,,,,0.080,
CapitalRequiredToBeWellCapitalized,,,,,,,,,,,,,,,,,,29810000.000,,,,28985000.000,
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,,,,,,,,,,,,0.100,,,,0.100,
CapitalToRiskWeightedAssets,,,,,,0.260,,,,0.259,,,,0.227,,,,0.207,,,,0.220,
CashAndCashEquivalentsAtCarryingValue,13642000.000,14123000.000,24311000.000,23670000.000,19216000.000,16552000.000,25524000.000,29652000.000,40557000.000,26181000.000,25078000.000,38166000.000,32921000.000,29686000.000,54771000.000,40472000.000,11562000.000,52865000.000,12243000.000,19298000.000,42870000.000,103634000.000,54249000.000
CashAndDueFromBanks,438000.000,454000.000,360000.000,391000.000,371000.000,455000.000,474000.000,403000.000,418000.000,791000.000,473000.000,502000.000,518000.000,477000.000,419000.000,358000.000,354000.000,334000.000,415000.000,369000.000,343000.000,318000.000,403000.000
CashFDICInsuredAmount,,,,,,,,,,,,,,,,,,493000.000,,,,459000.000,
CashUninsuredAmount,,,,,,,,,,,,,,,,,,16606000.000,,,,391000.000,
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,,100000000.000,,,,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,2507500.000,2507500.000,2504309.000,2500224.000,2552105.000,2459082.000,2451776.000,2423685.000,2408555.000,2297725.000,2293725.000,2280844.000,2272306.000,2263848.000,2205665.000,2207551.000,2193251000.000,2158034.000,2152266.000,2144935.000,2118707.000,2106153.000,2106153.000
CommonStockSharesOutstanding,2507500.000,2507500.000,2504309.000,2500224.000,2552105.000,2459082.000,2451776.000,2423685.000,2408555.000,2297725.000,2293725.000,2280844.000,2272306.000,2263848.000,2205665.000,2207551.000,2193251000.000,2158034.000,2152266.000,2144935.000,2118707.000,2106153.000,2106153.000
CommonStockValue,25000.000,25000.000,25000.000,25000.000,25000.000,24000.000,24000.000,24000.000,24000.000,23000.000,23000.000,23000.000,23000.000,23000.000,23000.000,22000.000,22000.000,22000.000,22000.000,21000.000,21000.000,21000.000,21000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,2945000.000,,,,3239000.000,,,,3353000.000,,,,3568000.000,,,,3220000.000,
DeferredTaxAssetsNet,,,,,,,,,,3280000.000,,,,3384000.000,,,,3599000.000,,,,3251000.000,
DeferredTaxAssetsOther,,,,,,101000.000,,,,122000.000,,,,166000.000,,,,62000.000,,,,0.000,
