,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,,,,45366.000,
AccountsPayableCurrent,11876.000,15518.000,7241.000,9702.000,4648.000,13034.000,14961.000,10163.000,3589.000,,
AccruedLiabilitiesCurrent,,,77.000,178.000,,522.000,696.000,,,,
AdditionalPaidInCapital,75061.000,75161.000,76786.000,78411.000,80036.000,81661.000,83286.000,144168.000,159437.000,,
Assets,30624.000,8644.000,12185.000,4647.000,8513.000,2365.000,1003.000,,1636.000,10474.000,13665.000
AssetsCurrent,30624.000,8644.000,,4647.000,8513.000,2365.000,1003.000,,1636.000,10474.000,13665.000
CashAndCashEquivalentsAtCarryingValue,30624.000,8644.000,12185.000,4647.000,8513.000,2365.000,1003.000,,1636.000,10474.000,13665.000
CommonStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,10000000.000,10000000.000,100000000.000,3000000000.000,3000000000.000,3000000000.000
CommonStockSharesIssued,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,1985533000.000,1985533000.000
CommonStockSharesOutstanding,5000000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,5533000.000,1985533000.000,1985533000.000
CommonStockValue,553.000,553.000,553.000,553.000,553.000,553.000,553.000,553.000,553.000,198553.000,198553.000
DeferredTaxAssetsOperatingLossCarryforwards,23886.000,,,,38460.000,,,,61778.000,,
DeferredTaxAssetsValuationAllowance,23886.000,,,,38460.000,,,,61778.000,,
DueToRelatedPartiesCurrent,,,,,,,,16953.000,20000.000,132619.000,212619.000
Liabilities,,,27318.000,29880.000,39995.000,48556.000,63157.000,10163.000,23589.000,177985.000,212619.000
LiabilitiesAndStockholdersEquity,30624.000,8644.000,12185.000,4647.000,8513.000,2365.000,1003.000,,1636.000,10474.000,13665.000
LiabilitiesCurrent,11876.000,15518.000,7318.000,9880.000,4648.000,13034.000,47461.000,10163.000,23589.000,177985.000,212619.000
LiabilitiesNoncurrent,,,,,35347.000,35522.000,15696.000,,,,
LongTermNotesPayable,,,20000.000,20000.000,35000.000,35000.000,,,,,
NotesPayableCurrent,,,,,,,12500.000,,,,
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,20000.000,,,,
NotesPayableRelatedPartiesNoncurrent,,,,,,,15000.000,,,,
OperatingLossCarryforwards,58800.000,,,,73300.000,,,,139900.000,,
PreferredStockParOrStatedValuePerShare,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
PreferredStockSharesAuthorized,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
PreferredStockSharesOutstanding,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
RetainedEarningsAccumulatedDeficit,-56866.000,-82588.000,-92472.000,-104197.000,-112071.000,-128405.000,-145993.000,-154884.000,-181943.000,-167558.000,-199001.000
StockholdersEquity,18748.000,-6874.000,-15133.000,-25233.000,-31482.000,-46191.000,-62154.000,-10163.000,-21953.000,-167511.000,-198954.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-15133.000,-25233.000,-31482.000,-46191.000,-62154.000,,-21953.000,-167511.000,-198954.000
