,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31
AdjustmentsToAdditionalPaidInCapitalEquityComponentOfConvertibleDebt,,,,,,,,-1957.000,,,
AmortizationOfFinancingCostsAndDiscounts,,,,,,-116807.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2678.000,-6452.000,,-1016.000,,,,,
ComprehensiveIncomeNetOfTax,,-375166.000,-649437.000,-236108.000,-170068.000,-349674.000,-272368.000,-289833.000,-198504.000,-18988090.000,-788407.000
ConversionOfStockAmountConverted1,,,,,,127057.000,,393000.000,,,
ConversionOfStockAmountIssued1,,,,,,,,393000.000,,,
CostsAndExpenses,881025.000,505632.000,849437.000,236108.000,170068.000,349674.000,272368.000,,,,
DebtConversionConvertedInstrumentAmount1,,,,10000.000,,127057.000,,1973.000,,,
DebtConversionConvertedInstrumentSharesIssued1,,,,11111111.000,96345511.000,2386370871.000,,393000.000,,,
DebtConversionOriginalDebtAmount1,,,46194.000,12000.000,19900.000,,,1973.000,,,
DebtInstrumentConvertibleConversionRatio,,,,,,0.500,,,,,
DebtInstrumentConvertibleConversionRatio1,,,,,,,,0.500,,,
DebtInstrumentConvertibleInterestExpense,,,,8500.000,,,,,,,
DebtInstrumentIncreaseAccruedInterest,,,,1100.000,,,,,,,
DebtInstrumentIncreaseDecreaseForPeriodNet,,,,67842.000,133387.000,,,,,,
DebtInstrumentInterestRateDuringPeriod,,,,,,,,0.080,,,
DepreciationAndAmortization,66714.000,67245.000,18350.000,,,,,,,,
DepreciationDepletionAndAmortization,,,18350.000,18242.000,17724.000,,,,,,
EarningsPerShareBasic,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
EarningsPerShareBasicAndDiluted,,,0.000,,,,,-0.070,-0.050,-0.010,0.120
EarningsPerShareDiluted,,,,0.000,0.000,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalents,3.000,-13.000,,,,,,,,,
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,-42367.000,,,,,,,,
FairValueAssumptionsExpectedVolatilityRate,,,,,,2.920,,,,,
FairValueAssumptionsRiskFreeInterestRate,,,,,,0.001,,0.001,,,
FairValueAssumptionsWeightedAverageVolatilityRate,,,,,,2.286,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,,,,,,,,1481775.000,,,
ForeignCurrencyTransactionGainLossBeforeTax,,,9.000,-2.000,-2.000,1.000,,,,,
GainLossOnDerivativeInstrumentsNetPretax,,,,644260.000,303574.000,58366.000,103201.000,,,-451887.000,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,,,19145500.000,
IncomeLossFromContinuingOperations,,,-649437.000,-236108.000,-170068.000,-349674.000,-272368.000,,,,
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,,-625105.000,-236108.000,,-349674.000,,,,,
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,,,,,,,,-0.070,-0.050,-0.010,0.120
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,-36666.000,,,,,
IncreaseDecreaseInAccruedLiabilities,,,111474.000,57425.000,,102990.000,,211815.000,,,
IncreaseDecreaseInAccruedSalaries,,,,,,,,90000.000,,,
IncreaseDecreaseInDueToOfficersAndStockholders,,,42110.000,143361.000,,89308.000,,45000.000,,,
IncreaseDecreaseInInterestPayableNet,,,5955.000,8919.000,,,,,,,
IncreaseDecreaseInNotesPayableCurrent,,,,31080.000,,,,,,,
IncreaseDecreaseInNotesPayableRelatedPartiesCurrent,,,,758986.000,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,4863.000,,,8333.000,,,,,
InducedConversionOfConvertibleDebtExpense,166901.000,79993.000,465536.000,,,,,,,,
InterestAndOtherIncome,,,,,,36666.000,36666.000,,,,
InterestExpense,18864.000,45122.000,64942.000,680538.000,,250875.000,207883.000,-54941.000,-51949.000,-48275.000,370069.000
InterestExpenseDebt,,,,1875.000,,,,15759.000,,,
InterestExpenseOther,,,,645969.000,,211010.000,,,,,
InterestExpenseRelatedParty,,,,,,26691.000,21886.000,-26907.000,-28541.000,-28197.000,195143.000
InterestPaidNet,,,465536.000,,,,,,,,
IssuanceOfStockAndWarrantsForServicesOrClaims,,,,,,16867.000,,,,,
LaborAndRelatedExpense,31559.000,,-42367.000,,-116925.000,,,,,,
MinorityInterestInNetIncomeLossPreferredUnitHolders,-249578.000,130466.000,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,42110.000,143361.000,,108808.000,,45000.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,42110.000,143361.000,,108808.000,,45000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,-39432.000,-149813.000,,-109824.000,,-45000.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-39432.000,-149813.000,,-109824.000,,-45000.000,,,
