,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31
AllocatedShareBasedCompensationExpense,,,,,206000.000,335000.000,133000.000,105000.000,115000.000,40000.000,100000.000,129000.000,139000.000,162000.000,169000.000
AmortizationOfIntangibleAssets,246000.000,,,,81000.000,,,,50000.000,,,,12000.000,0.000,0.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,803730.000,0.000,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,13000.000,,,,,,,,,,,,-295000.000,,
ComprehensiveIncomeNetOfTax,,,,,,729000.000,-615000.000,,-444000.000,422000.000,-59000.000,-4991000.000,-383000.000,-3997000.000,-950000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,,,9000.000,0.000,,0.000,0.000,0.000,0.000,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,738000.000,-615000.000,,-444000.000,422000.000,-59000.000,-4991000.000,,,
CostOfRevenue,4601000.000,5413000.000,4601000.000,-445000.000,3803000.000,3541000.000,3432000.000,3234000.000,3076000.000,2896000.000,2719000.000,2923000.000,2554000.000,2499000.000,2410000.000
CostOfServices,4446000.000,5201000.000,4372000.000,-674000.000,3574000.000,3097000.000,2898000.000,2776000.000,2637000.000,2457000.000,2292000.000,2504000.000,2478000.000,2482000.000,2410000.000
CostOfServicesAmortization,155000.000,212000.000,229000.000,229000.000,229000.000,444000.000,534000.000,458000.000,439000.000,439000.000,427000.000,419000.000,76000.000,17000.000,0.000
DeferredIncomeTaxExpenseBenefit,-113000.000,,,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,281000.000,,
Depreciation,240000.000,,,,251000.000,,,,369000.000,,,,328000.000,,
EarningsPerShareBasic,,,,,,0.080,-0.060,,-0.050,0.050,0.000,-0.520,-0.040,-0.420,-0.090
EarningsPerShareBasicAndDiluted,-0.010,-0.080,0.060,-1.150,-0.080,,-0.060,,-0.050,0.050,,,,,
EarningsPerShareDiluted,,,,,,0.070,-0.060,,-0.050,0.040,0.000,-0.510,-0.040,-0.420,-0.090
EffectOfExchangeRateOnCashAndCashEquivalents,-39000.000,,,,,,,,,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,1000.000,,,,52000.000,,,,-71000.000,,
EffectiveIncomeTaxRateContinuingOperations,,,,,-0.106,,,,-0.020,,,,,,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,0.350,,,,0.350,,,,0.350,,
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,-0.054,,,,-0.062,,,,,,
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseAmortization,,,,,-0.028,,,,-0.036,,,,-0.287,,
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,-0.014,,,,-0.142,,,,,,
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,,,-0.096,,,,-0.011,,,,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,-0.067,,,,-0.006,,,,,,
FairValueInputsDiscountRate,,,,,0.052,,,,0.068,,,,0.068,,
GeneralAndAdministrativeExpense,2337000.000,2359000.000,2121000.000,2099000.000,2306000.000,1939000.000,2119000.000,1750000.000,1673000.000,1424000.000,1393000.000,1466000.000,1436000.000,1303000.000,2061000.000
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,4300000.000,0.000
GoodwillImpairmentLoss,,9000000.000,,,,0.000,0.000,,,,,,,4300000.000,
GrossProfit,5063000.000,5153000.000,4662000.000,9731000.000,5169000.000,6124000.000,5461000.000,5420000.000,5155000.000,5250000.000,4870000.000,4376000.000,4518000.000,4755000.000,4389000.000
ImpairmentOfIntangibleAssetsFinitelived,,385000.000,,,,,,,,,,,,,
ImpairmentOfInvestments,,,,,,,,,300000.000,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-1050000.000,-10215000.000,416000.000,530000.000,-717000.000,790000.000,-593000.000,220000.000,-483000.000,514000.000,-55000.000,-5120000.000,-5000.000,-3773000.000,-817000.000
IncomeLossFromEquityMethodInvestments,-8000.000,,,,0.000,,,,,,,,,,
IncomeTaxExpenseBenefit,49000.000,137000.000,-125000.000,103000.000,79000.000,46000.000,-25000.000,-112000.000,10000.000,36000.000,-71000.000,-124000.000,330000.000,221000.000,91000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,40000.000,,,,30000.000,,,,170000.000,,
IncomeTaxReconciliationDispositionOfAssets,,,,,,,,,,,,,2000.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,,,,-256000.000,,,,-169000.000,,,,-2000.000,,
IncomeTaxReconciliationNondeductibleExpenseAmortization,,,,,21000.000,,,,18000.000,,,,1000.000,,
IncomeTaxReconciliationOtherAdjustments,,,,,10000.000,,,,68000.000,,,,52000.000,,
IncomeTaxReconciliationRepatriationOfForeignEarnings,,,,,70000.000,,,,5000.000,,,,56000.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,,,,49000.000,,,,3000.000,,,,1000.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-268000.000,,,,1082000.000,,,,-106000.000,,,,-361000.000,,
IncreaseDecreaseInAccountsReceivable,-952000.000,,,,-276000.000,,,,-255000.000,,,,-201000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,59000.000,,,,80000.000,,,,0.000,,,,29000.000,,
IncreaseDecreaseInDeferredRevenue,-224000.000,,,,-225000.000,,,,47000.000,,,,246000.000,,
IncreaseDecreaseInDueFromRelatedParties,,,,,15000.000,,,,,,,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-156000.000,,,,95000.000,,,,71000.000,,,,209000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,39000.000,,,,0.000,,,,,
IncrementalCommonSharesAttributableToConversionOfPreferredStock,,,,,,1652000.000,,,,2000000.000,2000000.000,,,,
InterestExpense,57000.000,131000.000,108000.000,100000.000,125000.000,25000.000,32000.000,40000.000,38000.000,39000.000,39000.000,34000.000,30000.000,29000.000,37000.000
InvestmentIncomeInterest,4000.000,5000.000,2000.000,2000.000,2000.000,4000.000,0.000,-3000.000,0.000,0.000,0.000,1000.000,3000.000,1000.000,0.000
MaintenanceRevenue,949000.000,934000.000,946000.000,949000.000,931000.000,997000.000,984000.000,1011000.000,997000.000,1030000.000,959000.000,948000.000,915000.000,896000.000,859000.000
NetCashProvidedByUsedInContinuingOperations,,,,,-859000.000,,,,-420000.000,,,,,,
NetCashProvidedByUsedInFinancingActivities,1082000.000,,,,-499000.000,,,,-208000.000,,,,-204000.000,,
