,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AmortizationOfFinancingCostsAndDiscounts,,,3451000.000,,,,3834000.000,,
AmortizationOfIntangibleAssets,1121000.000,1172000.000,661000.000,483000.000,344000.000,218000.000,186000.000,186000.000,186000.000
CapitalizedComputerSoftwareAdditions,,,,2100000.000,2200000.000,,2000000.000,2400000.000,1900000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-5582000.000,,,,-11557000.000,,
CostOfRevenue,235432000.000,239554000.000,251666000.000,256197000.000,257254000.000,267018000.000,260222000.000,273320000.000,279635000.000
CostOfServicesDepreciation,24077000.000,27588000.000,20696000.000,20386000.000,20301000.000,20098000.000,19458000.000,22690000.000,24552000.000
CostsAndExpenses,556201000.000,563047000.000,581607000.000,586307000.000,858224000.000,667900000.000,582692000.000,580053000.000,599185000.000
DeferredIncomeTaxExpenseBenefit,,,137000.000,,,,375000.000,,
Depreciation,,,28705000.000,,,,26361000.000,,
DepreciationDepletionAndAmortization,,,,28860000.000,28197000.000,,26547000.000,29903000.000,31666000.000
EffectiveIncomeTaxRateContinuingOperations,,,,-0.023,0.380,,0.155,-0.026,-0.055
GainLossOnDispositionOfAssets,,,-5597000.000,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,,44221000.000,
HealthCareOrganizationCapitationRevenue,42119000.000,42483000.000,44097000.000,46225000.000,45606000.000,45841000.000,45235000.000,45324000.000,45366000.000
HealthCareOrganizationMedicalSuppliesAndDrugsExpense,190882000.000,190241000.000,207412000.000,214136000.000,215681000.000,225911000.000,220754000.000,230149000.000,234476000.000
HealthCareOrganizationRevenue,576348000.000,584874000.000,595713000.000,607672000.000,608473000.000,624378000.000,614755000.000,620623000.000,607197000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,280000000.000,,,,
ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,,,,,-280000000.000,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12840000.000,-11577000.000,-18709000.000,-12444000.000,-283234000.000,-76934000.000,-1639000.000,-35185000.000,-14957000.000
IncomeTaxExpenseBenefit,-3403000.000,-6890000.000,898000.000,292000.000,-107523000.000,-24572000.000,254000.000,913000.000,828000.000
IncomeTaxesPaidNet,,,,,,,300000.000,,
IncreaseDecreaseInAccountsPayable,,,15062000.000,,,,-6360000.000,,
IncreaseDecreaseInAccountsReceivable,,,37125000.000,,,,28592000.000,,
IncreaseDecreaseInAccruedIncomeTaxesPayable,,,260000.000,,,,99000.000,,
IncreaseDecreaseInAccruedLiabilities,,,27149000.000,,,,26367000.000,,
IncreaseDecreaseInDeferredRevenue,,,-1062000.000,,,,-442000.000,,
IncreaseDecreaseInEmployeeRelatedLiabilities,,,2462000.000,,,,265000.000,,
IncreaseDecreaseInInventories,,,6344000.000,,,,3125000.000,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,2575000.000,,,,8026000.000,,
InterestExpense,33026000.000,33228000.000,33517000.000,33878000.000,33794000.000,33773000.000,34212000.000,32177000.000,23157000.000
InterestIncomeExpenseNet,,,,33809000.000,33483000.000,,33702000.000,-31534000.000,22969000.000
InterestPaid,,,,59800000.000,700000.000,,700000.000,61100000.000,16100000.000
InvestmentIncomeInterest,,,,100000.000,3000000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,9914000.000,,,,-13074000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,9914000.000,,,,-13074000.000,,
NetCashProvidedByUsedInInvestingActivities,,,-44864000.000,,,,-25902000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-44864000.000,,,,-25902000.000,,
NetCashProvidedByUsedInOperatingActivities,,,29368000.000,,,,27419000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,29368000.000,,,,27419000.000,,
NetIncomeLoss,-9437000.000,-4687000.000,-19607000.000,-12736000.000,-175711000.000,-52362000.000,-1893000.000,-36098000.000,-15785000.000
OperatingIncomeLoss,20147000.000,21827000.000,14106000.000,21365000.000,-249751000.000,-43522000.000,32063000.000,40570000.000,8012000.000
OtherCostOfOperatingRevenue,3747000.000,4322000.000,5046000.000,3948000.000,4200000.000,4216000.000,4408000.000,4436000.000,4115000.000
OtherNonoperatingIncomeExpense,39000.000,-176000.000,702000.000,69000.000,311000.000,361000.000,510000.000,643000.000,188000.000
PaymentsOfDebtExtinguishmentCosts,,,,,,,,-24600000.000,24600000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,,,94000.000,,,,,,
ProceedsFromLongTermLinesOfCredit,,,67000000.000,,,,146000000.000,,
ProceedsFromSaleOfProductiveAssets,,,13000.000,,,,,,
ProfitLoss,,,,-12736000.000,-175711000.000,,-1893000.000,36098000.000,-15785000.000
ProvisionForDoubtfulAccounts,16578000.000,14511000.000,11858000.000,20790000.000,13495000.000,19643000.000,23135000.000,13092000.000,23933000.000
RepaymentsOfLongTermLinesOfCredit,,,57000000.000,,,,159000000.000,,
RepaymentsOfOtherLongTermDebt,,,86000.000,,,,74000.000,,
RevenueFromRelatedParties,,,,177000.000,,,,,
Revenues,,,,607495000.000,608473000.000,,614755000.000,620623000.000,607197000.000
SalesRevenueNet,,,,607495000.000,608473000.000,,614755000.000,620623000.000,607197000.000
SalesRevenueServicesNet,,,,-397500000.000,-399400000.000,,400800000.000,409900000.000,404600000.000
SellingGeneralAndAdministrativeExpense,303070000.000,307810000.000,317422000.000,308837000.000,307131000.000,311021000.000,299149000.000,293455000.000,295431000.000
ShareBasedCompensation,,,739000.000,700000.000,900000.000,1180000.000,1321000.000,1400000.000,1500000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedInPeriodFairValue,,,,,,,900000.000,1300000.000,1100000.000
SubsidiaryOrEquityMethodInvesteeCumulativePercentageOwnershipAfterAllTransactions,,,,,,,1.000,,
ValuationAllowanceDeferredTaxAssetChangeInAmount,,,,4300000.000,500000.000,,238800000.000,13100000.000,20300000.000
WriteOffOfDeferredDebtIssuanceCost,,,,,,,,19600000.000,19600000.000
