,2013-12-31,2014-12-31,2015-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,384.000,,
CashPeriodIncreaseDecrease,,-41.000,27421.000
DebtInstrumentDecreaseForgiveness,,-2875.000,
DebtInstrumentIncreaseAdditionalBorrowings,,15250.000,
EarningsPerShareBasicAndDiluted,-0.080,-0.020,-0.070
IncomeLossFromContinuingOperations,-780880.000,-858252.000,-3266530.000
IncreaseDecreaseInAccountsPayable,44216.000,2236.000,-7321.000
IncreaseDecreaseInAccountsPayableRelatedParties,689358.000,814600.000,586489.000
IncreaseDecreaseInAccruedLiabilities,935.000,2950.000,255833.000
InterestExpense,935.000,-2950.000,
NetCashProvidedByUsedInFinancingActivities,47690.000,15250.000,100000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,47690.000,15250.000,100000.000
NetCashProvidedByUsedInOperatingActivities,-47306.000,-15291.000,-72579.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-47306.000,-15291.000,-72579.000
NetIncomeLoss,-781815.000,,
NoncashMergerRelatedCosts,37037.000,,
OperatingExpenses,780880.000,-858252.000,-3266530.000
ProceedsFromConvertibleDebt,47690.000,,
ProceedsFromLoans,,,100000.000
ProfitLoss,,-861202.000,-5846530.000
ShareBasedCompensation,,30000.000,2358950.000
StockIssuedDuringPeriodValueIssuedForServices,,30000.000,2358950.000
StockIssuedDuringPeriodValueOther,-37037.000,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,45222164.000,86191925.000
WeightedAverageNumberOfSharesOutstandingBasic,9970060.000,,
