,2014-12-31,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,36853000.000,38775000.000,41785000.000
AdvertisingExpense,22400000.000,25000000.000,18400000.000
AllocatedShareBasedCompensationExpense,36888000.000,38775000.000,41785000.000
AmortizationOfFinancingCostsAndDiscounts,187000.000,151000.000,105000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,15538000.000,11945000.000,12253000.000
BusinessCombinationAcquisitionRelatedCosts,700000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-20747000.000,10912000.000,10300000.000
ComprehensiveIncomeNetOfTax,-64765000.000,-59369000.000,-42249000.000
ConversionOfStockAmountIssued1,0.000,,
CostOfGoodsSold,34067000.000,47893000.000,36197000.000
CostOfRevenue,210985000.000,189849000.000,119601000.000
CostOfServices,31158000.000,43794000.000,54767000.000
CurrentFederalTaxExpenseBenefit,0.000,0.000,-18000.000
CurrentForeignTaxExpenseBenefit,871000.000,778000.000,959000.000
CurrentIncomeTaxExpenseBenefit,1175000.000,1041000.000,1262000.000
CurrentStateAndLocalTaxExpenseBenefit,304000.000,263000.000,321000.000
DeferredFederalIncomeTaxExpenseBenefit,-1003000.000,484000.000,503000.000
DeferredForeignIncomeTaxExpenseBenefit,-19000.000,-102000.000,-106000.000
DeferredIncomeTaxExpenseBenefit,-989000.000,438000.000,445000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,33000.000,56000.000,48000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,800000.000,800000.000,900000.000
DepreciationDepletionAndAmortization,6200000.000,6800000.000,9900000.000
DirectCostsOfLeasedAndRentedPropertyOrEquipment,145760000.000,98162000.000,28637000.000
EarningsPerShareBasicAndDiluted,-0.780,-0.680,-0.470
EffectiveIncomeTaxRateContinuingOperations,0.003,-0.026,-0.042
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,-0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,0.320,-0.331,-0.292
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.004,-0.002,-0.002
