,2011-02-28,2011-08-31,2011-11-30,2012-02-29,2012-05-31,2012-08-31,2012-11-30,2013-02-28,2013-05-31,2013-08-31,2013-11-30,2014-02-28
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,-1567000.000,,,,-3028000.000,,,,-1848000.000,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1205000.000,1514000.000,1420000.000,-2859000.000,1131000.000,826000.000,583000.000,-1733000.000,160000.000,542000.000,634000.000
AssetRetirementObligationAccretionExpense,,43000.000,,,,42000.000,,,,30000.000,,
AssetRetirementObligationLiabilitiesIncurred,,287000.000,,,,45000.000,,,,0.000,,
AssetRetirementObligationLiabilitiesSettled,,-328000.000,,,,1617000.000,,,,0.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-55832000.000,,,,-27156000.000,,,,-12824000.000,,
CommonStockDividendsPerShareDeclared,0.075,0.075,,,,0.000,0.000,0.000,,,,
ComprehensiveIncomeNetOfTax,,,,,,-2288000.000,-11025000.000,-5718000.000,49725000.000,438000.000,-17631000.000,-18612000.000
ConsolidationLessThanWhollyOwnedSubsidiaryParentOwnershipInterestChangeDueToNetIncomeAttributableToParentAndEffectsOfChangesNet,,-7420000.000,-21037000.000,-24280000.000,60213000.000,-2656000.000,-10189000.000,-8513000.000,10864000.000,,,
CostOfGoodsSold,135179000.000,167915000.000,153325000.000,133891000.000,146125000.000,171717000.000,155939000.000,129035000.000,173112000.000,202416000.000,194735000.000,195835000.000
DebtInstrumentPeriodicPaymentPrincipal,,0.000,,,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,-241000.000,,,,-3000.000,,,,51000.000,,
DepreciationDepletionAndAmortization,,15980000.000,15405000.000,15110000.000,14457000.000,14216000.000,,,,19862000.000,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,843000.000,4206000.000,,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,11629000.000,13844000.000,,,,
EarningsPerShareBasic,-0.750,-0.270,-0.750,-0.870,2.160,-0.090,-0.400,-0.210,1.570,0.020,-0.620,-0.760
EarningsPerShareDiluted,-0.750,-0.270,-0.750,-0.870,2.160,-0.090,-0.400,-0.210,1.570,0.010,-0.620,-0.760
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.350,,,,0.350,,,,0.350,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,100000.000,100000.000,,,100000.000,-100000.000,-100000.000,-900000.000,0.000,,
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,0.000,,0.000,,0.000,,,,0.000,,
GainLossOnDispositionOfAssets,,2100000.000,,,,,,,,,,
GainLossOnSaleOfOtherAssets,,-2368000.000,,,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,,,,,,,0.000,,,,,
GrossProfit,-9361000.000,13825000.000,2746000.000,745000.000,28431000.000,20091000.000,11754000.000,12324000.000,23109000.000,30666000.000,14157000.000,11993000.000
IncomeLossFromContinuingOperations,,,,,,,-10189000.000,-8513000.000,,429000.000,-17640000.000,-21769000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,-2513000.000,-10846000.000,-9868000.000,-1033000.000,599000.000,-17515000.000,-24847000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-35235000.000,-7567000.000,-21658000.000,-24820000.000,,,,,,,,
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,-0.360,-0.300,,0.020,-0.620,-0.760
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,-0.360,-0.300,,0.010,-0.620,-0.760
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,,,,-933000.000,2699000.000,,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,-0.040,0.090,,0.000,0.000,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,-0.040,0.090,,0.000,0.000,0.000
IncomeLossFromEquityMethodInvestments,,,,,,,0.000,0.000,,0.000,0.000,0.000
IncomeTaxExpenseBenefit,-14301000.000,-147000.000,-621000.000,-540000.000,2304000.000,143000.000,-657000.000,-1355000.000,-11897000.000,170000.000,125000.000,-3078000.000
IncomeTaxesPaid,,0.000,,,,0.000,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-5809000.000,,,,-4632000.000,,,,-5113000.000,,
IncreaseDecreaseInInventories,,-894000.000,,,,-10846000.000,,,,2824000.000,,
IncreaseDecreaseInPrepaidExpense,,-1729000.000,,,,-1099000.000,,,,-278000.000,,
IncreaseDecreaseInReceivables,,8670000.000,,,,14013000.000,,,,16136000.000,,
InterestCostsCapitalized,,7800000.000,8300000.000,8500000.000,9100000.000,9300000.000,9900000.000,10200000.000,7100000.000,,9900000.000,10200000.000
InterestExpense,9670000.000,9460000.000,8838000.000,8512000.000,8025000.000,7777000.000,7457000.000,7227000.000,10346000.000,17371000.000,17423000.000,17409000.000
InterestExpenseLongTermDebt,,,17100000.000,17000000.000,,17100000.000,17800000.000,17400000.000,17000000.000,17400000.000,17400000.000,17400000.000
InterestExpenseOtherLongTermDebt,,17300000.000,,,,,,,,,,
InterestPaid,,30600000.000,,,,30500000.000,,,,30700000.000,,
LineOfCreditFacilityMaximumMonthendOutstandingAmount,,126600000.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,-3660000.000,,,,-303000.000,,,,493000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,-3660000.000,,,,-303000.000,,,,493000.000,,
NetCashProvidedByUsedInInvestingActivities,,-44807000.000,,,,-28945000.000,,,,-7245000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-44807000.000,,,,-28945000.000,,,,-7245000.000,,
NetCashProvidedByUsedInOperatingActivities,,-7365000.000,,,,2092000.000,,,,-6072000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-7365000.000,,,,2092000.000,,,,-6072000.000,,
NetIncomeLoss,-20934000.000,-7420000.000,-21037000.000,-24280000.000,60213000.000,-2656000.000,-11122000.000,-5814000.000,44142000.000,429000.000,-17640000.000,-21769000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,-7415000.000,-21028000.000,-24268000.000,60173000.000,-2654000.000,-11116000.000,-5809000.000,44129000.000,429000.000,-17640000.000,-21769000.000
OperatingIncomeLoss,,8092000.000,-6861000.000,-6428000.000,,15533000.000,6970000.000,7698000.000,18172000.000,26698000.000,7580000.000,6622000.000
OtherComprehensiveIncomeDefinedBenefitPlansNetUnamortizedGainLossArisingDuringPeriodTax,,,,,,,,,,,0.000,1813000.000
OtherComprehensiveIncomeDefinedBenefitPlansTax,,7200000.000,,,,,,,,,,
OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax,,,,,,123000.000,-77000.000,123000.000,,,,
OtherComprehensiveIncomeLossNetOfTax,,,,,,368000.000,97000.000,96000.000,5583000.000,9000.000,9000.000,3157000.000
OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease,,7200000.000,20800000.000,24000000.000,,,,,,,,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax,,,,,,55000.000,0.000,0.000,,-9000.000,-9000.000,-13000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossNetOfTax,,,,,,,,,,,,-3144000.000
OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansForNetGainLossTax,,,,,,,,,,,,-6000.000
OtherComprehensiveIncomeLossReclassificationPensionAndOtherPostretirementBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostTax,,,,,,,,,,,-8000.000,
OtherComprehensiveIncomeReclassificationOfDefinedBenefitPlansNetGainLossRecognizedInNetPeriodicBenefitCostNetOfTax,,,,,,546000.000,20000.000,219000.000,-73000.000,0.000,0.000,
OtherNonoperatingExpense,,6199000.000,5959000.000,9880000.000,13733000.000,10269000.000,10359000.000,10339000.000,8859000.000,8728000.000,7672000.000,11197000.000
OtherOperatingIncome,1115000.000,5872000.000,1527000.000,1337000.000,65097000.000,4052000.000,1924000.000,2091000.000,859000.000,5857000.000,5406000.000,1696000.000
OtherPreferredStockDividendsAndAdjustments,,-5000.000,-9000.000,-12000.000,40000.000,-2000.000,-6000.000,-5000.000,13000.000,0.000,,
PaymentsForProceedsFromLifeInsurancePolicies,,,,,,-146000.000,,,,-934000.000,,
PaymentsForProceedsFromOtherInvestingActivities,,82000.000,,,,59000.000,,,,0.000,,
