,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsNotesAndLoansReceivableNetCurrent,2016474.000,1351020.000,2266470.000,1400773.000,2425975.000,689689.000,1153925.000,2240632.000,1463817.000,1091284.000,1300793.000,923788.000,2821680.000,716642.000,2230694.000,1924517.000,1153071.000,1235491.000,3485552.000,1832597.000,5078654.000,16686000.000,10672000.000
AccountsPayableAndAccruedLiabilitiesCurrent,1136920.000,749530.000,1938018.000,922371.000,2639366.000,1106557.000,1323770.000,1253426.000,2477952.000,2407728.000,1304128.000,4750266.000,2229831.000,1102827.000,1496213.000,1403583.000,1391913.000,1232652.000,3817781.000,2886708.000,2561520.000,13434000.000,8649000.000
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,,2668629.000,,,
AccruedIncomeTaxesCurrent,112432.000,,,,85155.000,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,,123624.000,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,708070.000,,,,753244.000,,,,800795.000,,,,697695.000,,,,747262.000,,,
AdditionalPaidInCapitalCommonStock,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,2095069.000,24111000.000,24271000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,155000.000,155000.000,155000.000,155000.000,140000.000,140000.000,140000.000,134000.000,134000.000,134000.000,134000.000,134000.000,160000.000,145000.000,194000.000,195000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,,,155000.000,,,,,,,,,,,,,,,,,,,
Assets,11851533.000,10648535.000,12099831.000,10872597.000,16496406.000,10254910.000,13345693.000,11052330.000,12950709.000,10573982.000,9201812.000,13818087.000,10265547.000,8693078.000,9199171.000,9282772.000,12418354.000,9644720.000,10565577.000,10160757.000,9744539.000,57942000.000,52263000.000
AssetsCurrent,11541294.000,10346296.000,11775100.000,10555618.000,16158932.000,9937616.000,13042794.000,10789262.000,12699070.000,10334014.000,8970503.000,13574578.000,9976024.000,8414452.000,8935667.000,9036847.000,12189274.000,9449485.000,10380747.000,9986267.000,9579869.000,28213000.000,22575000.000
BillingsInExcessOfCostCurrent,,,,,,,,,,,,,,,,,,,,,,5778000.000,5055000.000
CapitalLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,68021.000,33534.000,26527.000,23736.000,20107.000,25135.000,22810.000,17900.000,14423.000,10810.000,,,,
CashAndCashEquivalentsAtCarryingValue,6791165.000,6665791.000,6828598.000,6527940.000,10397999.000,5775499.000,6232167.000,5944260.000,8363053.000,6476173.000,4933952.000,9224340.000,4500267.000,5380559.000,4073013.000,3908974.000,8306305.000,4595858.000,2955417.000,3941899.000,1456492.000,2842000.000,3612000.000
CashUninsuredAmount,,,,,,,,5300000.000,,,,8700000.000,,,,3400000.000,,,,3400000.000,,,
CommonStockParOrStatedValuePerShare,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
CommonStockSharesAuthorized,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,15000000.000,20000000.000,20000000.000
CommonStockSharesIssued,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,10815575.000,10850787.000
CommonStockSharesOutstanding,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,7065500.000,,,,,,,,
CommonStockValue,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,176638.000,260000.000,260000.000
ContractualObligation,,,,410500.000,,,,,,,,,,,,,,,,,,,
ContractualObligationDueInNextTwelveMonths,,,,170300.000,,,,,,,,,,,,,,,,,,,
ContractualObligationDueInSecondYear,,,,174000.000,,,,,,,,,,,,,,,,,,,
ContractualObligationDueInThirdYear,,,,66200.000,,,,,,,,,,,,,,,,,,,
CustomerDepositsCurrent,1932208.000,1504981.000,1707957.000,1068827.000,4997704.000,4347052.000,4834056.000,2472333.000,3489158.000,3597939.000,3017829.000,3670965.000,2281640.000,2918697.000,2722564.000,2479508.000,5814075.000,4178402.000,1096410.000,1213079.000,1181492.000,3533000.000,3863000.000
DebtInstrumentUnamortizedDiscount,,,,,,,,,,,,,,,,,,,,,,63000.000,82000.000
DeferredRevenueCurrent,,,,20000.000,14999.000,10000.000,2033243.000,16782.000,24522.000,,,,,,,20464.000,13969.000,10956.000,14938.000,11044.000,26276.000,,
DeferredTaxAssetsGoodwillAndIntangibleAssets,,,,,,,,14661.000,,,,1282.000,,,,,,,,2582.000,,,
DeferredTaxAssetsInventory,,,,,,,,21063.000,,,,29627.000,,,,36361.000,,,,30364.000,,,
DeferredTaxAssetsNet,,,,146526.000,155197.000,143215.000,146857.000,118100.000,115931.000,117921.000,112468.000,107744.000,114998.000,123158.000,117594.000,125928.000,121199.000,109316.000,105499.000,121489.000,112752.000,299000.000,320000.000
DeferredTaxAssetsNetCurrent,119636.000,116530.000,122886.000,119463.000,116408.000,123546.000,127395.000,98826.000,98648.000,27926.000,100043.000,100777.000,92819.000,99387.000,101014.000,109261.000,104190.000,104203.000,96626.000,108883.000,96752.000,,
DeferredTaxAssetsNetNoncurrent,52744.000,52027.000,50573.000,27063.000,38789.000,19669.000,19462.000,19274.000,17283.000,16694.000,12425.000,6967.000,22179.000,23771.000,16580.000,16667.000,17009.000,5113.000,8873.000,12606.000,16000.000,,
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,,4613.000,,,,5685.000,,,,16667.000,,,,10024.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,,,,,,,,58327.000,,,,52683.000,,,,50425.000,,,,60209.000,,,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsReserves,,,,,,,,19436.000,,,,18467.000,,,,22475.000,,,,18310.000,,,
DeferredTaxLiabilitiesNoncurrent,,,,,,,,,,,,,,,,,,,,,,140000.000,298000.000
DepositsAssetsCurrent,,,,,,,,,,,,,,,,,,,1077000.000,803177.000,386332.000,1214000.000,1265000.000
DividendsPayableAmountPerShare,,,,,,0.600,,,,,,,,,,,,0.200,0.200,,,,
EmployeeRelatedLiabilitiesCurrent,299812.000,360153.000,346301.000,564734.000,310678.000,437880.000,499349.000,1459874.000,584925.000,788777.000,791929.000,906381.000,575170.000,639452.000,516331.000,623671.000,285818.000,337705.000,719616.000,961086.000,394062.000,2410000.000,900000.000
FiniteLivedIntangibleAssetsAccumulatedAmortization,,,,-693739.000,,,,706376.000,,,,718695.000,,,,726093.000,,,,728556.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,,,,19002.000,,,,12528.000,,,,6059.000,,,,,,,,,,,
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,12891.000,,,,12194.000,,,,8016.000,,,,7017.000,,,,6818.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,6468.000,,,,6469.000,,,,6469.000,,,,6065.000,,,,95.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,6785.000,,,,6469.000,,,,6469.000,,,,6468.000,,,,6295.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,8348.000,,,,7398.000,,,,6469.000,,,,6915.000,,,,6718.000,,,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,12396.000,,,,8141.000,,,,7398.000,,,,7017.000,,,,6718.000,,,
FiniteLivedIntangibleAssetsGross,,,,759629.000,,,,759575.000,,,,759575.000,,,,759575.000,,,,755200.000,,,
FiniteLivedIntangibleAssetsNet,,,,65890.000,62595.000,59299.000,56249.000,53199.000,50152.000,47103.000,44054.000,40880.000,38816.000,36752.000,34777.000,33482.000,32940.000,30063.000,28354.000,26644.000,24939.000,6412000.000,6240000.000
Goodwill,,,,,,,,,,,,,,,,,,,,,,22069000.000,22139000.000
IncomeTaxesReceivable,,143509.000,107971.000,18700.000,,16966.000,,,,,127923.000,62880.000,,22887.000,87550.000,197764.000,107102.000,154674.000,,62063.000,,,
IndefiniteLivedIntangibleAssetsExcludingGoodwill,75932.000,72584.000,69238.000,,,,,,,,,,,,,,,,,,,,
