,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-21
AccountsPayableCurrentAndNoncurrent,2149000.000,2784000.000,3433000.000,4386000.000,3354000.000,2292000.000,9530000.000,8849000.000,5122000.000,2543000.000,2230000.000,4655000.000,13710000.000,6705000.000,3389000.000,2635000.000,5096000.000,2114000.000,2069000.000,1697000.000,2103000.000,2166000.000,
AccountsReceivableNet,2286000.000,2085000.000,1851000.000,1597000.000,4737000.000,1518000.000,1405000.000,1395000.000,2120.000,3920000.000,980000.000,680000.000,1161000.000,1509000.000,1212000.000,1174000.000,2074000.000,1388000.000,1645000.000,1333000.000,1925000.000,1463000.000,
AccruedLiabilitiesCurrentAndNoncurrent,3082000.000,2823000.000,3102000.000,2799000.000,3239000.000,2454000.000,2691000.000,2156000.000,2489000.000,2544000.000,2289000.000,2553000.000,8136000.000,2496000.000,2497000.000,2278000.000,2094000.000,2604000.000,2500000.000,3622000.000,2287000.000,2588000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,479000.000,270000.000,1084000.000,688000.000,1313000.000,1109000.000,837000.000,590000.000,539000.000,476000.000,451000.000,424000.000,280000.000,222000.000,683000.000,231000.000,614000.000,-50000.000,943000.000,1345000.000,1145000.000,-95000.000,
AdditionalPaidInCapital,2863000.000,2884000.000,2884000.000,3044000.000,3210000.000,3210000.000,3212000.000,3213000.000,3214000.000,3226000.000,3371000.000,3372000.000,3373000.000,3374000.000,3376000.000,3376000.000,3378000.000,3379000.000,2239000.000,2240000.000,2242000.000,2242000.000,
AdvancesFromFederalHomeLoanBanks,,,,,,,,,,,,,6858000.000,26858000.000,26858000.000,42000000.000,42000000.000,,57000000.000,40000000.000,40000000.000,40000000.000,
Assets,524179000.000,492780000.000,474362000.000,486171000.000,488096000.000,509223000.000,555598000.000,558903000.000,551274000.000,552729000.000,546841000.000,579550000.000,617820000.000,652001000.000,685195000.000,731074000.000,759868000.000,819396000.000,860890000.000,888176000.000,884050000.000,880344000.000,
AssetsFairValueDisclosure,,,,,,,,,41431000.000,36138000.000,23957000.000,26764000.000,45290000.000,53501000.000,69391000.000,81212000.000,76247000.000,96533000.000,,,,,
AssetsFairValueDisclosureRecurring,,,,,,,,,,,,,,,,,,,96653000.000,,,,
AssetsHeldForSaleAtCarryingValue,29826000.000,25616000.000,23453000.000,18548000.000,18874000.000,18271000.000,11661000.000,11927000.000,20360000.000,28514000.000,31338000.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,40567000.000,25373000.000,26568000.000,25618000.000,31340000.000,40795000.000,35370000.000,24306000.000,30932000.000,28936000.000,34388000.000,
AvailableForSaleSecurities,67170000.000,60379000.000,59464000.000,63597000.000,62338000.000,56823000.000,51127000.000,45522000.000,41431000.000,36138000.000,23957000.000,26764000.000,45290000.000,53501000.000,69391000.000,81212000.000,76247000.000,96533000.000,96653000.000,95844000.000,93692000.000,90040000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,712000.000,494000.000,423000.000,1109000.000,561000.000,1065000.000,368000.000,1578000.000,2204000.000,1890000.000,449000.000,
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,45000.000,-48000.000,71000.000,4000.000,186000.000,60000.000,450000.000,34000.000,3000.000,0.000,606000.000,
AvailableForSaleSecuritiesAmortizedCost,,,,62545000.000,60321000.000,55124000.000,49786000.000,44575000.000,40573000.000,35380000.000,23249000.000,26097000.000,44844000.000,53149000.000,68286000.000,80837000.000,75242000.000,96615000.000,95109000.000,93643000.000,91802000.000,90197000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,,,,,,,,,,,,,,,4000.000,186000.000,60000.000,450000.000,34000.000,3000.000,,606000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,,,,20451000.000,,,,1250000.000,1187000.000,1136000.000,1136000.000,1261000.000,26817000.000,9764000.000,3228000.000,23767000.000,15795000.000,43229000.000,8278000.000,3266000.000,,32775000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,,,,,,,,,,,,,,,4000.000,186000.000,60000.000,450000.000,34000.000,3000.000,,606000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,,,,20451000.000,,,,1250000.000,1187000.000,1136000.000,1136000.000,,26817000.000,9794000.000,3228000.000,23767000.000,15795000.000,43229000.000,8278000.000,3266000.000,,32775000.000,
AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,,,,0.000,,,,0.000,0.000,0.000,0.000,1261000.000,0.000,0.000,,,,,,,,,
