,2011-06-30,2011-09-30
AccountsPayableAndAccruedLiabilitiesCurrent,323578.000,495545.000
AccountsPayableRelatedPartiesCurrent,60000.000,60000.000
AccountsReceivableNetCurrent,113672.000,34826.000
AdditionalPaidInCapitalCommonStock,31858651.000,31858651.000
Assets,1204848.000,916749.000
AssetsCurrent,1105992.000,829395.000
Cash,150918.000,174375.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000
CommonStockSharesIssued,4540292.000,4540292.000
CommonStockSharesOutstanding,4540292.000,4540292.000
CommonStockValue,4541.000,4541.000
DueToRelatedPartiesNoncurrent,4103553.000,4088553.000
InventoryNet,775871.000,575107.000
Liabilities,4489131.000,4646298.000
LiabilitiesAndStockholdersEquity,1204848.000,916749.000
LiabilitiesCurrent,385578.000,557745.000
LiabilitiesNoncurrent,4103553.000,4088553.000
OtherAccruedLiabilitiesCurrent,2000.000,2200.000
OtherAssetsNoncurrent,32292.000,32050.000
PrepaidExpenseAndOtherAssets,65531.000,45087.000
PropertyPlantAndEquipmentNet,66564.000,55304.000
RetainedEarningsAccumulatedDeficit,-35147475.000,-35592741.000
StockholdersEquity,-3284283.000,-3729549.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,-3284283.000,-3729549.000
