,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,56153000.000,72480000.000,90331000.000,29400000.000,46681000.000,78224000.000,125079000.000,42263000.000,79932000.000,25382000.000,287672000.000,42850000.000,16452000.000,22575000.000,85116000.000,113240000.000,38789000.000,29531000.000,69138000.000,59603000.000,30448000.000,37781000.000,144756000.000,54248000.000,31892000.000
AccountsReceivableNetCurrent,84217000.000,146694000.000,19572000.000,53274000.000,45035000.000,71707000.000,154951000.000,94241000.000,189596000.000,35202000.000,1011391000.000,189519000.000,53143000.000,43165000.000,25427000.000,435709000.000,217860000.000,130915000.000,240859000.000,263690000.000,168527000.000,141150000.000,381587000.000,327430000.000,219558000.000
AccruedIncomeTaxesNoncurrent,12037000.000,,,,,,,,,,,,,,,,,,,,,,,,
AccruedLiabilitiesCurrent,158459000.000,170934000.000,126931000.000,126857000.000,156768000.000,162983000.000,172104000.000,211425000.000,228916000.000,194635000.000,294992000.000,598437000.000,396617000.000,175323000.000,186066000.000,255862000.000,444738000.000,504329000.000,467856000.000,603613000.000,607479000.000,619435000.000,753069000.000,736176000.000,750875000.000
AccruedMarketingCostsCurrent,,15972000.000,8580000.000,24338000.000,9771000.000,15383000.000,16543000.000,21626000.000,21601000.000,17420000.000,34519000.000,42136000.000,16552000.000,16747000.000,18216000.000,33573000.000,21708000.000,17206000.000,13172000.000,44188000.000,14938000.000,20629000.000,25967000.000,63491000.000,21030000.000
AccruedProfessionalFeesCurrent,,3299000.000,3831000.000,2958000.000,4387000.000,3420000.000,4604000.000,6324000.000,7733000.000,4539000.000,6024000.000,6500000.000,8781000.000,,,,8747000.000,,,,,,,,
AccruedRoyaltiesCurrent,,81206000.000,52570000.000,32944000.000,31689000.000,29327000.000,54364000.000,57077000.000,64840000.000,60705000.000,59109000.000,349882000.000,258129000.000,82287000.000,91189000.000,54860000.000,307953000.000,400322000.000,329737000.000,351959000.000,414492000.000,445171000.000,525435000.000,432327000.000,492133000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,94824000.000,,,,84748000.000,,,,96795000.000,,,,113068000.000,,,,99002000.000,,,,121217000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10459000.000,10727000.000,1219000.000,-1564000.000,6733000.000,-4706000.000,7220000.000,7309000.000,-4572000.000,-5560000.000,2622000.000,2215000.000,2116000.000,6093000.000,-5417000.000,-17543000.000,-30624000.000,-21563000.000,-29349000.000,-34735000.000,-37896000.000,-41319000.000,-42871000.000,-48175000.000,-47142000.000
AdditionalPaidInCapitalCommonStock,706482000.000,714912000.000,722406000.000,786652000.000,799431000.000,803007000.000,811036000.000,819871000.000,832460000.000,914338000.000,922058000.000,944010000.000,954699000.000,967361000.000,992212000.000,1024626000.000,1028197000.000,1049910000.000,1066743000.000,1077449000.000,1088628000.000,1082765000.000,1097098000.000,1370278000.000,1452754000.000
Assets,971659000.000,1003577000.000,931916000.000,1140596000.000,1149427000.000,1073137000.000,1164745000.000,1189781000.000,1277839000.000,1448105000.000,2701314000.000,1985351000.000,1799630000.000,1607736000.000,1665212000.000,2253818000.000,2231100000.000,2352604000.000,2416499000.000,2585009000.000,2590277000.000,2538727000.000,2979080000.000,3089099000.000,3149154000.000
AssetsCurrent,566603000.000,644648000.000,545939000.000,752420000.000,743617000.000,719107000.000,797943000.000,817890000.000,866152000.000,1020177000.000,2251267000.000,1545656000.000,1399440000.000,1234352000.000,1266777000.000,1806013000.000,1781308000.000,1907976000.000,1964608000.000,2106308000.000,2045276000.000,1977672000.000,2370770000.000,2451176000.000,2195242000.000
AvailableForSaleDebtSecuritiesAmortizedCostBasis,,,,,,,,,,,,,,,49452000.000,79319000.000,186954000.000,375079000.000,353031000.000,379598000.000,470736000.000,392194000.000,404455000.000,404651000.000,448941000.000
AvailableForSaleSecurities,,,,,,,,,,,,,,19369000.000,49367000.000,79140000.000,186929000.000,375013000.000,352961000.000,379440000.000,470820000.000,392489000.000,404591000.000,404523000.000,448932000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,226000.000
AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,,,,,,,,,,,,,,,,,,,,,,,,,235000.000
AvailableForSaleSecuritiesAmortizedCost,,,,,,,,,,,,,,19369000.000,49452000.000,79319000.000,186954000.000,375079000.000,353031000.000,379598000.000,470736000.000,392194000.000,404455000.000,404651000.000,448941000.000
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsAmortizedCost,,,,,,,,,,,,,,,,,,36620000.000,12958000.000,6718000.000,,55003000.000,53589000.000,47380000.000,
AvailableForSaleSecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,,,,,,,,,,,,,,,,,,36580000.000,12952000.000,6695000.000,,55188000.000,53672000.000,47231000.000,
