,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31
AccountsPayableCurrent,7339000.000,8549000.000,6894000.000,5438000.000,7193000.000,9695000.000,14150000.000,14723000.000,25364000.000,24095000.000,24299000.000,16802000.000,28039000.000,29500000.000,39699000.000,39080000.000,39963000.000,56706000.000,88370000.000,57460000.000
AccountsReceivableNetCurrent,41869000.000,47322000.000,46163000.000,41840000.000,43124000.000,46583000.000,57147000.000,58177000.000,74526000.000,79997000.000,89801000.000,82253000.000,81913000.000,79342000.000,81381000.000,90287000.000,102761000.000,112125000.000,137899000.000,115864000.000
AccruedLiabilitiesCurrent,14618000.000,16629000.000,16129000.000,12712000.000,14861000.000,16044000.000,23887000.000,32915000.000,31881000.000,23783000.000,31195000.000,25125000.000,27301000.000,39376000.000,41113000.000,41850000.000,44840000.000,44834000.000,54917000.000,47234000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,6857000.000,7485000.000,8281000.000,9108000.000,10048000.000,11084000.000,12152000.000,13452000.000,15008000.000,16436000.000,17467000.000,18510000.000,19809000.000,21414000.000,20392000.000,21933000.000,23569000.000,24265000.000,25730000.000,26926000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,-157000.000,-84000.000,-88000.000,-116000.000,-50000.000,-77000.000,-122000.000,-82000.000,-132000.000,-64000.000,-106000.000
AdditionalPaidInCapital,115862000.000,116308000.000,116803000.000,116711000.000,116384000.000,114801000.000,112738000.000,113093000.000,122465000.000,157057000.000,157401000.000,159670000.000,159969000.000,160545000.000,161163000.000,162084000.000,162739000.000,163613000.000,164429000.000,165142000.000
AllowanceForDoubtfulAccountsReceivableCurrent,302000.000,398000.000,174000.000,118000.000,105000.000,136000.000,336000.000,346000.000,531000.000,542000.000,544000.000,331000.000,792000.000,602000.000,470000.000,508000.000,609000.000,502000.000,502000.000,464000.000
Assets,150845000.000,153828000.000,142575000.000,138803000.000,143984000.000,147358000.000,159147000.000,169479000.000,214813000.000,244299000.000,256385000.000,238356000.000,248081000.000,260709000.000,265217000.000,265170000.000,269680000.000,289418000.000,335815000.000,307772000.000
AssetsCurrent,106488000.000,106780000.000,93656000.000,89901000.000,88351000.000,91940000.000,99276000.000,103813000.000,131998000.000,162376000.000,167122000.000,150068000.000,158270000.000,167957000.000,156480000.000,156155000.000,159022000.000,179355000.000,224168000.000,190914000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,190000.000,,,,,,0.000,,,,0.000,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,380000.000,240000.000,190000.000,,,,,,,,,,,,,,,
BuildingsAndImprovementsGross,5627000.000,5874000.000,5885000.000,5899000.000,5901000.000,5901000.000,5907000.000,5924000.000,5996000.000,6021000.000,6134000.000,6149000.000,6277000.000,6283000.000,7413000.000,7630000.000,7836000.000,8020000.000,8089000.000,8089000.000
BusinessAcquisitionCostOfAcquiredEntityCashPaid,,,,,3523000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,,,,,39000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,,,,,-958000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,,,,,3523000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsInventory,,,,,3000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,,,,,1320000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentLiabilitiesAccountsPayable,,,,,677000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,,,,,4914000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationIntangibleAssetsOtherThanGoodwill,,,,,39000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationNoncontrollingInterest,,,,,433000.000,,,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,,,,,156000.000,,,,,,,,,,,,,,,
CapitalLeaseObligationsCurrent,818000.000,828000.000,840000.000,851000.000,863000.000,874000.000,886000.000,898000.000,910000.000,922000.000,935000.000,947000.000,961000.000,973000.000,986000.000,745000.000,500000.000,252000.000,,
CapitalLeaseObligationsNoncurrent,3233000.000,3022000.000,2807000.000,2590000.000,2370000.000,2147000.000,1921000.000,1692000.000,1460000.000,1225000.000,986000.000,745000.000,500000.000,252000.000,,,,,,
CapitalLeasedAssetsGross,,,,,,,4828000.000,,,,4400000.000,,,,4200000.000,,,,,
