,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30
AccruedInvestmentIncomeReceivable,1339453.000,1244473.000,1392095.000,1325211.000,1411433.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-320946.000,-413842.000,-334793.000,-162852.000,-15864.000
AdditionalPaidInCapitalCommonStock,469986.000,469986.000,469986.000,469986.000,469986.000
Assets,412559785.000,425985897.000,422731153.000,421540317.000,430155613.000
AvailableForSaleSecurities,65756700.000,67610693.000,76787355.000,78031000.000,81341530.000
AvailableForSaleSecuritiesGrossUnrealizedLosses1,,,,1200000.000,1100000.000
CashAndCashEquivalentsAtCarryingValue,18170414.000,21905812.000,20306017.000,16031893.000,19406882.000
CashAndDueFromBanks,18170414.000,21905812.000,20306017.000,16031893.000,19406882.000
CommonStockNoParValue,,,0.000,0.000,0.000
CommonStockSharesAuthorized,640000.000,640000.000,640000.000,640000.000,640000.000
CommonStockSharesOutstanding,118917.000,118917.000,118568.000,118568.000,118568.000
CommonStockValue,18173975.000,,,,
CommonStockValueOutstanding,,16048110.000,18173975.000,18173975.000,18173975.000
Deposits,315232097.000,327793091.000,324922355.000,324367450.000,332898145.000
FairValueOptionLoansHeldAsAssetsAggregateAmountInNonaccrualStatus,,,,7200000.000,6200000.000
FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,11011000.000,20187000.000,7158000.000,6394000.000,9711000.000
InterestBearingDepositLiabilities,274042753.000,280323469.000,285327600.000,283088777.000,289016844.000
InterestPayableCurrentAndNoncurrent,344931.000,334178.000,333690.000,304726.000,296267.000
Liabilities,356563912.000,369962937.000,365926986.000,364602337.000,372096306.000
LiabilitiesAndStockholdersEquity,412559785.000,425985897.000,422731153.000,421540317.000,430155613.000
LoansAndLeasesReceivableAllowance,6518417.000,6578087.000,6578087.000,,
LoansAndLeasesReceivableCommercial,,,,40285836.000,41007441.000
LoansAndLeasesReceivableConsumerConstruction,,,,10503737.000,13304574.000
LoansAndLeasesReceivableConsumerOther,,,,10536876.000,10610437.000
LoansAndLeasesReceivableConsumerRealEstate,,,,71534648.000,70114164.000
LoansAndLeasesReceivableNetOfDeferredIncome,295510853.000,,301606123.000,304594002.000,303600177.000
LoansAndLeasesReceivableNetReportedAmount,288992436.000,,295002935.000,298008926.000,297193867.000
LoansAndLeasesReceivableOtherNetOfDeferredIncome,,291254029.000,-6603188.000,-6585076.000,-6406310.000
LoansReceivableCommercialAgricultural,,,,28810254.000,33433291.000
LoansReceivableCommercialRealEstate,,,,60709030.000,59090321.000
LoansReceivableHeldForSaleNet,1217728.000,485926.000,434875.000,446865.000,367806.000
LoansReceivableNet,,,,304594002.000,303600177.000
LongTermDebt,28149999.000,28481999.000,28473699.000,27065399.000,27057099.000
MortgageLoansOnRealEstate,,,,224961036.000,218549008.000
NoninterestBearingDepositLiabilities,41189344.000,47469622.000,39594755.000,41278673.000,43881301.000
OtherAssets,13301359.000,11807370.000,11495737.000,11358733.000,10800625.000
OtherInvestmentsAndSecuritiesAtCost,5586123.000,4404811.000,3106696.000,2741480.000,2741480.000
OtherLiabilities,1228024.000,1794808.000,988381.000,1778831.000,1133864.000
OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsCreditLossesOnDebtSecuritiesHeld,,,,77185.000,120354.000
PropertyPlantAndEquipmentNet,7184572.000,7085783.000,7047443.000,7202209.000,7180990.000
RetainedEarningsAccumulatedDeficit,39798723.000,39918706.000,40767444.000,40729316.000,41703655.000
ShortTermBorrowings,11608861.000,11558861.000,11208861.000,11085931.000,10710931.000
StockholdersEquity,55995873.000,56022960.000,56804167.000,56937980.000,58059307.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,55995873.000,56022960.000,56804167.000,56937980.000,58059307.000
TreasuryStockShares,2613.000,2613.000,2962.000,2962.000,2962.000
TreasuryStockValue,2125865.000,,2272445.000,2272445.000,2272445.000
