,2015-09-30,2016-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,6300000.000,20400000.000
AdvertisingExpense,87500000.000,65000000.000
AmortizationOfFinancingCosts,-12100000.000,
AmortizationOfIntangibleAssets,,2800000.000
CapitalizedComputerSoftwareAmortization,4700000.000,3600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,412500000.000,-214800000.000
CommonStockDividendsPerShareCashPaid,,1.000
ComprehensiveIncomeNetOfTax,-127700000.000,110900000.000
CostOfGoodsSold,875400000.000,921800000.000
CurrentFederalTaxExpenseBenefit,-20600000.000,9500000.000
CurrentForeignTaxExpenseBenefit,32400000.000,21300000.000
CurrentIncomeTaxExpenseBenefit,10400000.000,33800000.000
CurrentStateAndLocalTaxExpenseBenefit,-1400000.000,3000000.000
DeconsolidationGainOrLossAmount,-65200000.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,-3500000.000,5500000.000
DeferredForeignIncomeTaxExpenseBenefit,-3400000.000,1100000.000
DeferredIncomeTaxExpenseBenefit,-7100000.000,4200000.000
DeferredIncomeTaxesAndTaxCredits,-7100000.000,4200000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-200000.000,-2400000.000
DefinedContributionPlanCostRecognized,7700000.000,9100000.000
Depreciation,37100000.000,27900000.000
DepreciationDepletionAndAmortization,41800000.000,34300000.000
DividendsCommonStock,16200000.000,63700000.000
EarningsPerShareBasic,-0.060,2.060
EarningsPerShareDiluted,-0.060,2.040
EffectOfExchangeRateOnCashAndCashEquivalents,-19700000.000,7900000.000
EffectiveIncomeTaxRateContinuingOperations,4.551,0.229
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350,0.350
EffectiveIncomeTaxRateReconciliationDispositionOfBusiness,,0.000
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,,-0.131
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseRestructuringCharges,,0.000
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,-0.034
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,0.034
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.010
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,,0.000
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,5000000.000,6900000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,1000000.000
GoodwillAcquiredDuringPeriod,2300000.000,193100000.000
GoodwillTranslationAdjustments,-1300000.000,-1500000.000
GrossProfit,756200000.000,712400000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-144500000.000,40200000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,143800000.000,125500000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-700000.000,165700000.000
IncomeTaxExpenseBenefit,3300000.000,38000000.000
