,2011-09-30,2012-03-31,2012-09-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,-822792.000,
AccretionExpense,,822792.000,1677931.000
AdjustmentOfWarrantsGrantedForServices,,3062920.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,33610991.000,
AdjustmentsToAdditionalPaidInCapitalWarrantIssued,,5412553.000,
AllocatedShareBasedCompensationExpense,,33805391.000,0.000
AmortizationOfFinancingCosts,,127254.000,198960.000
AssetRetirementObligationAccretionExpense,5063.000,6898.000,13768.000
BusinessAcquisitionsProFormaNetIncomeLoss,,,-26745457.000
BusinessAcquisitionsProFormaRevenue,,,5994454.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1126964.000,
CostsAndExpenses,5881655.000,40616619.000,7498967.000
DepreciationDepletionAndAmortization,679417.000,1286731.000,1287823.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,-22265087.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,23006877.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,741790.000
EarningsPerShareBasic,,,-0.090
EarningsPerShareBasicAndDiluted,-0.050,-0.980,
GainLossOnDerivativeInstrumentsNetPretax,1294037.000,-3258148.000,-122050.000
GainLossOnSaleOfCommodityContracts,-134871.000,-270695.000,-575318.000
GainLossOnSaleOfOilAndGasProperty,,-110943.000,22625897.000
GainLossOnSaleOfOtherAssets,,-110943.000,-364039.000
GainOnDerivativeInstrumentsPretax,,,288290.000
GeneralAndAdministrativeExpense,4533808.000,36932058.000,944141.000
ImpairmentOfOilAndGasProperties,,,2798890.000
IncomeLossFromContinuingOperations,,,-4480370.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,,-40780186.000,-4480370.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.440
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,2562916.000,
IncreaseDecreaseInAccountsReceivable,,1452177.000,
IncreaseDecreaseInOtherCurrentAssets,,-12526.000,
InterestExpense,111900.000,1618599.000,2278489.000
InterestPaid,,312595.000,
NetCashProvidedByUsedInFinancingActivities,,21549819.000,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,21549819.000,
NetCashProvidedByUsedInInvestingActivities,,-20603679.000,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-20603679.000,
NetCashProvidedByUsedInOperatingActivities,,180824.000,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,180824.000,
NetIncomeLoss,-1839102.000,-40780186.000,-26745457.000
NoncashOrPartNoncashAcquisitionValueOfAssetsAcquired1,,13500000.000,
NotesIssued1,,35000000.000,
OilAndGasProductionExpense,663367.000,2390932.000,2090306.000
OilAndGasRevenue,2995287.000,5094818.000,5994454.000
OperatingIncomeLoss,-2886368.000,-35632744.000,-1504513.000
OtherNonoperatingIncomeExpense,1047266.000,-5147442.000,-2975857.000
PaymentsForProceedsFromOtherInvestingActivities,,2549660.000,
PaymentsOfDebtIssuanceCosts,,1138380.000,
PaymentsToAcquireOilAndGasProperty,,18643525.000,
ProceedsFromLongTermLinesOfCredit,,2688199.000,
ProceedsFromNotesPayable,,20000000.000,
ProceedsFromSaleOfOilAndGasPropertyAndEquipment,,589506.000,
Revenues,,4983875.000,5994454.000
SalesRevenueNet,,4983875.000,5994454.000
ShareBasedCompensation,,33805391.000,
StockIssuedDuringPeriodValueAcquisitions,,13500000.000,
StockIssuedDuringPeriodValueRestrictedStockAwardNetOfForfeitures,,194400.000,
StockholdersEquityOther,,-1962920.000,
UnrealizedGainLossOnCommodityContracts,,-206129.000,-674648.000
UnrealizedGainLossOnDerivatives,,-195228.000,
WeightedAverageNumberOfSharesOutstandingBasic,,,50921798.000
