,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31
AccruedInvestmentIncomeReceivable,1337000.000,1548000.000,1404000.000,1535000.000,1434000.000,1618000.000,1426000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,7548000.000
AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,3949000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,2856000.000,3718000.000,3643000.000,3463000.000,3887000.000,4370000.000,3949000.000
AdditionalPaidInCapitalCommonStock,4795000.000,4808000.000,4815000.000,4836000.000,4857000.000,4875000.000,4888000.000
Assets,398787000.000,407059000.000,406086000.000,417731000.000,436154000.000,450051000.000,440834000.000
AvailableForSaleSecurities,135926000.000,144008000.000,150175000.000,145930000.000,137957000.000,131450000.000,121650000.000
AvailableForSaleSecuritiesFairValueDisclosure,,,,,,,121650000.000
BankOwnedLifeInsurance,2907000.000,2929000.000,2649000.000,,,,2719000.000
Capital,,,,,,,36989000.000
CapitalRequiredForCapitalAdequacy,,,,,,,23626000.000
CapitalRequiredForCapitalAdequacyToRiskWeightedAssets,,,,,,,0.080
CapitalRequiredToBeWellCapitalized,,,,,,,29532000.000
CapitalRequiredToBeWellCapitalizedToRiskWeightedAssets,,,,,,,0.100
CapitalToRiskWeightedAssets,,,,,,,0.125
CashAndCashEquivalentsFairValueDisclosure,,,,,,,27624000.000
CashAndDueFromBanks,31694000.000,29071000.000,15213000.000,23125000.000,31937000.000,36833000.000,27624000.000
CashSurrenderValueOfLifeInsurance,,,,2665000.000,2684000.000,2703000.000,
CommonStockParOrStatedValuePerShare,0.000,,,,0.000,,
CommonStockSharesAuthorized,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000,6000000.000
CommonStockSharesIssued,2289528.000,2289528.000,2289528.000,2289528.000,2289528.000,2289528.000,2289528.000
CommonStockValue,11447000.000,11447000.000,11447000.000,11447000.000,11447000.000,11447000.000,11447000.000
DeferredCompensationArrangementWithIndividualDistributionsPaid,,,,,,,1000.000
DeferredCompensationArrangementWithIndividualRecordedLiability,,,,,,,900000.000
DeferredIncomeTaxLiabilities,,,,,,,3529000.000
DeferredTaxAssetsDeferredIncome,,,,,,,33000.000
DeferredTaxAssetsLiabilitiesNet,,,,,,,-1713000.000
DeferredTaxAssetsNet,,,,,,,1816000.000
DeferredTaxAssetsPropertyPlantAndEquipment,,,,,,,0.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeCompensation,,,,,,,361000.000
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,67000.000
DeferredTaxAssetsTaxDeferredExpenseOther,,,,,,,84000.000
