,2012-03-31,2013-03-31,2014-03-31,2015-03-31
AdditionsToNoncurrentAssets,,3956000.000,,
AdjustmentsNoncashItemsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,,-1300000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1326000.000,2408000.000
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,-199000.000,-44000.000,,
AdvertisingExpense,,1500000.000,,
AllocatedShareBasedCompensationExpense,,983000.000,284000.000,
AmortizationOfFinancingCosts,,199000.000,323000.000,1150.000
AmortizationOfFinancingCostsAndDiscounts,482000.000,,,
AmortizationOfIntangibleAssets,,1200000.000,2400000.000,4500000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1800000.000,2900000.000
BusinessAcquisitionProFormaEarningsPerShareBasic,,,,-0.880
BusinessAcquisitionProFormaEarningsPerShareDiluted,,,,-0.880
BusinessAcquisitionsProFormaIncomeLossFromContinuingOperationsBeforeChangesInAccountingAndExtraordinaryItemsNetOfTax,,7966000.000,,
BusinessAcquisitionsProFormaNetIncomeLoss,,,,-57855000.000
BusinessAcquisitionsProFormaRevenue,,528403000.000,391237000.000,155230000.000
CapitalLeasesIncomeStatementAmortizationExpense,,,69000.000,295000.000
CapitalizedComputerSoftwareAdditions,-877000.000,,,
CapitalizedComputerSoftwareAmortization,2135000.000,-971000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,5600000.000,-5509000.000,-78000.000,6368000.000
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,,,19000.000,
CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations,,,-1357000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-21127000.000,3099000.000
CommunicationsAndInformationTechnology,,5223000.000,2780000.000,4633000.000
ComprehensiveIncomeNetOfTax,-34464000.000,-11452000.000,-26127000.000,-56795000.000
ConvertiblePreferredDividendsNetOfTax,,,,256000.000
CostOfGoodsAndServicesSold,,,88972000.000,105400000.000
CostOfRevenue,,434119000.000,,
CurrentFederalTaxExpenseBenefit,,-112000.000,28000.000,
CurrentForeignTaxExpenseBenefit,,35000.000,54000.000,54000.000
CurrentStateAndLocalTaxExpenseBenefit,,133000.000,91000.000,109000.000
DebtIssuanceCosts,,762000.000,35000.000,4400000.000
DeferredIncomeTaxExpenseBenefit,10726000.000,334000.000,-2432000.000,-20925000.000
DefinedContributionPlanEmployerDiscretionaryContributionAmount,,0.000,0.000,
DefinedContributionPlanMaximumAnnualContributionPerEmployeePercent,,1.000,,
DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,,,1.000,
Depreciation,,,3300000.000,4400000.000
DepreciationAndAmortization,,,5848000.000,9065000.000
DepreciationDepletionAndAmortization,3624000.000,4877000.000,5848000.000,9065000.000
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,,2203000.000
DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,,,,2203000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodBeforeIncomeTax,,,-18670000.000,-15343000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriodNetOfTax,,,-18697000.000,-15384000.000
DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax,,,,15384000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,41000.000
DiscontinuedOperationTaxEffectOfIncomeLossFromDiscontinuedOperationDuringPhaseOutPeriod,,,27000.000,41000.000
DisposalGroupIncludingDiscontinuedOperationCostsOfGoodsSold,,,359554000.000,70711000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,50353000.000,16375000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,71743000.000
EarningsPerShareBasic,-0.930,-0.270,-0.440,-0.910
EarningsPerShareDiluted,-0.930,-0.270,-0.440,-0.910
EffectiveIncomeTaxRateContinuingOperations,,319.837,-0.038,-0.005
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,309.292,-0.336,-0.217
EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,,1.291,0.002,0.002
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,,13.224,-0.004,-0.132
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,5.768,-0.030,-0.005
EffectiveIncomeTaxRateReconciliationPriorYearIncomeTaxes,,-10.110,-0.015,0.007
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,0.032,0.005,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,0.000,0.000,
ExtinguishmentOfDebtGainLossNetOfTax,,,,-3863000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,,,0.000,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,,,887000.000,
ForeignCurrencyTransactionGainLossBeforeTax,,-810000.000,,
GainsLossesOnExtinguishmentOfDebt,,,,-3863000.000
GeneralAndAdministrativeExpense,22907000.000,15502000.000,12512000.000,21667000.000
GoodwillAndIntangibleAssetImpairment,5996000.000,,,18764000.000
GrossProfit,44506000.000,51176000.000,18107000.000,14608000.000
IncomeLossFromContinuingOperations,-34300000.000,-11797000.000,-7869000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,,-7759000.000,-42812000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,-7579000.000,-42632000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,,180000.000,180000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-23728000.000,37000.000,-7579000.000,-42632000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,-11797000.000,-7869000.000,-42845000.000
IncomeLossFromContinuingOperationsPerBasicShare,-0.930,-0.270,-0.130,-0.710
IncomeLossFromContinuingOperationsPerDilutedShare,-0.930,-0.270,-0.130,-0.710
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,-18697000.000,-13181000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,-0.310,-0.200
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,-0.310,-0.200
IncomeTaxExpenseBenefit,10572000.000,11834000.000,290000.000,213000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,,11444000.000,2549000.000,20975000.000
IncomeTaxReconciliationChangeInEnactedTaxRate,,48000.000,,
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,,13000.000,,
IncomeTaxReconciliationNondeductibleExpense,,489000.000,,
IncomeTaxReconciliationOtherAdjustments,,261000.000,,
IncomeTaxReconciliationPriorYearIncomeTaxes,,-374000.000,,
IncomeTaxReconciliationStateAndLocalIncomeTaxes,,1000.000,,
IncomeTaxReconciliationTaxContingencies,,-48000.000,,
IncomeTaxesPaidNet,2000.000,202000.000,448000.000,37000.000
IncreaseDecreaseInAccountsPayable,-5747000.000,24612000.000,1549000.000,2533000.000
IncreaseDecreaseInAccountsReceivable,9799000.000,23819000.000,3628000.000,-5017000.000
IncreaseDecreaseInAccruedIncomeTaxesPayable,-37000.000,-853000.000,,
IncreaseDecreaseInAccruedLiabilities,-1223000.000,-4157000.000,,
IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,,,4583000.000,19249000.000
IncreaseDecreaseInDeferredIncomeTaxes,,-11457000.000,,
IncreaseDecreaseInIncomeTaxesReceivable,-13000.000,-13000.000,,
IncreaseDecreaseInInventories,-4060000.000,5206000.000,,497000.000
IncreaseDecreaseInOperatingCapital,,,3346000.000,-13198000.000
IncreaseDecreaseInOtherOperatingAssets,170000.000,534000.000,5459000.000,12669000.000
IncreaseDecreaseInOutstandingChecksFinancingActivities,-8790000.000,2897000.000,,
IncreaseDecreaseInPrepaidExpense,6555000.000,-665000.000,391000.000,435000.000
InterestExpense,,,1859000.000,4744000.000
InterestIncomeExpenseNet,-968000.000,-1020000.000,,
InterestPaid,566000.000,710000.000,,
InterestPaidNet,,,1700000.000,4500000.000
LeaseAndRentalExpense,,2800000.000,5400000.000,5900000.000
NetCashProvidedByUsedInContinuingOperations,5600000.000,-5509000.000,,
NetCashProvidedByUsedInFinancingActivities,-8839000.000,26024000.000,36587000.000,65331000.000
