,2011-06-30,2011-12-31,2012-03-31,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,2000.000,,12000.000,,,,3000.000,
AllowanceForDoubtfulAccountsReceivableChargeOffs,,,,-492000.000,349000.000,,,,
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,17000.000,,,,,
AllowanceForDoubtfulAccountsReceivableRecoveries,,,,17000.000,33000.000,64000.000,36000.000,9000.000,36000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,,,,-97000.000,,-168000.000,-147000.000
AllowanceForLoanAndLeaseLossesWriteOffs,,,,492000.000,382000.000,161000.000,206000.000,168000.000,183000.000
AmortizationOfIntangibleAssets,,,,2000.000,,,,1000.000,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,72220.000,72220.000,3000.000,-144440.000,3000.000,0.000
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,,,-57000.000,-310000.000,,,-19000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,1633000.000,,22067000.000,,,,1212000.000,
ComprehensiveIncomeNetOfTax,,,1721000.000,2971000.000,1522000.000,1752000.000,2159000.000,2284000.000,1091000.000
DebtInstrumentIncreaseAccruedInterest,,34000.000,,-25000.000,,,,43000.000,
Depreciation,,389000.000,,390000.000,,,,452000.000,
DistributionAndServicingFees,3749000.000,3570000.000,3646000.000,3581000.000,3716000.000,3652000.000,3769000.000,3698000.000,3516000.000
DividendsCash,,,,-1493000.000,,,,-788000.000,
EarningsPerShareBasic,0.860,0.860,0.830,1.510,0.760,0.960,1.060,1.170,0.520
EarningsPerShareDiluted,0.850,0.850,0.820,1.490,0.750,0.950,1.030,1.150,0.510
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,29000.000,,-61000.000,,,,0.000,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,-29000.000,,-61000.000,,,,0.000,
FederalDepositInsuranceCorporationPremiumExpense,225000.000,135000.000,144000.000,135000.000,135000.000,105000.000,105000.000,111000.000,124000.000
GainLossOnSaleOfEquityInvestments,,,,,,3000.000,,60000.000,0.000
GainLossOnSaleOfOtherAssets,,0.000,,,,,,,
GainLossOnSaleOfProperties,,30000.000,,19000.000,,,,-48000.000,
GainLossOnSaleOfPropertyPlantEquipment,-0.000,0.000,,,,,,,
GainLossOnSaleOfSecuritiesNet,6000.000,0.000,0.000,,,,,,
GainLossOnSalesOfLoansNet,4000.000,,0.000,2030000.000,39000.000,49000.000,149000.000,74000.000,44000.000
ImpairmentOfInvestments,-59000.000,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,2686000.000,2657000.000,2582000.000,4649000.000,2321000.000,2929000.000,3229000.000,3469000.000,2074000.000
IncomeTaxExpenseBenefit,896000.000,885000.000,874000.000,1577000.000,762000.000,976000.000,1082000.000,1054000.000,973000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-402000.000,,560000.000,,,,304000.000,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,289000.000,,,,-7000.000,
IncreaseDecreaseInDeposits,,728000.000,,12917000.000,,,,-2316000.000,
IncreaseDecreaseInLoansToFederalHomeLoanBanks,,-19437000.000,,25717000.000,,,,-20126000.000,
IncreaseDecreaseInOtherOperatingCapitalNet,,-169000.000,,-43000.000,,,,64000.000,
IncreaseDecreaseInPrepaidExpense,,-370000.000,,-374000.000,,,,9000.000,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,,,,,,39.000,71.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,24.000,,,,,
InterestAndDividendIncomeOperating,9758000.000,9766000.000,9807000.000,9571000.000,9002000.000,9392000.000,9463000.000,9475000.000,9381000.000
InterestAndDividendIncomeSecurities,532000.000,524000.000,486000.000,344000.000,313000.000,286000.000,261000.000,242000.000,230000.000
InterestAndFeeIncomeLoansAndLeases,9083000.000,9087000.000,9170000.000,9098000.000,8567000.000,8977000.000,9092000.000,9113000.000,9034000.000
InterestExpense,2185000.000,2080000.000,2111000.000,1832000.000,1697000.000,1630000.000,1591000.000,1582000.000,1505000.000
InterestExpenseDeposits,1265000.000,1130000.000,1098000.000,830000.000,720000.000,671000.000,651000.000,658000.000,629000.000
InterestExpenseFederalHomeLoanBankAndFederalReserveBankAdvancesLongTerm,920000.000,950000.000,1013000.000,1002000.000,977000.000,959000.000,940000.000,924000.000,876000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,6573000.000,7336000.000,7146000.000,7589000.000,7055000.000,7762000.000,7872000.000,7893000.000,7876000.000
InterestIncomeExpenseNet,7573000.000,7686000.000,7696000.000,7739000.000,7305000.000,7762000.000,7872000.000,7893000.000,7876000.000
LaborAndRelatedExpense,4325000.000,4311000.000,4588000.000,5077000.000,4916000.000,4943000.000,4832000.000,4913000.000,4844000.000
