,2014-06-27,2014-09-26
AmortizationOfIntangibleAssets,5091000.000,5090000.000
BusinessAcquisitionsProFormaNetIncomeLoss,-550000.000,
BusinessAcquisitionsProFormaRevenue,251388000.000,
BusinessCombinationAcquisitionRelatedCosts,249000.000,194000.000
ComprehensiveIncomeNetOfTax,-550000.000,6000.000
CostOfGoodsSold,98448000.000,101681000.000
CostOfRevenue,101863000.000,104883000.000
GainLossOnInterestRateDerivativeInstrumentsNotDesignatedAsHedgingInstruments,0.000,0.000
GrossProfit,149525000.000,154932000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,452000.000,267000.000
IncomeTaxExpenseBenefit,1002000.000,261000.000
InterestExpense,14711000.000,15021000.000
NetIncomeLoss,-550000.000,6000.000
NonoperatingIncomeExpense,-14535000.000,-15271000.000
OperatingIncomeLoss,14987000.000,15538000.000
OperatingLeasesIncomeStatementInitialDirectCosts,3415000.000,3202000.000
OperatingLeasesIncomeStatementLeaseRevenue,24935000.000,25178000.000
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,0.000,
OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax,0.000,0.000
OtherNonoperatingIncomeExpense,176000.000,-250000.000
Revenues,251388000.000,259815000.000
SalesRevenueGoodsNet,226453000.000,234637000.000
SalesRevenueNet,251388000.000,259815000.000
SellingGeneralAndAdministrativeExpense,129447000.000,134304000.000
