,2011-06-30,2011-09-30,2012-04-01,2012-07-01,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,,,,,,,443000.000,
AllocatedShareBasedCompensationExpense,,,,800000.000,500000.000,,500000.000,200000.000
AmortizationOfIntangibleAssets,,,,2536000.000,2409000.000,,1543000.000,1600000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,19682000.000,,,,-9255000.000,
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,,,-29000.000,,,,,
CommonStockDividendsPerShareDeclared,,,,,,,0.160,0.180
ComprehensiveIncomeNetOfTax,4889000.000,7206000.000,1770000.000,2464000.000,981000.000,-2292000.000,5525000.000,4710000.000
ContractsRevenue,130061000.000,131139000.000,151659000.000,155297000.000,145237000.000,141204000.000,143968000.000,146089000.000
CostOfGoodsAndServicesSold,102665000.000,104022000.000,127842000.000,129789000.000,122463000.000,121337000.000,117169000.000,120820000.000
DepreciationDepletionAndAmortization,,,4639000.000,,,,3226000.000,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,-220000.000,-22000.000,,,
DividendsCommonStockCash,,,,,,,1545000.000,
EarningsPerShareBasic,0.520,0.770,0.180,0.260,0.110,-0.250,0.580,0.500
EarningsPerShareDiluted,0.520,0.770,0.180,0.250,0.100,-0.240,0.570,0.490
EffectiveIncomeTaxRateContinuingOperations,,,,,,,0.390,
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,,,0.350,
EquityMethodInvestmentSummarizedFinancialInformationGrossProfitLoss,,,,3900000.000,800000.000,,1300000.000,1300000.000
EquityMethodInvestmentSummarizedFinancialInformationNetIncomeLoss,,,,3900000.000,1100000.000,,1300000.000,1300000.000
EquityMethodInvestmentSummarizedFinancialInformationRevenue,,,,5700000.000,2500000.000,,2400000.000,2500000.000
GrossProfit,27396000.000,27117000.000,23817000.000,25508000.000,22774000.000,19867000.000,26799000.000,25269000.000
IncomeLossAttributableToNoncontrollingInterest,,,,223000.000,179000.000,,,
IncomeLossBeforeExtraordinaryItemsAndCumulativeEffectOfChangeInAccountingPrinciplePerDilutedShare,,,,0.250,0.100,,,
IncomeLossFromContinuingOperations,,,,2684000.000,659000.000,,5533000.000,4760000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,8015000.000,9673000.000,1736000.000,4566000.000,1617000.000,-1178000.000,8520000.000,7902000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,5253000.000,7295000.000,1142000.000,2907000.000,838000.000,-1955000.000,5717000.000,5107000.000
IncomeLossFromContinuingOperationsPerBasicShare,0.530,0.760,0.100,0.290,0.070,-0.240,0.580,0.500
IncomeLossFromContinuingOperationsPerDilutedShare,0.530,0.760,0.100,0.280,0.070,-0.230,0.570,0.490
IncomeLossFromDiscontinuedOperationsNetOfTax,-100000.000,116000.000,737000.000,-236000.000,322000.000,-100000.000,,
IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,,,,-236000.000,322000.000,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,-0.030,0.040,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,-0.030,0.030,,,
IncomeLossFromEquityMethodInvestments,114000.000,431000.000,205000.000,1274000.000,374000.000,794000.000,442000.000,385000.000
IncomeTaxExpenseBenefit,2762000.000,2378000.000,594000.000,1659000.000,779000.000,777000.000,2803000.000,2795000.000
IncomeTaxExpenseBenefitContinuingOperations,,,,1659000.000,779000.000,,,
IncreaseDecreaseInAccountsPayable,,,-1103000.000,,,,-1210000.000,
IncreaseDecreaseInAccruedLiabilities,,,4511000.000,,,,2455000.000,
IncreaseDecreaseInBillingInExcessOfCostOfEarnings,,,-3186000.000,,,,-3340000.000,
IncreaseDecreaseInOtherOperatingAssets,,,569000.000,,,,-588000.000,
IncreaseDecreaseInReceivables,,,-6551000.000,,,,5791000.000,
IncreaseDecreaseInUnbilledReceivables,,,-941000.000,,,,-568000.000,
InterestAndDividendIncomeSecuritiesAvailableForSale,,,,,,,,100000.000
InterestExpense,87000.000,3000.000,-26000.000,-10000.000,14000.000,28000.000,,
InterestIncomeExpenseNonoperatingNet,,,,,,,310000.000,-9000.000
