,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,38316.000,20648.000,2108.000
AdvertisingExpense,,117000.000,44000.000,37000.000
AllocatedShareBasedCompensationExpense,,38300.000,20600.000,2100.000
AllowanceForDoubtfulAccountsReceivableChargeOffs,,10963.000,,
AllowanceForDoubtfulAccountsReceivableWriteOffs,,,9343.000,44.000
AmortizationOfIntangibleAssets,,6000.000,6000.000,37200.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,1026000.000,75000.000,51000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-361608.000,37543.000,-150403.000,-1824335.000
ComprehensiveIncomeNetOfTax,-56720.000,-386169.000,-503957.000,-590801.000
CostOfGoodsAndServicesSold,14132424.000,12528218.000,13459279.000,12632375.000
CurrentFederalTaxExpenseBenefit,,-353064.000,2941.000,6999.000
CurrentForeignTaxExpenseBenefit,,10206.000,-3717.000,0.000
DeferredFederalIncomeTaxExpenseBenefit,,114772.000,-196484.000,21816.000
DeferredForeignIncomeTaxExpenseBenefit,,-404.000,-38976.000,-146989.000
DeferredIncomeTaxExpenseBenefit,-51385.000,108611.000,-235460.000,-125173.000
DefinedContributionPlanCostRecognized,,12000.000,13000.000,10000.000
DefinedContributionPlanEmployerMatchingContributionPercent,,0.100,,
Depreciation,,554100.000,582300.000,542700.000
DepreciationAmortizationAndAccretionNet,506583.000,584737.000,588287.000,579900.000
DepreciationAndAmortization,440064.000,515017.000,506083.000,502888.000
EarningsPerShareBasic,-0.000,-0.020,-0.230,-0.270
EarningsPerShareDiluted,-0.000,-0.020,-0.230,-0.270
EffectOfExchangeRateOnCashAndCashEquivalents,26990.000,-45615.000,36970.000,70307.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,0.340,0.340,0.340
ForeignCurrencyTransactionGainLossBeforeTax,,40000.000,66000.000,-220000.000
GainLossOnDispositionOfAssets,,,-2529.000,0.000
GainLossOnDispositionOfProperty,5042.000,0.000,,
GeneralAndAdministrativeExpense,,9808930.000,9344628.000,11062649.000
GoodwillTranslationAdjustments,,21778.000,-67442.000,-82173.000
GrossProfit,14315543.000,12631954.000,12011655.000,15638073.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-210840.000,-589926.000,-736241.000,-720985.000
IncomeTaxExpenseBenefit,-139346.000,-228490.000,-236236.000,-118174.000
IncomeTaxExpenseBenefitContinuingOperations,,-228490.000,,
