,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,-60000.000,,,,-85000.000,,,,-143000.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,,,,,,,212000.000,,,,176000.000
AmortizationOfDeferredLoanOriginationFeesNet,3000.000,,,,9000.000,,,,12000.000,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,157000.000,,,,176000.000,,,,147000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,142000.000,,,,26000.000,105000.000,77000.000,0.000,
BankOwnedLifeInsuranceIncome,30000.000,30000.000,30000.000,30000.000,58000.000,58000.000,86000.000,129000.000,95000.000,97000.000,97000.000,113000.000,182000.000
BusinessCombinationIntegrationRelatedCosts,,,,,258000.000,863000.000,119000.000,261000.000,,95000.000,207000.000,,
CashPeriodIncreaseDecrease,3297000.000,,,,24386000.000,,,,2275000.000,,,,20645000.000
CommunicationsAndInformationTechnology,116000.000,119000.000,111000.000,110000.000,120000.000,144000.000,227000.000,457000.000,341000.000,396000.000,440000.000,404000.000,540000.000
ComprehensiveIncomeNetOfTax,,,,,-196000.000,-299000.000,108000.000,-1952000.000,330000.000,93000.000,256000.000,-1651000.000,1777000.000
Depreciation,93000.000,,,,160000.000,,,,268000.000,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,,,671000.000
EarningsPerShareBasic,,,,,,,,,0.030,0.010,0.050,-0.100,0.210
EarningsPerShareBasicAndDiluted,,,,,-0.090,-0.040,0.010,-0.440,0.030,,,,0.210
EarningsPerShareDiluted,,,,,,,,,0.030,0.010,0.050,-0.100,0.210
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,,,,,,,,45000000.000
FederalDepositInsuranceCorporationPremiumExpense,62000.000,62000.000,72000.000,,,,,,,,,,
FeesAndCommissions,19000.000,20000.000,12000.000,15000.000,26000.000,,,,,,,,
FeesAndCommissionsDepositorAccounts,165000.000,169000.000,162000.000,136000.000,139000.000,141000.000,252000.000,230000.000,326000.000,312000.000,314000.000,416000.000,465000.000
FeesAndCommissionsMortgageBanking,,,,,,,,,47000.000,22000.000,42000.000,41000.000,59000.000
FinancingReceivableAllowanceForCreditLossesRecovery,13000.000,37000.000,23000.000,26000.000,27000.000,140000.000,64000.000,568000.000,34000.000,35000.000,25000.000,432000.000,369000.000
FinancingReceivableAllowanceForCreditLossesWriteOffs,10000.000,627000.000,18000.000,1936000.000,10000.000,,,,13000.000,22000.000,74000.000,4000.000,
GainLossOnDispositionOfAssets,,,,,,,,,,563000.000,,,
GainLossOnSaleOfSecuritiesNet,,,,,142000.000,53000.000,,,26000.000,105000.000,77000.000,0.000,
GainLossOnSalesOfLoansNet,,,,,16000.000,,,,47000.000,,,,59000.000
GainsLossesOnSalesOfOtherRealEstate,4000.000,23000.000,,,,20000.000,,,,,18000.000,,
HeldToMaturitySecuritiesTransferredToAvailableForSaleSecuritiesUnrealizedGainLoss,,,,,69665000.000,,,,,,,,
ImpairedFinancingReceivableAverageRecordedInvestment,7660000.000,7400000.000,7356000.000,-15196000.000,3621000.000,1250000.000,2199000.000,-4767000.000,2039000.000,2156000.000,1946000.000,-4306000.000,933000.000
ImpairedFinancingReceivableInterestIncomeAccrualMethod,96000.000,68000.000,89000.000,82000.000,87000.000,13000.000,14000.000,47000.000,40000.000,16000.000,23000.000,30000.000,23000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,96000.000,98000.000,134000.000,112000.000,98000.000,27000.000,40000.000,37000.000,47000.000,32000.000,41000.000,21000.000,20000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,46000.000,-567000.000,38000.000,-3568000.000,-619000.000,-1549000.000,70000.000,-2454000.000,203000.000,109000.000,373000.000,-551000.000,2599000.000
IncomeTaxExpenseBenefit,2000.000,-237000.000,-1000.000,-1354000.000,-266000.000,-1398000.000,21000.000,-678000.000,49000.000,36000.000,129000.000,-37000.000,969000.000
IncreaseDecreaseInAccruedInterestReceivableNet,-4000.000,,,,-70000.000,,,,2000.000,,,,-208000.000
IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance,55000.000,,,,21000.000,,,,,,,,
IncreaseDecreaseInDeferredIncomeTaxes,,,,,,,,,-48000.000,,,,-907000.000
IncreaseDecreaseInDeposits,6937000.000,,,,15603000.000,,,,16089000.000,,,,41219000.000
IncreaseDecreaseInOtherOperatingAssets,412000.000,,,,350000.000,,,,-834000.000,,,,36000.000
IncreaseDecreaseInOtherOperatingLiabilities,-44000.000,,,,-409000.000,,,,-4140000.000,,,,-541000.000
IncreaseDecreaseInOutstandingChecksOperatingActivities,-20000.000,,,,2738000.000,,,,,,,,
InterestAndDividendIncomeOperating,1481000.000,1517000.000,1601000.000,1644000.000,1785000.000,1724000.000,4083000.000,4254000.000,4354000.000,4325000.000,4847000.000,7401000.000,8488000.000
InterestAndDividendIncomeSecurities,120000.000,125000.000,231000.000,228000.000,223000.000,161000.000,141000.000,158000.000,221000.000,241000.000,222000.000,339000.000,427000.000
InterestAndFeeIncomeLoansAndLeases,1355000.000,1355000.000,1337000.000,1370000.000,1529000.000,1524000.000,3909000.000,4001000.000,4055000.000,4041000.000,4582000.000,6966000.000,7930000.000
InterestExpense,,,,,,71000.000,297000.000,,340000.000,452000.000,541000.000,681000.000,851000.000
InterestExpenseBorrowings,,,,,,-1000.000,53000.000,,25000.000,148000.000,192000.000,223000.000,263000.000
InterestExpenseDeposits,81000.000,78000.000,71000.000,68000.000,67000.000,-70000.000,244000.000,429000.000,315000.000,304000.000,349000.000,458000.000,588000.000
