,2011-06-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AllocatedShareBasedCompensationExpense,,,551000.000,557000.000,,689000.000,693000.000,701000.000,770000.000,679000.000,687000.000,650000.000,479000.000,546000.000,551000.000,556000.000
AmortizationOfFinancingCosts,,127000.000,,,,130000.000,,,,127000.000,,,,104000.000,,
AmountOfDilutiveSecuritiesStockOptionsAndRestrictiveStockUnits,0.000,,,,,,,,,,,,,,,
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,20000.000,,,,,,,,,,
AssetImpairmentCharges,,,,,,207000.000,,,,,,,,,,
AssetRetirementObligationAccretionExpense,17000.000,16000.000,15000.000,16000.000,16000.000,22000.000,22000.000,22000.000,24000.000,24000.000,23000.000,22000.000,27000.000,30000.000,31000.000,30000.000
AvailableForSaleSecuritiesGrossUnrealizedLoss,,,,,,,,,,,,,,-66000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,252000.000,,,,-1498000.000,,,,3105000.000,,,,-4327000.000,,
ComprehensiveIncomeNetOfTax,215000.000,,,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,5113000.000,-3903000.000,-4833000.000,-3196000.000,-5567000.000,-8240000.000,-1198000.000,203000.000,-356000.000,-4170000.000,-9308000.000,-30406000.000,-9052000.000,-2098000.000,-1999000.000
CostOfServicesOilAndGas,1200000.000,639000.000,455000.000,387000.000,129000.000,132000.000,116000.000,164000.000,767000.000,128000.000,917000.000,941000.000,500000.000,126000.000,104000.000,123000.000
CostsAndExpenses,9750000.000,7859000.000,7153000.000,17539000.000,14092000.000,11230000.000,15035000.000,11949000.000,9918000.000,8617000.000,13297000.000,12434000.000,33971000.000,10649000.000,8726000.000,5269000.000
CurrentIncomeTaxExpenseBenefit,,,,,,,,,,,0.000,,,,,
DebtConversionOriginalDebtAmount1,,,,,,,,,,45000000.000,,,,,,
DepreciationAndAmortization,,,863000.000,1006000.000,,1316000.000,1121000.000,1125000.000,1011000.000,1358000.000,1237000.000,1264000.000,1672000.000,1497000.000,1519000.000,1289000.000
DepreciationDepletionAndAmortization,931000.000,926000.000,,,,1316000.000,,,,1358000.000,,,,1497000.000,,
DividendsPreferredStock,,,,,,,,,,,,385000.000,,463000.000,462000.000,462000.000
EarningsPerShareBasic,,,-0.230,0.040,,,-0.200,0.120,,,-0.080,-0.310,,-0.360,-0.020,-0.050
EarningsPerShareBasicAndDiluted,0.050,0.280,,,,-0.220,,,,-0.020,,,,,,
EarningsPerShareDiluted,,,-0.230,0.040,,,-0.200,0.120,,,-0.080,-0.310,,-0.360,-0.020,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,861000.000,,,,-475000.000,,,,-88000.000,,,,,,
EffectOfExchangeRateOnCashAndCashEquivalentsContinuingOperations,,,,,,,,,,,,,,-310000.000,,
ExplorationAndProductionCosts,4054000.000,2964000.000,1987000.000,10923000.000,7921000.000,6371000.000,4034000.000,7158000.000,3229000.000,3320000.000,3591000.000,1935000.000,12327000.000,4997000.000,3254000.000,285000.000
ForeignCurrencyTransactionGainLossBeforeTax,3494000.000,14492000.000,-12987000.000,10490000.000,4297000.000,-9125000.000,-3427000.000,11512000.000,6007000.000,-1216000.000,-720000.000,-13425000.000,-10817000.000,-14269000.000,2190000.000,-1358000.000
ForeignCurrencyTransactionGainLossUnrealized,,14484000.000,,,,-9110000.000,,,,-1213000.000,,,,-14253000.000,,
GainLossOnDispositionOfAssets,,,,0.000,,,0.000,0.000,,,,,,,,
GainLossOnSaleOfOilAndGasProperty,,,-49000.000,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,2161000.000,1891000.000,2363000.000,1788000.000,2327000.000,1824000.000,2780000.000,1847000.000,2385000.000,1953000.000,1972000.000,1869000.000,2706000.000,2158000.000,2178000.000,1980000.000
ImpairmentOfOilAndGasProperties,,,,2000000.000,,,5426000.000,0.000,,46000.000,3689000.000,4540000.000,15018000.000,370000.000,67000.000,182000.000
ImpairmentOfRealEstate,0.000,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,-455000.000,,,,-1977000.000,,,,-2121000.000,,,,-1805000.000,,
IncreaseDecreaseInInventories,,-4000.000,,,,1000.000,,,,2000.000,,,,0.000,,
IncreaseDecreaseInOtherCurrentAssets,,90000.000,,,,14000.000,,,,102000.000,,,,-102000.000,,
IncreaseDecreaseInOtherOperatingAssets,,0.000,,,,,,,,,,,,,,
IncreaseDecreaseInReceivables,,-2711000.000,,,,-5765000.000,,,,-3531000.000,,,,-723000.000,,
IncrementalCommonSharesAttributableToCallOptionsAndWarrants,,,0.000,391.000,,,0.000,958.000,,,0.000,0.000,,,0.000,0.000
InterestAndOtherIncome,56000.000,84000.000,87000.000,88000.000,97000.000,52000.000,256000.000,17000.000,-220000.000,14000.000,12000.000,22000.000,27000.000,37000.000,9000.000,65000.000
InterestExpense,435000.000,619000.000,640000.000,602000.000,624000.000,628000.000,626000.000,1346000.000,669000.000,656000.000,685000.000,802000.000,681000.000,648000.000,656000.000,897000.000
LeaseOperatingExpense,1031000.000,872000.000,870000.000,862000.000,1027000.000,876000.000,843000.000,932000.000,1029000.000,1109000.000,1181000.000,1213000.000,1242000.000,925000.000,1022000.000,824000.000
NetCashProvidedByUsedInFinancingActivities,,0.000,,,,0.000,,,,5000000.000,,,,-463000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,0.000,,,,0.000,,,,5000000.000,,,,-463000.000,,
NetCashProvidedByUsedInInvestingActivities,,-5261000.000,,,,-5521000.000,,,,-6207000.000,,,,-1209000.000,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-5261000.000,,,,-5521000.000,,,,-6207000.000,,,,-1209000.000,,
NetCashProvidedByUsedInOperatingActivities,,4652000.000,,,,4498000.000,,,,4400000.000,,,,-2345000.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,4652000.000,,,,4498000.000,,,,4400000.000,,,,-2345000.000,,
NetIncomeLoss,2547000.000,14680000.000,-12115000.000,1989000.000,-436000.000,-11443000.000,-10629000.000,6462000.000,3810000.000,-962000.000,-4527000.000,-16445000.000,-37286000.000,-18894000.000,-605000.000,-2355000.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,,,,,,,-16830000.000,,-19357000.000,-1067000.000,-2817000.000
NonoperatingIncomeExpense,3115000.000,13957000.000,-13540000.000,9976000.000,3770000.000,-9701000.000,-3797000.000,10183000.000,5118000.000,-1858000.000,-1393000.000,-14205000.000,-11471000.000,-14880000.000,1543000.000,-2190000.000
OilAndGasSalesRevenue,7789000.000,7923000.000,7885000.000,9008000.000,9645000.000,9446000.000,8183000.000,8034000.000,7648000.000,9508000.000,8802000.000,8472000.000,7483000.000,6634000.000,6547000.000,5092000.000
OperatingIncomeLoss,-568000.000,723000.000,1425000.000,-7987000.000,-4206000.000,-1742000.000,-6832000.000,-3721000.000,-1308000.000,896000.000,-3134000.000,-2240000.000,-25815000.000,-4014000.000,-2148000.000,-165000.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease,-2332000.000,,,,,,,,,,,,,,,
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,,-9567000.000,,,,,,,,,,,,,,
OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,,,,,,,,,,,,-7000.000,,1000.000,66000.000,0.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,,,8212000.000,-6822000.000,,5876000.000,2389000.000,-7660000.000,-3607000.000,606000.000,357000.000,7144000.000,6940000.000,9841000.000,-1559000.000,356000.000
OtherExpenses,,,640000.000,,,,,,,,,,,,,
PaymentsOfDividendsPreferredStockAndPreferenceStock,,,,,,,,,,,,,,463000.000,,
PaymentsToAcquireOilAndGasProperty,,5083000.000,,,,5329000.000,,,,5975000.000,,,,1367000.000,,
PaymentsToAcquireOtherPropertyPlantAndEquipment,,178000.000,,,,192000.000,,,,232000.000,,,,192000.000,,
ProceedsFromIssuanceOfCommonStock,,0.000,,,,,,,,,,,,,,
ProceedsFromNotesPayable,,,,,,,,,,5000000.000,,,,0.000,,
ProceedsFromSaleAndMaturityOfMarketableSecurities,,,,,,,,,,,,,,350000.000,,
RepaymentsOfLongTermLinesOfCredit,,0.000,,,,,,,,,,,,,,
RevenueOilAndGasServices,1393000.000,659000.000,693000.000,544000.000,241000.000,42000.000,20000.000,194000.000,962000.000,5000.000,1361000.000,1722000.000,673000.000,1000.000,31000.000,12000.000
Revenues,9182000.000,8582000.000,8578000.000,9552000.000,9886000.000,9488000.000,8203000.000,8228000.000,8610000.000,9513000.000,10163000.000,10194000.000,8156000.000,6635000.000,6578000.000,5104000.000
SalesRevenueNet,9182000.000,8582000.000,8578000.000,9552000.000,9886000.000,9488000.000,8203000.000,8228000.000,8610000.000,9513000.000,10163000.000,10194000.000,8156000.000,6635000.000,6578000.000,5104000.000
ShareBasedCompensation,356000.000,551000.000,,,,689000.000,,,,679000.000,,,,546000.000,,
ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,,,,,,0.000,,,,0.000,,,,,,
