,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30
AccountsPayableCurrent,343158.000,351617.000,334163.000,215197.000,179416.000,169528.000,178714.000,168438.000,179913.000,283471.000,276140.000
AccountsReceivableNetCurrent,150.000,,,,,,,,,,
AccruedLiabilitiesCurrent,15219.000,109538.000,51573.000,79152.000,92798.000,105612.000,57403.000,28907.000,10242.000,4000.000,4000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,-173541.000,-178064.000,-178854.000,-180434.000,-13554.000,-14085.000,-14616.000,-15147.000
AdditionalPaidInCapital,8652612.000,9816789.000,10340270.000,11218524.000,11464983.000,11450451.000,11623540.000,12383161.000,12384624.000,12506764.000,13229221.000
Assets,72050.000,54877.000,40278.000,63687.000,31687.000,6926.000,3965.000,4005.000,3384.000,5312.000,20176.000
AssetsCurrent,150.000,,85.000,52869.000,25392.000,1421.000,40.000,870.000,780.000,3239.000,18634.000
BankOverdrafts,55620.000,700.000,,,,,,,,,
CapitalizedComputerSoftwareGross,59372.000,45427.000,31487.000,,,,,,,,
CapitalizedComputerSoftwareNet,,,,3602.000,,,,,,,
Cash,,,85.000,52869.000,25392.000,1421.000,40.000,870.000,780.000,3239.000,18634.000
CashAndCashEquivalentsAtCarryingValue,,,85.000,52869.000,25392.000,1421.000,40.000,870.000,780.000,3239.000,18634.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,-92500.000,,
CommonStockSharesAuthorized,300000000.000,300000000.000,300000000.000,700000000.000,700000000.000,700000000.000,700000000.000,1500000000.000,700000000.000,1500000000.000,1500000000.000
CommonStockSharesIssued,83047928.000,87689938.000,284654206.000,327862814.000,327906293.000,385638538.000,635633295.000,31931665.000,31931665.000,54349419.000,117516085.000
