,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,564000000.000,596000000.000,621000000.000,509000000.000,524000000.000,541000000.000,683000000.000,518000000.000,520000000.000,580000000.000,598000000.000,513000000.000
AccountsPayableCurrent,205000000.000,232000000.000,246000000.000,215000000.000,220000000.000,240000000.000,265000000.000,217000000.000,227000000.000,225000000.000,,
AccountsPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,1000000.000,
AccountsReceivableNetCurrent,383000000.000,407000000.000,488000000.000,413000000.000,414000000.000,428000000.000,484000000.000,470000000.000,431000000.000,456000000.000,543000000.000,427000000.000
AccountsReceivableRelatedParties,,,,,,,,,,,2000000.000,
AccruedIncomeTaxesNoncurrent,,,42000000.000,38000000.000,39000000.000,40000000.000,39000000.000,38000000.000,39000000.000,36000000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,834000000.000,,,873000000.000,737000000.000,,,,388000000.000,
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,,,,242000000.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-78000000.000,-106000000.000,-169000000.000,-208000000.000,-160000000.000,-187000000.000,-226000000.000,-232000000.000,-250000000.000,-255000000.000,-377000000.000,-373000000.000
AdditionalPaidInCapitalCommonStock,12654000000.000,12669000000.000,12665000000.000,12649000000.000,12633000000.000,12619000000.000,12604000000.000,12589000000.000,12573000000.000,12558000000.000,12548000000.000,12531000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,250000000.000,271000000.000,75000000.000,231000000.000,231000000.000,232000000.000,,,,,,
AssetRetirementObligationsNoncurrent,,,,,,,5000000.000,5000000.000,,,,
Assets,5757000000.000,5800000000.000,5900000000.000,5735000000.000,5794000000.000,4881000000.000,4884000000.000,4587000000.000,4504000000.000,4328000000.000,4305000000.000,4171000000.000
AssetsCurrent,911000000.000,1019000000.000,1256000000.000,1138000000.000,1086000000.000,1037000000.000,1417000000.000,1087000000.000,1006000000.000,938000000.000,1020000000.000,870000000.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,51000000.000,,,,,,,27000000.000,,,,
BusinessAcquisitionPurchasePriceAllocationGoodwillExpectedTaxDeductibleAmount,,,,,,,63000000.000,,,,,
BusinessCombinationContingentConsiderationLiability,,,,,,13000000.000,13000000.000,,,,,
BusinessCombinationContingentConsiderationLiabilityCurrent,,,,,,,6000000.000,7000000.000,3000000.000,3000000.000,,
BusinessCombinationContingentConsiderationLiabilityNoncurrent,,,,,,,7000000.000,8000000.000,7000000.000,4000000.000,,
CapitalizedComputerSoftwareAccumulatedAmortization,,,,,,,,,,,249000000.000,
