,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,4360000.000
AdvertisingExpense,6100000.000
AllocatedShareBasedCompensationExpense,4500000.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,11348000.000
AllowanceForLoanAndLeaseLossesWriteOffs,19938000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,0.000
BankOwnedLifeInsuranceIncome,15021000.000
CommonStockDividendsPerShareDeclared,0.620
ComprehensiveIncomeNetOfTax,193426000.000
ContractuallySpecifiedServicingFeesLateFeesAndAncillaryFeesEarnedInExchangeForServicingFinancialAssets,7700000.000
CostmethodInvestmentsOtherThanTemporaryImpairment,0.000
CurrentFederalTaxExpenseBenefit,118080000.000
CurrentIncomeTaxExpenseBenefit,138333000.000
CurrentStateAndLocalTaxExpenseBenefit,20253000.000
DeferredFederalIncomeTaxExpenseBenefit,2211000.000
DeferredIncomeTaxExpenseBenefit,3318000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,1107000.000
DepreciationAmortizationAndAccretionNet,52176000.000
DepreciationDepletionAndAmortization,14799000.000
DividendsCommonStockCash,85797000.000
EarningsPerShareBasic,1.650
EarningsPerShareDiluted,1.650
EffectiveIncomeTaxRateContinuingOperations,0.381
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationOtherAdjustments,0.006
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.037
EffectiveIncomeTaxRateReconciliationTaxExemptIncome,0.012
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,700000.000
EquipmentExpense,16912000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,0.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,0.000
FeesAndCommissionsCreditAndDebitCards,56071000.000
FeesAndCommissionsDepositorAccounts,38147000.000
FeesAndCommissionsOther,35355000.000
FinancingReceivableModificationsSubsequentDefaultRecordedInvestment1,1399000.000
GainLossOnInvestmentsExcludingOtherThanTemporaryImpairments,27277000.000
GainOnSaleOfInvestments,27400000.000
GoodwillImpairmentLoss,0.000
ImpairedFinancingReceivableAverageRecordedInvestment,57860000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,47552000.000
ImpairedFinancingReceivableWithRelatedAllowanceAverageRecordedInvestment,10308000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,371829000.000
IncomeTaxExpenseBenefit,141651000.000
IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,130140000.000
IncomeTaxReconciliationOtherAdjustments,2255000.000
IncomeTaxReconciliationStateAndLocalIncomeTaxes,13884000.000
IncomeTaxReconciliationTaxExemptIncome,4628000.000
IncomeTaxesPaidNet,190387000.000
IncreaseDecreaseInDeposits,732608000.000
IncreaseDecreaseInOtherOperatingAssets,49717000.000
IncreaseDecreaseInOtherOperatingLiabilities,-1787000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,4846.000
InterestAndDividendIncomeOperating,518520000.000
InterestAndDividendIncomeSecuritiesAvailableForSale,83019000.000
InterestAndFeeIncomeLoansAndLeases,428419000.000
InterestExpense,26848000.000
InterestExpenseBorrowings,198000.000
InterestExpenseDeposits,26650000.000
InterestIncomeExpenseAfterProvisionForLoanLoss,483072000.000
InterestIncomeExpenseNet,491672000.000
InterestIncomeSecuritiesTaxExempt,0.000
InterestIncomeSecuritiesTaxable,83000000.000
InterestPaid,25870000.000
LaborAndRelatedExpense,169233000.000
LeveragedLeasesIncomeStatementIncomeFromLeveragedLeases,2200000.000
LeveragedLeasesIncomeStatementIncomeTaxExpenseOnLeveragedLeases,900000.000
LoansAndLeasesReceivableRelatedPartiesAdditions,36017000.000
LoansAndLeasesReceivableRelatedPartiesProceeds,487000.000
LossOnSaleOfInvestments,100000.000
MarketingAndAdvertisingExpense,6127000.000
NetCashProvidedByUsedInContinuingOperations,-1598137000.000
NetCashProvidedByUsedInFinancingActivities,78601000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,78601000.000
NetCashProvidedByUsedInInvestingActivities,-1896685000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1896685000.000
NetCashProvidedByUsedInOperatingActivities,219947000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,219947000.000
NetIncomeLoss,230178000.000
NetIncomeLossAvailableToCommonStockholdersBasic,230178000.000
NoninterestExpense,328844000.000
NoninterestIncome,217601000.000
NoninterestIncomeOtherOperatingIncome,16290000.000
OccupancyNet,20116000.000
OperatingLeasesIncomeStatementMinimumLeaseRevenue,9700000.000
OperatingLeasesRentExpenseNet,7712000.000
OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,-34852000.000
OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,3354000.000
OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent,1454000.000
OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,-60750000.000
OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,-36752000.000
OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,-23998000.000
OtherInterestAndDividendIncome,7082000.000
OtherNoninterestExpense,42626000.000
OtherThanTemporaryImpairmentLossesInvestmentsAvailableforsaleSecurities,0.000
PaymentsForProceedsFromLoansAndLeases,801973000.000
PaymentsForProceedsFromOtherInvestingActivities,-94000.000
PaymentsOfCapitalDistribution,361200000.000
PaymentsOfDividendsCommonStock,85797000.000
PaymentsToAcquireAvailableForSaleSecurities,3108687000.000
PaymentsToAcquireOtherInvestments,26334000.000
PaymentsToAcquireProductiveAssets,15541000.000
PreferredStockDividendsAndOtherAdjustments,0.000
ProceedsFromLifeInsurancePolicies,10357000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,1187912000.000
ProceedsFromRepaymentsOfShortTermDebt,-207000000.000
ProceedsFromSaleOfAvailableForSaleSecurities,832891000.000
ProceedsFromSaleOfLoansAndLeasesHeldForInvestment,291000.000
ProceedsFromSaleOfOtherInvestments,23203000.000
ProceedsFromSaleOfPropertyPlantAndEquipment,71000.000
ProceedsFromSaleOfWhollyOwnedRealEstateAndRealEstateAcquiredInSettlementOfLoans,1031000.000
ProvisionForLoanAndLeaseLosses,8600000.000
RepaymentsOfLongTermCapitalLeaseObligations,10000.000
ServicingAssetAtAmortizedCostOtherThanTemporaryImpairments,0.000
ServicingAssetAtAmortizedValueAmortization1,4691000.000
ShareBasedCompensation,4507000.000
TransferToOtherRealEstate,1056000.000
UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,800000.000
UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,490000.000
UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,997000.000
WeightedAverageNumberOfDilutedSharesOutstanding,139492608.000
WeightedAverageNumberOfSharesOutstandingBasic,139487762.000
