,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,1000.000,,,,,,,,20000.000,,,,16000.000,,
AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,,,-199000.000,,,,836000.000,,,,,,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,,,83000.000,,,,,,,,
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,27000.000,31000.000,,14000.000,17000.000,30000.000,32000.000,14000.000,41000.000,18000.000
AllowanceForLoanAndLeaseLossesProvisionForLossNet,,,,,255000.000,,255000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,15000.000,11000.000,,57000.000,,,,,,,,,,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,324000.000,133000.000,,625000.000,209000.000,256000.000,50000.000,57000.000,263000.000,42000.000,143000.000,-38000.000,121000.000,365000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,141982.000,,,,91732.000,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLoss,,,33000.000,,,,,,,,,,,,,,
AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,,,,,,,,-482000.000,16000.000,,214000.000,349000.000,-173000.000,312000.000,81000.000,-309000.000,222000.000
AvailableForSaleSecuritiesGrossRealizedGainLossNet,448000.000,206000.000,89000.000,,,,92000.000,,75000.000,,,0.000,0.000,,,,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,,11000.000,75000.000,,,,,,,,
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,,,,0.000,,,,2595000.000,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,,11000.000,,,,,,,,,
AvailableForSaleSecuritiesIncomeTaxExpenseOnChangeInUnrealizedHoldingGainOrLoss,,,11000.000,,,,,,,,,,,,,,
BankOwnedLifeInsuranceIncome,214000.000,208000.000,193000.000,197000.000,187000.000,185000.000,183000.000,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,17512000.000,,,,2915000.000,,,,4759000.000,,,,2124000.000,,
CommonStockDividendsPerShareDeclared,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.020,0.020,0.020,0.020,0.040,0.040,0.040
ComprehensiveIncomeNetOfTax,,,323000.000,732000.000,718000.000,386000.000,404000.000,49000.000,528000.000,180000.000,943000.000,952000.000,328000.000,845000.000,583000.000,-121000.000,424000.000
DeferredCompensationArrangementWithIndividualAllocatedShareBasedCompensationExpense,,,,56000.000,56000.000,,55000.000,54000.000,55000.000,,55000.000,55000.000,55000.000,,31000.000,31000.000,31000.000
DepreciationAndAmortization,,,344000.000,,,,389000.000,,,,294000.000,,,,372000.000,,
DividendsCommonStock,,,29000.000,,,,29000.000,,,,59000.000,,,,121000.000,,
DividendsCommonStockCash,,,,,,,29000.000,,30000.000,,59000.000,60000.000,,,,,
EarningsPerShareBasic,0.090,0.100,0.120,0.150,0.160,0.190,0.210,0.180,0.190,0.150,0.240,0.200,0.170,0.180,0.170,0.060,0.070
EarningsPerShareDiluted,0.090,0.100,0.120,0.150,0.160,0.190,0.210,0.180,0.190,0.150,0.240,0.200,0.170,0.180,0.170,0.060,0.070
EmployeeServiceShareBasedCompensationCashReceivedFromExerciseOfStockOptions,,,,,,,,,,,,46000.000,39000.000,,52000.000,62000.000,167000.000
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,,,,,,,,,,,1000.000,3000.000,,6000.000,5000.000,49000.000
EquipmentExpense,213000.000,197000.000,203000.000,168000.000,201000.000,201000.000,211000.000,232000.000,191000.000,200000.000,189000.000,184000.000,202000.000,203000.000,210000.000,218000.000,226000.000
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetGainLossIncludedInOtherComprehensiveIncomeLoss,,,,-2000.000,-12000.000,,,,,,,,,,,,
FederalDepositInsuranceCorporationPremiumExpense,152000.000,145000.000,145000.000,148000.000,148000.000,146000.000,147000.000,148000.000,116000.000,97000.000,89000.000,91000.000,103000.000,98000.000,91000.000,94000.000,106000.000
FeesAndCommissionsOther,538000.000,578000.000,522000.000,592000.000,604000.000,594000.000,538000.000,643000.000,650000.000,620000.000,588000.000,698000.000,700000.000,693000.000,634000.000,697000.000,730000.000
FinancingReceivableModificationsPostModificationRecordedInvestment2,,,,,,,,,,,,,,,,3619000.000,
FinancingReceivableModificationsPreModificationRecordedInvestment2,,,,,,,,,,,,,,,,3619000.000,
ForeclosedRealEstateExpense,334000.000,305000.000,145000.000,36000.000,29000.000,230000.000,80000.000,103000.000,80000.000,98000.000,39000.000,67000.000,73000.000,98000.000,124000.000,121000.000,131000.000
GainLossOnSalesOfLoansNet,87000.000,62000.000,132000.000,134000.000,73000.000,333000.000,157000.000,163000.000,130000.000,61000.000,16000.000,25000.000,41000.000,88000.000,,,
GainsLossesOnSalesOfOtherRealEstate,-644000.000,-487000.000,-156000.000,-15000.000,-6000.000,-344000.000,-1000.000,-1000.000,80000.000,-113000.000,,7000.000,-4000.000,,32000.000,-35000.000,-14000.000
ImpairedFinancingReceivableAverageRecordedInvestment,,,,16935000.000,18718000.000,,17713000.000,16781000.000,16028000.000,-33867000.000,15778000.000,15436000.000,14091000.000,-31015000.000,10811000.000,10647000.000,13369000.000
ImpairedFinancingReceivableInterestIncomeCashBasisMethod,,,,64000.000,106000.000,,99000.000,136000.000,135000.000,164000.000,120000.000,140000.000,101000.000,100000.000,78000.000,78000.000,113000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceAverageRecordedInvestment,,,,,,,4105000.000,3863000.000,7183000.000,-6061000.000,7907000.000,9697000.000,10940000.000,-20212000.000,8957000.000,8188000.000,8554000.000
ImpairedFinancingReceivableWithNoRelatedAllowanceInterestIncomeCashBasisMethod,,,,,,,17000.000,48000.000,74000.000,171000.000,61000.000,94000.000,96000.000,55000.000,73000.000,74000.000,74000.000
