,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AllocatedShareBasedCompensationExpense,,,,,,,,,,,350000.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2410.000,,,,1771.000,,,,20585.000,,,,,,
CashPeriodIncreaseDecrease,53439.000,,,,,,,,,,,,,,-22503.000,,
CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations,-14263.000,,,,,,,,,,,,,,,,
CostOfGoodsSoldDepreciation,19713.000,35095.000,26114.000,26294.000,23567.000,23289.000,23166.000,23380.000,23266.000,25524.000,25543.000,25827.000,23304.000,19304.000,19063.000,18903.000,19024.000
CostOfRevenue,229763.000,152771.000,126515.000,526357.000,1078675.000,221837.000,76591.000,128821.000,167422.000,208108.000,43949.000,141793.000,115371.000,93503.000,10836.000,73970.000,110782.000
Depreciation,,,,,,,,,,,,,,,19063.000,,
GainLossOnDispositionOfAssets,,1680.000,,,,,,,,,,,,,,,
GainLossOnSalesOfAssetsAndAssetImpairmentCharges,,,,,,,,,-4316.000,,,,,,,,
GainsLossesOnExtinguishmentOfDebt,30000.000,,,,,,,,,,,,,,,,
GrossProfit,-110405.000,-91093.000,-101180.000,191037.000,95602.000,136890.000,10281.000,-93285.000,-105582.000,-148155.000,-51406.000,-136482.000,-85137.000,-89166.000,-29275.000,-22318.000,-54563.000
IncomeTaxCreditsAndAdjustments,,,,-105338.000,-27897.000,,,,,,,,,,,,
IncomeTaxesPaid,,,,,,,,,,,493.000,,,,,,
IncreaseDecreaseInAccountsPayable,,,32479.000,,,,-1298955.000,,,,-65440.000,,,,-16345.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,15006.000,,-7650.000,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableTrade,-173404.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsReceivable,222488.000,,14048.000,,,,-1229852.000,,,,-952.000,,,,624.000,,
IncreaseDecreaseInAccountsReceivableRelatedParties,-19460.000,,44001.000,,,,-41300.000,,,,,,,,-23152.000,,
IncreaseDecreaseInAccruedLiabilities,2465.000,,65.000,,,,-2341.000,,,,66.000,,,,42.000,,
IncreaseDecreaseInIncomeTaxes,80412.000,,,,,,,,,,,,,,,,
IncreaseDecreaseInInventories,2825.000,,22633.000,,,,-600.000,,,,1740.000,,,,-29.000,,
IncreaseDecreaseInOtherCurrentAssets,,,-600.000,,,,,,,,,,,,,,
IncreaseDecreaseInPrepaidExpense,4295.000,,4904.000,,,,-3572.000,,,,-3237.000,,,,-4180.000,,
InterestExpense,2416.000,2022.000,,,,,737.000,827.000,708.000,523.000,299.000,641.000,111.000,80.000,171.000,206.000,147.000
InterestPaid,2416.000,,1145.000,,,,737.000,,,,299.000,,,,171.000,,
InterestRevenueExpenseNet,,,-1145.000,-1579.000,-1846.000,,,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,-9363.000,,,,-11054.000,,,,89841.000,,,,-3286.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-9363.000,,,,-11054.000,,,,89841.000,,,,-3286.000,,
NetCashProvidedByUsedInInvestingActivities,-19833.000,,-6200.000,,,,-40912.000,,,,-2643.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-19833.000,,-6200.000,,,,-40912.000,,,,-2643.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,87535.000,,17973.000,,,,53737.000,,,,-66613.000,,,,-19217.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,87535.000,,17973.000,,,,53737.000,,,,-66613.000,,,,-19217.000,,
NetIncomeLoss,-53472.000,-100117.000,-118021.000,220506.000,124675.000,,56543.000,,,,,,,,,,
NonoperatingIncomeExpense,55673.000,14020.000,,,,,,,55258.000,,43379.000,,8.000,,-66.000,-149.000,411.000
OperatingIncomeLoss,,,,,,,,,,,-422610.000,,,,-48648.000,-43968.000,-100828.000
OtherNonoperatingIncome,58089.000,,,,,,78991.000,,55966.000,,43678.000,586200.000,119.000,-119967.000,105.000,57.000,558.000
OtherNonoperatingIncomeExpense,,16042.000,1290.000,52440.000,46033.000,-5849.000,,,,,,,,,,,
OtherOperatingIncomeExpenseNet,,,145.000,50860.000,44187.000,,78254.000,-827.000,,,,585559.000,,,,,
PaymentsToAcquireProductiveAssets,19833.000,,6200.000,,,,,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,,40912.000,,,,2643.000,,,,,,
ProceedsFromRelatedPartyDebt,,,,,,,,,,,105929.000,,,,,,
ProfitLoss,,,,,,,56543.000,-116962.000,-87736.000,-200883.000,-379231.000,421264.000,-122558.000,-152531.000,-48714.000,-44117.000,-100417.000
RepaymentsOfDebt,,,,,,,,,,,16088.000,,,,3286.000,,
RepaymentsOfLongTermDebt,14263.000,,9363.000,,,,11054.000,,,,,,,,,,
RevenueFromRelatedParties,19460.000,41185.000,20440.000,53640.000,75465.000,108631.000,,9768.000,56525.000,,,23800.000,34624.000,,,24360.000,74585.000
Revenues,139071.000,96773.000,51449.000,638350.000,1169947.000,515251.000,110038.000,58916.000,85106.000,85477.000,,31138.000,53538.000,,,70555.000,75243.000
SalesRevenueFromEnergyCommoditiesAndServices,,28761.000,,,,,,,,,,,,,,,
SalesRevenueGoodsNet,119611.000,26827.000,31009.000,584710.000,1094482.000,406620.000,110038.000,49148.000,28581.000,52914.000,18086.000,7338.000,18914.000,525.000,624.000,46195.000,658.000
SalesRevenueNet,139071.000,96773.000,51449.000,638350.000,1169947.000,515251.000,110038.000,58916.000,85106.000,85477.000,,31138.000,53538.000,,,70555.000,75243.000
SellingGeneralAndAdministrativeExpense,28740.000,24724.000,16986.000,21391.000,15114.000,17620.000,31992.000,22850.000,33096.000,37359.000,371204.000,27813.000,37429.000,63285.000,19373.000,21650.000,46265.000
ShareBasedCompensation,16667.000,,,,,,,,,,350000.000,,,,,,
