,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,-63000.000,,,,-65000.000,
AccretionOfDiscount,-66000.000,67000.000,73000.000,,,,,
AllocatedShareBasedCompensationExpense,,,,,,,8000.000,
AllowanceForLoanAndLeaseLossesAdjustmentsNet,,,4419000.000,,,,,
AllowanceForLoanAndLeaseLossesRecoveriesOfBadDebts,,,,,,,-5000.000,
AllowanceForLoanAndLeaseLossesWriteOffs,,,,,,,504000.000,
AvailableForSaleSecuritiesGrossRealizedGainLossNet,,,,,,,54000.000,
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,54000.000,
AvailableForSaleSecuritiesGrossRealizedLosses,,,,,,,0.000,
BankOwnedLifeInsuranceIncome,35000.000,37000.000,35000.000,34000.000,35000.000,35000.000,34000.000,33000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,9338000.000,,,,9122000.000,
Communication,57000.000,54000.000,69000.000,84000.000,85000.000,84000.000,85000.000,101000.000
ComprehensiveIncomeNetOfTax,,,146000.000,-590000.000,329000.000,-1489000.000,32000.000,-670000.000
DeferredIncomeTaxExpenseBenefit,,,-150000.000,,,,,
DefinedBenefitPlanContributionsByEmployer,,,,,,,39000.000,
DefinedBenefitPlanNetPeriodicBenefitCost,,,,,,,112000.000,
Depreciation,,,221000.000,,,,223000.000,
DividendsPreferredStock,,,96000.000,,,,96000.000,
DividendsPreferredStockCash,,,-96000.000,,,,-96000.000,
EarningsPerShareBasic,-0.050,-0.050,-0.010,-0.550,-0.060,-0.830,0.020,0.020
EarningsPerShareDiluted,-0.050,-0.050,-0.010,-0.550,-0.060,-0.830,0.020,0.020
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,,,,,,,0.000,
EmployeeStockOwnershipPlanESOPCompensationExpense,25000.000,-25000.000,,,,,0.000,
