,2015-12-31,2016-12-31
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,2908000.000,11189000.000
AmortizationOfAboveAndBelowMarketLeases,148000.000,-152000.000
AmortizationOfFinancingCostsAndDiscounts,3756000.000,3755000.000
AssetImpairmentCharges,0.000,10035000.000
BusinessAcquisitionsProFormaNetIncomeLoss,88581000.000,86571000.000
BusinessAcquisitionsProFormaRevenue,1003193000.000,950454000.000
BusinessCombinationAcquisitionRelatedCosts,5046000.000,154000.000
BusinessCombinationProFormaInformationEarningsOrLossOfAcquireeSinceAcquisitionDateActual,5000000.000,
BusinessCombinationProFormaInformationRevenueOfAcquireeSinceAcquisitionDateActual,24400000.000,
CapitalExpendituresIncurredButNotYetPaid,2568000.000,4838000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-40899000.000,93900000.000
CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,,1600000.000
CommonStockDividendsPerShareDeclared,,1.100
ComprehensiveIncomeNetOfTax,90301000.000,89321000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,-116000.000,920000.000
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,90185000.000,90241000.000
CostOfRevenue,610242000.000,592337000.000
CostsAndExpenses,872072000.000,838657000.000
CurrentFederalStateAndLocalTaxExpenseBenefit,6206000.000,4335000.000
CurrentFederalTaxExpenseBenefit,4028000.000,3139000.000
CurrentStateAndLocalTaxExpenseBenefit,2178000.000,1196000.000
DeferredFederalIncomeTaxExpenseBenefit,471000.000,71000.000
DeferredFederalStateAndLocalTaxExpenseBenefit,89000.000,742000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,-382000.000,671000.000
Depreciation,144424000.000,149962000.000
DepreciationAndAmortization,148009000.000,152418000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,0.000,0.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,0.000,0.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,0.000,
DisposalGroupIncludingDiscontinuedOperationInterestExpense,0.000,
