,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,58447000.000,60907000.000,73924000.000,80853000.000,86899000.000,92915000.000,84481000.000,61230000.000,64278000.000,67116000.000,79605000.000,67896000.000,73307000.000,68150000.000,62247000.000,67329000.000,90542000.000,82486000.000,73300000.000,80484000.000,77467000.000,85867000.000,99942000.000,91048000.000
AccountsReceivableGrossCurrent,,,,,,,168546000.000,,,,174600000.000,,,,159280000.000,,,,187611000.000,,,,235074000.000,
AccountsReceivableNetCurrent,99742000.000,137003000.000,126911000.000,155329000.000,154171000.000,164440000.000,167241000.000,159349000.000,177700000.000,181148000.000,173468000.000,173344000.000,177022000.000,160406000.000,158101000.000,156924000.000,176446000.000,193065000.000,187235000.000,172815000.000,161910000.000,185454000.000,234642000.000,222549000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,5771000.000,,,,4286000.000,,,,3709000.000,,,,3578000.000,,,,7639000.000,
AccruedIncomeTaxesCurrent,,,,2064000.000,15000.000,124000.000,,1419000.000,,,,1817000.000,,,,571000.000,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,55492000.000,59335000.000,64345000.000,69957000.000,75742000.000,81717000.000,88042000.000,94680000.000,101484000.000,108212000.000,115679000.000,123537000.000,131506000.000,139604000.000,147956000.000,155911000.000,164092000.000,173276000.000,181575000.000,189449000.000,196831000.000,203786000.000,209466000.000,215968000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,,,,,,,,,,,32000.000,82000.000,116000.000,35000.000,32000.000,51000.000,-433000.000,-482000.000
AdditionalPaidInCapitalCommonStock,147250000.000,149332000.000,149877000.000,150481000.000,151384000.000,152878000.000,154564000.000,156555000.000,157426000.000,159299000.000,161202000.000,161315000.000,162211000.000,154008000.000,151124000.000,150649000.000,167752000.000,167153000.000,161342000.000,151950000.000,132431000.000,132917000.000,140100000.000,140386000.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,1305000.000,,,,1132000.000,,,,1179000.000,,,,376000.000,,,,432000.000,
AllowanceForDoubtfulAccountsReceivableCurrent,824000.000,1001000.000,1078000.000,1160000.000,1142000.000,1338000.000,1305000.000,1184000.000,1228000.000,1252000.000,1132000.000,1144000.000,1168000.000,1192000.000,1179000.000,1028000.000,595000.000,386000.000,376000.000,346000.000,317000.000,362000.000,432000.000,442000.000
Assets,384813000.000,404960000.000,412568000.000,420933000.000,444769000.000,460249000.000,466348000.000,446892000.000,476768000.000,513687000.000,525422000.000,516783000.000,533460000.000,528699000.000,520086000.000,528222000.000,562431000.000,559706000.000,524925000.000,504604000.000,471675000.000,499609000.000,573495000.000,548708000.000
AssetsCurrent,214471000.000,230952000.000,235951000.000,241024000.000,258450000.000,270086000.000,278400000.000,253084000.000,280536000.000,314527000.000,323949000.000,308485000.000,322661000.000,316721000.000,313501000.000,314424000.000,336540000.000,335151000.000,303367000.000,290046000.000,253958000.000,285952000.000,357591000.000,330708000.000
BankOverdrafts,,,,,,,,,,,,,,,,,,,,,,2500000.000,,
BillingsInExcessOfCostCurrent,41953000.000,38939000.000,24945000.000,28750000.000,28863000.000,30065000.000,32589000.000,32240000.000,48988000.000,67018000.000,52952000.000,48752000.000,53400000.000,48468000.000,38121000.000,33039000.000,36130000.000,45690000.000,40614000.000,44640000.000,44056000.000,46052000.000,42321000.000,49448000.000
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,,,,,,,,,,,400000.000,400000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsOther,,,,,,,,,,,,,,,,,,59000.000,59000.000,59000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,,,,,,,,,,,,,,,,,,10662000.000,10662000.000,10662000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,,,,,,,,,,,,,,,,,,3621000.000,3621000.000,3621000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesOther,,,,,,,,,,,,,,,,,,437000.000,437000.000,437000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,,,,,,,,,,,,,,,,,,0.000,2068000.000,2068000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,,,,,,,,,,,,,,,,,,9305000.000,11374000.000,11374000.000,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedPropertyPlantAndEquipment,,,,,,,,,,,,,,,,,,2030000.000,2031000.000,2031000.000,,,,
CapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,6800000.000,4600000.000,5100000.000,4900000.000,4600000.000
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,129000.000,888000.000,1062000.000,1085000.000,1093000.000
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,,616000.000,3665000.000,4076000.000,3833000.000,3556000.000
CapitalLeasesBalanceSheetAssetsByMajorClassNet,,,,,,,,,,,,,,,,,,,,700000.000,4600000.000,5200000.000,5000000.000,4700000.000
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,800000.000,4901000.000,5514000.000,5260000.000,4954000.000
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,160000.000,1013000.000,1203000.000,380000.000,380000.000
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,160000.000,1013000.000,1203000.000,1220000.000,1219000.000
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,160000.000,1013000.000,1203000.000,1220000.000,1220000.000
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,160000.000,1013000.000,1203000.000,1220000.000,1220000.000
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,,40000.000,343000.000,401000.000,0.000,0.000
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,55000.000,348000.000,376000.000,342000.000,305000.000
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,,,,,745000.000,4553000.000,5138000.000,4918000.000,4649000.000
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,120000.000,506000.000,301000.000,1220000.000,915000.000
CashAndCashEquivalentsAtCarryingValue,35409000.000,17547000.000,34013000.000,3750000.000,24300000.000,16599000.000,19825000.000,21281000.000,37629000.000,62894000.000,76454000.000,54375000.000,54552000.000,64609000.000,77636000.000,61830000.000,46884000.000,30429000.000,39797000.000,26039000.000,3363000.000,584000.000,23846000.000,6939000.000
CommonStockParOrStatedValuePerShare,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,20213045.000,20405044.000,20405044.000,20500394.000,20532426.000,20646372.000,20747161.000,20981098.000,21005700.000,21132333.000,21223076.000,21298836.000,21322196.000,20958619.000,20791623.000,20898110.000,21038376.000,20804768.000,19969347.000,18878060.000,16201793.000,16064682.000,16333139.000,16473065.000
CommonStockSharesOutstanding,20209735.000,20401734.000,20405044.000,20500394.000,20532426.000,20646372.000,20747161.000,20981098.000,21005700.000,21132333.000,21223076.000,21298836.000,21322196.000,20958619.000,20791623.000,20898110.000,21038376.000,20804768.000,19969347.000,18878060.000,16201793.000,16064682.000,16333139.000,16473065.000
CommonStockValue,201000.000,,,,,,,,,,,,,,206000.000,207000.000,208000.000,206000.000,198000.000,187000.000,160000.000,158000.000,162000.000,163000.000
CommonStockValueOutstanding,,204000.000,203000.000,203000.000,203000.000,205000.000,206000.000,208000.000,208000.000,209000.000,210000.000,211000.000,211000.000,207000.000,206000.000,,,,,,,,,
ContractReceivableDueOneYearOrLess,,,,,,,112316000.000,,,,113572000.000,,,,120295000.000,,,,159794000.000,,,,200732000.000,
ContractReceivableRetainageDueOneYearOrLess,,,,,,,56053000.000,,,,60694000.000,,,,38379000.000,,,,27474000.000,,,,32486000.000,
CostsInExcessOfBillingsOnUncompletedContractsOrProgramsExpectedToBeCollectedWithinOneYear,54479000.000,50246000.000,43694000.000,53873000.000,54166000.000,63107000.000,61773000.000,43274000.000,36836000.000,41909000.000,40519000.000,47637000.000,56236000.000,61378000.000,44609000.000,64690000.000,77709000.000,78030000.000,51486000.000,71557000.000,67181000.000,80305000.000,69950000.000,72903000.000
DebtIssuanceCostsLineOfCreditArrangementsNet,,,,,,,,,,,,,,,,,,,,,,,1000000.000,900000.000
DeferredFinanceCostsNet,,,,,,,,,,,,,,,,,,,,,1100000.000,1000000.000,,
DeferredIncomeTaxLiabilities,,,,,,,26628000.000,,,,27964000.000,,,,29149000.000,,,,29529000.000,,,,32606000.000,
DeferredTaxAssetsGross,,,,,,,,,,,,,,,,,,,,,,,14636000.000,
DeferredTaxAssetsNet,,,,,,,17840000.000,,,,18795000.000,,,,16325000.000,,,,15147000.000,,,,14041000.000,
DeferredTaxAssetsNetCurrent,10544000.000,10569000.000,13253000.000,13253000.000,13253000.000,13118000.000,12742000.000,12742000.000,12742000.000,12481000.000,14550000.000,14550000.000,14591000.000,13143000.000,11905000.000,11935000.000,12006000.000,12091000.000,0.000,,,,,
DeferredTaxAssetsOperatingLossCarryforwardsForeign,,,,,,,,,,,,,,,,,,,,,,,595000.000,
DeferredTaxAssetsOther,,,,,,,3253000.000,,,,2588000.000,,,,886000.000,,,,960000.000,,,,1652000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsEmployeeBonuses,,,,,,,,,,,2884000.000,,,,2578000.000,,,,2497000.000,,,,2908000.000,
DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,,,,,,,5099000.000,,,,4245000.000,,,,4420000.000,,,,3986000.000,,,,2554000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsLossReserves,,,,,,,49000.000,,,,435000.000,,,,72000.000,,,,240000.000,,,,257000.000,
DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsSelfInsurance,,,,,,,9439000.000,,,,8643000.000,,,,8369000.000,,,,7464000.000,,,,6670000.000,
DeferredTaxAssetsValuationAllowance,,,,,,,,,,,,,,,,,,,,,,,595000.000,
DeferredTaxLiabilities,,,,,,,8788000.000,,,,9169000.000,,,,12824000.000,,,,14382000.000,,,,18565000.000,
DeferredTaxLiabilitiesGoodwillAndIntangibleAssetsIntangibleAssets,,,,,,,4056000.000,,,,3927000.000,,,,3799000.000,,,,3670000.000,,,,3592000.000,
DeferredTaxLiabilitiesNoncurrent,18017000.000,17420000.000,19354000.000,19354000.000,19354000.000,19416000.000,21530000.000,21530000.000,21530000.000,21669000.000,23719000.000,23719000.000,23719000.000,23719000.000,24729000.000,24729000.000,24729000.000,24729000.000,14382000.000,14308000.000,14325000.000,14242000.000,18565000.000,18423000.000
DeferredTaxLiabilitiesOther,,,,,,,,,,,,,,,,,,,,,,,2259000.000,
DeferredTaxLiabilitiesPropertyPlantAndEquipment,,,,,,,22572000.000,,,,24037000.000,,,,25350000.000,,,,25859000.000,,,,26664000.000,
DeferredTaxLiabilitiesUndistributedForeignEarnings,,,,,,,,,,,,,,,,,,,,,,,91000.000,
FiniteLivedIntangibleAssetsAccumulatedAmortization,2055000.000,2139000.000,2223000.000,2307000.000,2390000.000,2474000.000,2558000.000,2642000.000,2725000.000,2809000.000,2893000.000,2977000.000,3060000.000,3143000.000,3227000.000,3310000.000,3394000.000,3478000.000,3798000.000,4009000.000,4301000.000,4489000.000,4684000.000,4872000.000
FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,,,,,,,300000.000,,,,300000.000,,,,300000.000,,,,500000.000,,,,700000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,,,,,,,300000.000,,,,300000.000,,,,,,,,,,,,100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,,,,,,,300000.000,,,,300000.000,,,,300000.000,,,,100000.000,,,,100000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,,,,,,,300000.000,,,,300000.000,,,,300000.000,,,,400000.000,,,,200000.000,
FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,,,,,,,300000.000,,,,300000.000,,,,300000.000,,,,400000.000,,,,600000.000,
Goodwill,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,46599000.000,48918000.000,48667000.000,47124000.000,47124000.000,46781000.000,46781000.000,46781000.000,46781000.000
GoodwillGross,,,,,,,,,,,,,,,46599000.000,,,,47124000.000,,,,46781000.000,
GoodwillImpairedAccumulatedImpairmentLoss,,,,,,,,,,,,,,,0.000,,,,0.000,,,,0.000,
IncomeTaxesReceivable,2198000.000,2136000.000,884000.000,,,,1044000.000,,83000.000,2054000.000,1286000.000,,1970000.000,2629000.000,2059000.000,0.000,4050000.000,4295000.000,5617000.000,4710000.000,1727000.000,1296000.000,2474000.000,2518000.000
IndefiniteLivedTradeNames,,,,,,,8556000.000,,,,8556000.000,,,,,,,,,,,,,
InsuranceSettlementsReceivable,9171000.000,9136000.000,10122000.000,9942000.000,9881000.000,11282000.000,11379000.000,11341000.000,11277000.000,11469000.000,11389000.000,12084000.000,12739000.000,11873000.000,12311000.000,12261000.000,11472000.000,11391000.000,11290000.000,8557000.000,12999000.000,12930000.000,18477000.000,18524000.000
IntangibleAssetsGrossExcludingGoodwill,,,,,,,,,,,,,,,13092000.000,,,,15160000.000,,,,16250000.000,
IntangibleAssetsNetExcludingGoodwill,11037000.000,10953000.000,10869000.000,10785000.000,10702000.000,10618000.000,10534000.000,10450000.000,10367000.000,10283000.000,10199000.000,10115000.000,10032000.000,9949000.000,9865000.000,9782000.000,9698000.000,9614000.000,11362000.000,11151000.000,11205000.000,11017000.000,11566000.000,11385000.000
IntangibleAssetsNetIncludingGoodwill,,,,,,,57133000.000,,,,56798000.000,,,,56464000.000,,,,58486000.000,,,,,
InventoryRawMaterialsAndSuppliesNetOfReserves,,2754000.000,4003000.000,1542000.000,,,,,,,,,,,,,,,,,,,,
LettersOfCreditOutstandingAmount,,,,,,,,,19700000.000,17500000.000,18400000.000,18400000.000,18400000.000,19600000.000,19300000.000,19300000.000,19300000.000,19300000.000,19300000.000,24300000.000,24300000.000,24300000.000,23700000.000,23700000.000
Liabilities,181865000.000,195706000.000,196830000.000,198381000.000,211779000.000,217017000.000,211658000.000,183249000.000,202792000.000,229522000.000,229331000.000,214306000.000,222346000.000,217388000.000,197533000.000,198971000.000,221935000.000,218452000.000,195045000.000,199586000.000,225988000.000,250936000.000,310321000.000,284814000.000
LiabilitiesAndStockholdersEquity,384813000.000,404960000.000,412568000.000,420933000.000,444769000.000,460249000.000,466348000.000,446892000.000,476768000.000,513687000.000,525422000.000,516783000.000,533460000.000,528699000.000,520086000.000,528222000.000,562431000.000,559706000.000,524925000.000,504604000.000,471675000.000,499609000.000,573495000.000,548708000.000
LiabilitiesCurrent,153237000.000,177695000.000,176797000.000,177883000.000,191195000.000,196343000.000,188893000.000,160452000.000,179925000.000,206503000.000,204379000.000,189345000.000,197336000.000,192595000.000,171588000.000,173021000.000,195982000.000,192664000.000,179737000.000,183768000.000,187136000.000,198349000.000,228314000.000,222730000.000
LineOfCreditFacilityRemainingBorrowingCapacity,,,,,,,,,,,,,,,155700000.000,,,,155700000.000,,,,,
LongTermDebtAndCapitalLeaseObligations,,,,,,,,,,,,,,,,,,,,616000.000,23665000.000,37500000.000,,
LongTermDebtAndCapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,129000.000,888000.000,1062000.000,,
LongTermDebtCurrent,,10000000.000,,,,,,,,,,,,,,,,,,,,,,
LongTermDebtNoncurrent,10000000.000,,,,,,,,,,,,,,,,,,,,,,59070000.000,39580000.000
