,2016-02-29,2016-05-31,2016-11-30,2017-02-28,2017-05-31
CashPeriodIncreaseDecrease,,,-1777.000,,
EarningsPerShareBasicAndDiluted,-0.010,-0.010,-0.010,0.000,0.000
ForeignCurrencyTransactionGainLossBeforeTax,2.000,0.000,0.000,0.000,0.000
GainsLossesOnExtinguishmentOfDebt,,,,11682.000,0.000
GeneralAndAdministrativeExpense,625.000,634.000,13730.000,791.000,4950.000
IncomeTaxesPaid,,,0.000,,
IncreaseDecreaseInAccountsPayable,,,7043.000,,
IncreaseDecreaseInAccountsPayableRelatedParties,,,13550.000,,
IncreaseDecreaseInAccountsReceivable,,,1800.000,,
IncreaseDecreaseInDeferredRevenue,,,3544.000,,
InterestExpense,,,,,7113.000
InterestPaid,,,0.000,,
NetCashProvidedByUsedInFinancingActivities,,,36000.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,36000.000,,
NetCashProvidedByUsedInOperatingActivities,,,-37777.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-37777.000,,
NetIncomeLoss,-41539.000,-60968.000,-60114.000,-14430.000,-30604.000
NonoperatingIncomeExpense,,,,11682.000,-7113.000
OperatingExpenses,41541.000,60968.000,61159.000,27385.000,24776.000
OperatingIncomeLoss,-41541.000,-60968.000,-60114.000,-26112.000,-23491.000
ProceedsFromNotesPayable,,,36000.000,,
ProceedsFromRelatedPartyDebt,,,0.000,,
ProfessionalFees,10916.000,30334.000,37429.000,26594.000,19826.000
ResearchAndDevelopmentExpense,30000.000,30000.000,10000.000,0.000,0.000
Revenues,0.000,0.000,,,
SalesRevenueNet,0.000,0.000,,,
SalesRevenueServicesNet,,,1045.000,1273.000,1285.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,5761500.000,5761500.000,5761500.000,5761500.000,5761500.000
