,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AccountsPayableAndAccruedLiabilitiesCurrent,144000000.000,167000000.000,172000000.000,111000000.000,,,,98000000.000,,,,173000000.000,,,,156000000.000,,,,98000000.000,,,,129000000.000,,
AccountsPayableCurrent,,,,,80000000.000,66000000.000,76000000.000,,77000000.000,107000000.000,99000000.000,,147000000.000,181000000.000,157000000.000,,137000000.000,125000000.000,96000000.000,,98000000.000,114000000.000,112000000.000,,92000000.000,90000000.000
AccountsReceivableNetCurrent,156000000.000,134000000.000,136000000.000,144000000.000,156000000.000,133000000.000,129000000.000,152000000.000,144000000.000,137000000.000,137000000.000,146000000.000,158000000.000,121000000.000,156000000.000,149000000.000,129000000.000,122000000.000,133000000.000,158000000.000,130000000.000,124000000.000,140000000.000,155000000.000,162000000.000,139000000.000
AccruedIncomeTaxesCurrent,,19000000.000,66000000.000,,,,65000000.000,,,,,,,,,,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5000000.000,-5000000.000,-5000000.000,-6000000.000,-6000000.000,-6000000.000,-6000000.000,-6000000.000,-6000000.000,-6000000.000,-6000000.000,-5000000.000,-5000000.000,-5000000.000,-5000000.000,-7000000.000,-7000000.000,-7000000.000,-7000000.000,-8000000.000,-8000000.000,-8000000.000,-7000000.000,-7000000.000,-8000000.000,-7000000.000
AllowanceForDoubtfulAccountsReceivableCurrent,,5000000.000,5000000.000,6000000.000,6000000.000,6000000.000,6000000.000,5000000.000,6000000.000,5000000.000,5000000.000,6000000.000,7000000.000,7000000.000,6000000.000,6000000.000,7000000.000,6000000.000,,6000000.000,,,,6000000.000,,
AlternativeInvestmentsFairValueDisclosure,,,,30000000.000,,,,,,,,,,,,,,,,,1000000.000,1000000.000,1000000.000,,,
AmountOfImpairmentToCarryingAmountOfRegulatoryAssets,,,,3000000.000,,,,,,,,,,,,,,,,,,,,,,
AssetRetirementObligation,,,,87000000.000,,,,94000000.000,93000000.000,96000000.000,96000000.000,100000000.000,101000000.000,105000000.000,107000000.000,116000000.000,119000000.000,135000000.000,137000000.000,151000000.000,152000000.000,155000000.000,156000000.000,161000000.000,164000000.000,165000000.000
AssetRetirementObligationsNoncurrent,,,,87000000.000,,,,94000000.000,,,,,,,,,,,,,,,,,,
Assets,5535000000.000,5503000000.000,5611000000.000,5733000000.000,5789000000.000,5702000000.000,5757000000.000,5670000000.000,5661000000.000,5796000000.000,5891000000.000,6101000000.000,6169000000.000,6399000000.000,6657000000.000,7042000000.000,7091000000.000,7198000000.000,7197000000.000,7221000000.000,7344000000.000,7446000000.000,7455000000.000,7527000000.000,7612000000.000,7653000000.000
AssetsCurrent,689000000.000,651000000.000,740000000.000,716000000.000,780000000.000,728000000.000,784000000.000,622000000.000,564000000.000,627000000.000,565000000.000,591000000.000,549000000.000,513000000.000,542000000.000,699000000.000,584000000.000,646000000.000,605000000.000,557000000.000,537000000.000,512000000.000,476000000.000,463000000.000,485000000.000,412000000.000
AssetsFairValueDisclosure,,,,,,,,,,,,,,,,,,,,,,,,72000000.000,60000000.000,57000000.000
AssetsHeldInTrustNoncurrent,44000000.000,42000000.000,36000000.000,36000000.000,36000000.000,34000000.000,32000000.000,32000000.000,32000000.000,32000000.000,34000000.000,35000000.000,33000000.000,33000000.000,33000000.000,32000000.000,34000000.000,35000000.000,33000000.000,33000000.000,32000000.000,33000000.000,34000000.000,34000000.000,34000000.000,36000000.000
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilities,,,,,,,,,,,,,,,,6000000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedEquipment,,,,,,,,,,,,,,,,7000000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedFinancialLiabilities,,,,,,,,,,,,,,,,2000000.000,,,,2000000.000,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedInventory,,,,,,,,,,,,,,,,4000000.000,,,,,,,,,,
BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNoncurrentLiabilities,,,,,,,,,,,,,,,,4000000.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,,,,,,,,,,,,,,,,,,,,,2000000.000,3000000.000,3000000.000,3000000.000,,
CapitalLeaseObligationsNoncurrent,,,,,,,,,,,,,,,,,,,,,51000000.000,52000000.000,52000000.000,,,
CapitalLeasedAssetsGross,,,,,,,,,,,,,,,,,,,,,54000000.000,57000000.000,57000000.000,57000000.000,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,,,,,,,,,,,,,,,,,102000000.000,109000000.000,109000000.000,109000000.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,,,,,,,6000000.000,7000000.000,7000000.000,7000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFiveYears,,,,,,,,,,,,,,,,,,,,,5000000.000,6000000.000,6000000.000,6000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,,,6000000.000,6000000.000,6000000.000,6000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,,,6000000.000,6000000.000,6000000.000,6000000.000,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,,,6000000.000,6000000.000,6000000.000,7000000.000,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,,,73000000.000,78000000.000,78000000.000,77000000.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,,,,,,,,,,,,,,,,,49000000.000,55000000.000,55000000.000,55000000.000,,
CapitalLeasesFutureMinimumPaymentsPresentValueOfNetMinimumPayments,,,,,,,,,,,,,,,,,,,,,53000000.000,54000000.000,54000000.000,54000000.000,,
CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,,,,,,,,,,,,,,,,,,,,,5000000.000,3000000.000,2000000.000,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,,,,,,,,,,,,,,,,,1000000.000,2000000.000,2000000.000,3000000.000,,
