,2011-06-30,2011-09-30,2012-03-31,2012-09-30,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentPeriodIncreaseDecrease,,,,,,,,,106356.000,,,,-68750.000,,,,160532.000,,,,-177168.000
AdjustmentForAmortization,,,719.000,,719.000,,,,719.000,,,,720.000,,,,10617.000,,,,4776.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,,,,,,,,,,,,,,,184500.000,,,,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,8656.000,,8381.000,,,,7358.000,,,,4478.000,,,,8908.000,,,,
AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,,,6842.000,,,,,,,,,,,,,,,,,,
AdvertisingExpense,,,,,,,,,,,,,29221.000,15773.000,27545.000,22068.000,10492.000,,50079.000,,29057.000
AllowanceForDoubtfulAccountsReceivablePeriodIncreaseDecrease,,,,,,,,,-249.000,,,,-443.000,,,,-560.000,,,,-1080.000
AllowanceForLoanAndLeaseLossRecoveryOfBadDebts,,,,,,,,,14201.000,,,,,,,,,,,,
AmortizationOfIntangibleAssets,,,,,,,,,,,,,,,,,,6134.000,-133.000,,4776.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,,,,,,,,,4000.000,5000.000,0.000,-3000.000,14000.000,270000.000,20000.000,-269750.000,184000.000
CapitalExpendituresIncurredButNotYetPaid,,,-9693.000,,-8357.000,,,,-191862.000,,,,-151588.000,,,,100678.000,,,,-399541.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,789548.000,,-353282.000,,,,-30654.000,,,,1620060.000,,,,2987976.000,,,,-898324.000
ComprehensiveIncomeNetOfTax,,,160371.000,,,,,,,,15347.000,,475176.000,99053.000,302145.000,309940.000,387374.000,-39372.000,50393.000,136407.000,594312.000
ConcentrationRiskPercentage1,,,,,,,,,,,,,,,,,0.100,,,,
ConstructionAndDevelopmentCosts,,,,,,,,,,,,,,,,,,,5000000.000,,11245000.000
CostOfGoodsSold,552917.000,477417.000,704541.000,455791.000,793167.000,582816.000,618984.000,951603.000,931857.000,661196.000,692233.000,862551.000,1250566.000,829789.000,860526.000,1036906.000,1228799.000,1135801.000,763495.000,995171.000,1391997.000
DebtIssuanceCosts,,,,,,,,,,,,,26489.000,,,,,,,,
DeferredIncomeTaxExpenseBenefit,,,108968.000,,166389.000,,,,14236.000,,,,,,,,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,332718.000,,,,222004.000,,,,252912.000
DefinedBenefitPlanBenefitsPaid,,,,,,,,,,,,,16726.000,20329.000,17102.000,19357.000,17326.000,20241.000,17642.000,19298.000,18709.000
Depreciation,,,103213.000,,97123.000,,,,112362.000,,,,115664.000,,,,162547.000,,,,213466.000
EarningsPerShareBasic,0.090,-0.040,0.050,-0.020,0.070,0.000,0.020,-0.050,-0.000,-0.100,0.000,0.040,0.160,0.030,0.120,0.090,0.120,0.000,0.010,-0.010,0.120
EarningsPerShareDiluted,0.090,-0.040,0.050,-0.020,0.070,0.000,0.020,-0.050,-0.000,-0.100,0.000,0.040,0.150,0.030,0.110,0.090,0.110,0.000,0.010,0.000,0.120
EffectiveIncomeTaxRateContinuingOperations,,,,,,,,,,,,,0.410,0.550,0.430,-0.980,0.330,,,,
FairValueAssumptionsExpectedDividendRate,,,,,,,,,,,,,,,,,,,,,0.000
FairValueAssumptionsExpectedVolatilityRate,,,,,,,,,,,,,,,,,,,,,0.620
FairValueAssumptionsRiskFreeInterestRate,,,,,,,,,,,,,,,,,,,,,0.019
GainLossOnDispositionOfAssets,,,,,,,,,0.000,,,,5306.000,,,,,,,,3663.000
GainLossOnDispositionOfProperty,,,,,-37.000,,,,,,,,,,,,,,,,
GeneralAndAdministrativeExpense,222566.000,216487.000,242319.000,230751.000,239014.000,242233.000,226594.000,231351.000,257820.000,313830.000,302216.000,285368.000,311305.000,328546.000,301566.000,344956.000,337155.000,375652.000,362730.000,379302.000,379633.000
GrossProfit,694526.000,526034.000,1012568.000,620958.000,1053567.000,783677.000,615717.000,607645.000,1149895.000,878523.000,1077896.000,1342723.000,1850925.000,1130574.000,1611902.000,1657501.000,1757560.000,1239861.000,1204627.000,1218647.000,2151933.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,456653.000,-210929.000,270724.000,-94391.000,370698.000,10469.000,76901.000,-252808.000,1154.000,-474647.000,29607.000,188435.000,814602.000,207485.000,611739.000,429722.000,675577.000,-9834.000,23957.000,68622.000,887967.000
IncomeTaxExpenseBenefit,198435.000,83280.000,115963.000,-30817.000,166388.000,4017.000,19565.000,-102105.000,14489.000,-179866.000,19277.000,57808.000,335520.000,113427.000,260447.000,140915.000,223129.000,-679.000,-10913.000,38337.000,303725.000
IncomeTaxesPaid,,,152.000,,0.000,,,,-252.000,,,,2800.000,,,,1125.000,,,,
IncreaseDecreaseInAccountsAndOtherReceivables,,,,,,,,,-16866.000,,,,-226.000,,,,-3638.000,,,,
IncreaseDecreaseInAccountsPayable,,,79429.000,,-68510.000,,,,21992.000,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,-112903.000,,,,-167112.000,,,,128069.000
IncreaseDecreaseInAccountsPayableTrade,,,,,,,,,,,,,-838.000,,,,-13858.000,,,,59109.000
IncreaseDecreaseInAccountsReceivable,,,238115.000,,101539.000,,,,105482.000,,,,-250212.000,,,,705393.000,,,,19272.000
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,,,,,,,,,,,,,-13658.000
IncreaseDecreaseInAccruedLiabilities,,,-64895.000,,-22969.000,,,,-10088.000,,,,,,,,,,,,
IncreaseDecreaseInAccruedSalaries,,,,,,,,,,,,,-20309.000,,,,-69125.000,,,,29774.000
IncreaseDecreaseInDeferredRevenue,,,0.000,,,,,,,,,,,,,,,,,,-33856.000
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments,,,-5610.000,,,,,,,,,,,,,,,,,,
IncreaseDecreaseInFairValueOfInterestRateFairValueHedgingInstruments1,,,,,5810.000,,,,-1408.000,,,,3906.000,,,,65074.000,,,,-10070.000
IncreaseDecreaseInIncomeTaxesReceivable,,,,,,,,,0.000,,,,,,,,,,,,
IncreaseDecreaseInIntangibleAssetsCurrent,,,,,,,,,,,,,,,,,288848.000,,,,
IncreaseDecreaseInInventories,,,-83081.000,,-206025.000,,,,-259183.000,,,,-367092.000,,,,-2305.000,,,,-27965.000
IncreaseDecreaseInOperatingCapital,,,,,,,,,,,,,151588.000,,,,-100678.000,,,,399541.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,,,,,,,,-18726.000,,,,158554.000,,,,63436.000
IncreaseDecreaseInOtherCurrentAssets,,,,,,,,,,,,,30222.000,,,,86123.000,,,,
IncreaseDecreaseInOtherDeposits,,,,,,,,,,,,,0.000,,,,8920.000,,,,
IncreaseDecreaseInOtherNoncurrentAssets,,,,,,,,,,,,,-720.000,,,,270620.000,,,,
IncreaseDecreaseInOtherReceivables,,,,,,,,,,,,,,,,,,,,,-68616.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,43965.000,,44666.000,,,,-1028.000,,,,30222.000,,,,77203.000,,,,-33584.000
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,,,,30222.000,,,,70304.000,,,,59768.000
IncreaseDecreaseInRawMaterialsPackagingMaterialsAndSuppliesInventories,,,,,,,,,,,,,7873.000,,,,145309.000,,,,-4795.000
IncreaseDecreaseInReceivables,,,,,,,,,88616.000,,,,-250438.000,,,,701755.000,,,,20352.000
IncreaseDecreaseInSecurityDeposits,,,,,,,,,,,,,0.000,,,,-15819.000,,,,24736.000
InterestExpenseOther,,,,-18670.000,17222.000,16879.000,16522.000,16066.000,14962.000,14671.000,14514.000,13680.000,-13071.000,-12883.000,-15084.000,121273.000,35598.000,42400.000,38928.000,44771.000,39902.000
InterestIncomeOther,,,,-4437.000,2890.000,3628.000,3271.000,2704.000,3954.000,3742.000,3912.000,3944.000,-2982.000,-3190.000,-4461.000,29802.000,13335.000,13410.000,16980.000,10937.000,5957.000
InterestPaid,,,19586.000,,17327.000,,,,-15175.000,,,,13050.000,,,,38713.000,,,,36556.000
LicenseCosts,,,,,,,250000.000,,,,0.000,,,,,,,,,,
NetCashProvidedByUsedInFinancingActivities,,,15159.000,,-44633.000,,,,-43640.000,,,,-43807.000,,,,5242916.000,,,,255919.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,15159.000,,-44633.000,,,,-43640.000,,,,-43807.000,,,,5242916.000,,,,255919.000
NetCashProvidedByUsedInInvestingActivities,,,582537.000,,-753949.000,,,,-291853.000,,,,262106.000,,,,-2167699.000,,,,-2405828.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,582537.000,,-753949.000,,,,-291853.000,,,,262106.000,,,,-2167699.000,,,,-2405828.000
NetCashProvidedByUsedInOperatingActivities,,,191852.000,,445300.000,,,,304839.000,,,,1401761.000,,,,-87241.000,,,,1251585.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,191852.000,,445300.000,,,,304839.000,,,,1401761.000,,,,-87241.000,,,,1251585.000
NetIncomeLoss,-258218.000,-127649.000,154761.000,-63574.000,204310.000,6452.000,57336.000,-150703.000,-13335.000,-294781.000,10330.000,130627.000,479082.000,94058.000,351292.000,288807.000,452448.000,-9155.000,34870.000,30285.000,584242.000
