,2014-08-31,2014-11-30,2015-02-28,2015-05-31,2015-08-31,2015-11-30,2016-02-29,2016-05-31,2016-08-31,2016-11-30,2017-02-28
AdjustmentOfWarrantsGrantedForServices,,,,,,,,,28000000.000,,
AmortizationOfDebtDiscountPremium,,,,,34193.000,,,,40308.000,,
AmortizationOfFinancingCosts,,,,,1783.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,1933.000,,,,17920.000,,,,1471.000,,
ConversionOfStockAmountConverted1,,,,,,,,,540.000,,
ConversionOfStockSharesConverted1,,,,,,,,,20957619.000,,
CostOfGoodsSold,,,,,12800.000,4800.000,,,,4800.000,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,63341.000,,
DebtInstrumentInterestRateDuringPeriod,0.000,,,,,,,,,,
DeferredPolicyAcquisitionCostAmortizationExpenseOther,,,,,,,,,2805.000,,
Depreciation,,,,,,,,,9880.000,,9880.000
DerivativeGainLossOnDerivativeNet,,,,,-1993.000,,,,-291906.000,,
DerivativeGainOnDerivative,,,,,,,,,-1691649.000,,
DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,,,,,,,,,-1399743.000,,
DerivativeLossOnDerivative,,,,,23624.000,75397.000,359753.000,1563488.000,-1668865.000,75397.000,-162040.000
EarningsPerShareBasic,,,,,,,,,0.010,0.000,0.000
EarningsPerShareBasicAndDiluted,0.000,-0.010,-0.010,0.000,-0.000,-0.000,-0.010,-0.010,,,
EarningsPerShareDiluted,,,,,,,,,-0.000,0.000,-0.000
FairValueAssumptionsExpectedDividendRate,,,,,,,,,0.000,,
GainsLossesOnExtinguishmentOfDebt,,,,,,-16778.000,,,-16778.000,16778.000,
GrossProfit,,746.000,750.000,,8268.000,3382.000,,,2734.000,3382.000,715.000
IncreaseDecreaseInAccountsPayable,68020.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,15759.000,,,,25623.000,,
IncreaseDecreaseInAccruedInterestReceivableNet,,,,,,,,,63341.000,,
IncreaseDecreaseInAccruedLiabilities,,,,,5558.000,,,,-61877.000,,
IncreaseDecreaseInDeferredRevenue,,,,,-21068.000,,,,,,
IncreaseDecreaseInInventories,,,,,-4800.000,,,,,,
InterestExpense,,,,,41534.000,167502.000,159901.000,174905.000,112938.000,167502.000,40187.000
InterestExpenseDebt,,,,,,,,,543842.000,,
InterestPaid,,,,,,,,,134506.000,,
NetCashProvidedByUsedInFinancingActivities,5000.000,,,,127500.000,,,,145125.000,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,5000.000,,,,127500.000,,,,145125.000,,
NetCashProvidedByUsedInInvestingActivities,,,,,-99068.000,,,,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,-99068.000,,,,,,
NetCashProvidedByUsedInOperatingActivities,-3067.000,,,,-10512.000,,,,-143654.000,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-3067.000,,,,-10512.000,,,,-143654.000,,
NetIncomeLoss,-71087.000,-598726.000,-383268.000,-158132.000,-125423.000,-329219.000,-708585.000,-1764819.000,1511277.000,-329219.000,17182.000
NetIncomeLossAvailableToCommonStockholdersBasic,,,,,,-330011.000,-708585.000,,1510743.000,-330011.000,16193.000
NetIncomeLossAvailableToCommonStockholdersDiluted,,-668907.000,-383268.000,,,,,,,,
NonoperatingIncomeExpense,,,,,,-259677.000,-519654.000,,1557217.000,-259677.000,121853.000
OperatingExpenses,71087.000,599472.000,384018.000,28714.000,68533.000,72924.000,188931.000,19669.000,48674.000,72924.000,105386.000
OperatingIncomeLoss,,,,,,-69542.000,-188931.000,,-45940.000,-69542.000,-104671.000
OtherNonoperatingIncome,,,,,,,,,1290.000,,
PaymentOfFinancingAndStockIssuanceCosts,,,,,,,,,24500.000,,
PaymentsOfFinancingCosts,,,,,14000.000,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,99068.000,,,,,,
PreferredStockDividendsIncomeStatementImpact,,,,,,,,,-534.000,792.000,989.000
ProceedsFromConvertibleDebt,,,,,158500.000,,,,,,
ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,,,,,,,,,235000.000,,
ProceedsFromRelatedPartyDebt,5000.000,,,,1500.000,,,,57000.000,,
RepaymentsOfConvertibleDebt,,,,,,,,,146875.000,,
ResearchAndDevelopmentExpense,67195.000,14345.000,23693.000,-1.000,1850.000,,,,,,
RevenueFromRelatedParties,,,,,,8182.000,,,,8182.000,
Revenues,,746.000,750.000,,21068.000,,,,2734.000,,715.000
