,2011-12-31,2012-12-31,2013-12-31,2014-12-31
AmortizationOfFinancingCosts,126000.000,164000.000,178000.000,251000.000
CapitalExpendituresIncurredButNotYetPaid,213000.000,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,599000.000,232000.000,32000.000,580000.000
ConcentrationRiskPercentage1,,,0.250,
CostOfRealEstateRevenue,4161000.000,4195000.000,4190000.000,429000.000
DebtInstrumentBasisSpreadOnVariableRate1,,,0.032,
DebtInstrumentPeriodicPayment,,136000.000,136000.000,136000.000
DepreciationAndAmortization,3572000.000,3527000.000,3600000.000,234000.000
DepreciationDepletionAndAmortization,,,,2632000.000
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,479000.000
DisposalGroupIncludingDiscontinuedOperationDepreciationAndAmortization,,,,2397000.000
DisposalGroupIncludingDiscontinuedOperationInterestExpense,,,,925000.000
DisposalGroupIncludingDiscontinuedOperationOperatingExpense,,,,3692000.000
DisposalGroupIncludingDiscontinuedOperationOtherExpense,,,,0.000
DisposalGroupIncludingDiscontinuedOperationRentalIncome,,,,6836000.000
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,7493000.000
DistributionsPerLimitedPartnershipUnitOutstanding,,0.000,,
EntityWideRevenueMajorCustomerPercentage,,0.230,,
GainLossOnDispositionOfAssets,,,0.000,
GainLossOnDispositionOfProperty,,202000.000,,
GeneralAndAdministrativeExpense,874000.000,861000.000,836000.000,1101000.000
ImpairmentOfRealEstate,,,1900000.000,0.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,-1783000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,37000.000,73000.000,-93000.000,69000.000
IncreaseDecreaseInAccountsReceivable,-76000.000,85000.000,15000.000,-43000.000
IncreaseDecreaseInDeferredCharges,478000.000,602000.000,555000.000,326000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,164000.000,415000.000,370000.000,-331000.000
IncreaseDecreaseInPrepaidRent,-57000.000,94000.000,-155000.000,90000.000
InterestAndOtherIncome,1000.000,12000.000,15000.000,0.000
InterestExpense,1596000.000,1619000.000,1606000.000,726000.000
InterestPaid,1463000.000,1459000.000,1427000.000,1397000.000
NetCashProvidedByUsedInFinancingActivities,-600000.000,-454000.000,-687000.000,-673000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,-600000.000,-454000.000,-687000.000,-673000.000
NetCashProvidedByUsedInInvestingActivities,-924000.000,-760000.000,-951000.000,-353000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-924000.000,-760000.000,-951000.000,-353000.000
NetCashProvidedByUsedInOperatingActivities,2123000.000,1446000.000,1670000.000,1606000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,2123000.000,1446000.000,1670000.000,1606000.000
NetIncomeLoss,-1103000.000,-920000.000,-3130000.000,-1304000.000
OperatingExpenses,8607000.000,8583000.000,10526000.000,1764000.000
OperatingIncomeLoss,492000.000,485000.000,-1539000.000,-1057000.000
OperatingLeasesIncomeStatementLeaseRevenue,8027000.000,8064000.000,8121000.000,574000.000
OtherRealEstateAdditions,,789000.000,951000.000,353000.000
PaymentsForCapitalImprovements,924000.000,1002000.000,951000.000,353000.000
ProceedsFromLinesOfCredit,170000.000,,,
ProceedsFromSaleOfLandHeldForUse,,242000.000,0.000,
PropertyManagementFeePercentFee,,0.025,0.025,0.025
RealEstateAccumulatedDepreciationOtherAdditions,,3047000.000,3075000.000,2232000.000
RealEstateAccumulatedDepreciationRealEstateSold,,,0.000,
RealEstateRevenueNet,9099000.000,9068000.000,8987000.000,707000.000
RepaymentsOfNotesPayable,429000.000,454000.000,479000.000,505000.000
RestructuringSettlementAndImpairmentProvisions,,,1900000.000,0.000
SalesOfRealEstate,,40000.000,0.000,
TenantReimbursements,1072000.000,1004000.000,866000.000,133000.000
WeightedAverageLimitedPartnershipUnitsOutstanding,65819.000,,,
