,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AmortizationOfFinancingCostsAndDiscounts,117.000,,,,31000.000,,,,136000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,,155.000,,,,
AssetImpairmentCharges,,,,,,,2300000.000,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-185.000,,,,-41000.000,,,,159000.000
ComprehensiveIncomeNetOfTax,,,,,-1056000.000,-5677000.000,-8648000.000,-3966000.000,-872000.000
CostOfGoodsAndServicesSold,,,,,,41224000.000,14349000.000,,
CostOfGoodsSold,17611.000,31386000.000,16288000.000,32638389.000,17692000.000,34530000.000,14349000.000,15254000.000,14380000.000
CurrentForeignTaxExpenseBenefit,,,,,,-166000.000,-107000.000,,
CurrentIncomeTaxExpenseBenefit,,,,,,6000.000,5000.000,,
DebtConversionConvertedInstrumentAmount1,,,,,,,,,8977000.000
DeferredFederalIncomeTaxExpenseBenefit,,,,,,,-3074000.000,,
DeferredIncomeTaxExpenseBenefit,5.000,,,,-21000.000,-1569000.000,,,2000.000
DefinedContributionPlanEmployersMatchingContributionAnnualVestingPercentage,,,,,1.000,,,,
DepreciationAndAmortization,,,,,,,,,347000.000
DepreciationDepletionAndAmortization,583.000,567000.000,549000.000,1088417.000,483000.000,485000.000,466000.000,384000.000,347000.000
EarningsPerShareBasic,-0.150,0.390,-0.430,-0.330,-0.180,-0.790,-1.190,-0.530,-0.130
EarningsPerShareDiluted,-0.150,0.390,-0.430,-0.330,-0.180,-0.790,-1.190,-0.530,-0.130
EffectOfExchangeRateOnCashAndCashEquivalents,18.000,,,,78000.000,,,,24000.000
EffectiveIncomeTaxRateContinuingOperations,,,,,-0.091,0.011,-0.012,0.076,-0.079
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,,,-0.340,-0.340,-0.340,0.680,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,,,,0.366,0.310,0.352,-0.702,0.327
EffectiveIncomeTaxRateReconciliationOtherAdjustments,,,,,0.020,0.013,0.001,-0.027,
EffectiveIncomeTaxRateReconciliationRepatriationOfForeignEarnings,,,,,0.007,-0.002,,,
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,,,,,,,,,0.016
EffectiveIncomeTaxRateReconciliationTaxSettlementsOther,,,,,-0.114,0.011,0.007,0.097,-0.082
GainLossOnContractTermination,,,,,,,,,500000.000
