,2011-06-30,2011-09-30,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31
CashAndCashEquivalentsPeriodIncreaseDecrease,,,,,,518395.000,,,,-67731.000,,,
CostsAndExpenses,12337362.000,6115768.000,2691845.000,1201210.000,1049839.000,2689206.000,3426862.000,5427774.000,3859573.000,2810390.000,1891562.000,1651806.000,1984376.000
Depreciation,,,,,,13979.000,13973.000,14071.000,14071.000,14016.000,13516.000,4672.000,180069.000
EarningsPerShareBasic,,,,0.000,0.000,,,,,,,,
EarningsPerShareBasicAndDiluted,,,,,,-0.000,-0.000,-0.000,-0.004,-0.001,-0.000,-0.000,0.000
GainLossOnSaleOfPropertyPlantEquipment,,,0.000,,,,,,,,,,
GeneralAndAdministrativeExpense,12139761.000,5899459.000,2535848.000,1025160.000,889476.000,2353148.000,2919700.000,4361613.000,4185931.000,2422850.000,1122876.000,953805.000,-1101437.000
IncomeLossFromContinuingOperations,,,,-1201210.000,-1049839.000,-2689206.000,-3426862.000,-5427774.000,-3859573.000,-2810390.000,-1891562.000,-1651806.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-12337362.000,-6115768.000,2691845.000,,,,,,,,,,
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,0.000,,,,,,,,,,
IncomeTaxExpenseBenefit,0.000,2427.000,0.000,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,,,,338860.000,,,,-475070.000,,,
IncreaseDecreaseInPrepaidExpense,,,,,,,,,,11143.000,,,
InterestExpense,,,,26696.000,26696.000,25895.000,30868.000,26104.000,43864.000,26448.000,84752.000,48882.000,4806.000
InterestIncomeExpenseNet,-59629.000,-58377.000,-57437.000,,,,,,,,,,
InterestPaid,,,,,,,,,,573.000,,,
LaborAndRelatedExpense,0.000,0.000,0.000,,,,,,,,,,
LicenseCosts,135472.000,155432.000,93560.000,144995.000,129545.000,296185.000,462321.000,1025986.000,-384294.000,347076.000,670418.000,644447.000,821803.000
NetCashProvidedByUsedInFinancingActivities,,,,,,1981000.000,,,,2851603.000,,,
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,1981000.000,,,,2851603.000,,,
NetCashProvidedByUsedInInvestingActivities,,,,,,-37765.000,,,,-15000.000,,,
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,,,,-37765.000,,,,-15000.000,,,
NetCashProvidedByUsedInOperatingActivities,,,,,,-1424840.000,,,,-2904334.000,,,
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,,,,-1424840.000,,,,-2904334.000,,,
NetIncomeLoss,,,,-1201210.000,-1049839.000,-2689206.000,-3426862.000,-5427774.000,-3859573.000,-2810390.000,-1891562.000,-1651806.000,-1984376.000
OperatingIncomeLoss,,,2691845.000,,,,,,,,,,
OtherDepreciationAndAmortization,,,,,,,,,,14016.000,,,
OtherGeneralAndAdministrativeExpense,0.000,0.000,0.000,,,,,,,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,,,,37765.000,,,,15000.000,,,
ProceedsFromIssuanceOfCommonStock,,,,,,1145000.000,,,,2559103.000,,,
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,,,,911527.000,,,,355967.000,,,
ProceedsFromOtherEquity,,,,,,836000.000,,,,142500.000,,,
ProceedsFromShortTermDebt,,,,,,,,,,150000.000,,,
ProfitLoss,,,,,,,,,,-2810390.000,,,
Revenues,0.000,0.000,0.000,,,,,,,,,,
SalesRevenueNet,0.000,0.000,0.000,,,,,,,,,,
SellingGeneralAndAdministrativeExpense,2500.000,2500.000,5000.000,4359.000,4122.000,,,,,,,,
StockIssuedDuringPeriodSharesIssuedForCash,,,,,,241465662.000,,,,351083008.000,,,
StockIssuedDuringPeriodSharesIssuedForServices,,,,,,65389000.000,,,,18048033.000,,,
StockIssuedDuringPeriodValueIssuedForCash,,,,,,1145000.000,,,,2559103.000,,,
StockIssuedDuringPeriodValueIssuedForServices,,,,,,921527.000,,,,355967.000,,,
WeightedAverageNumberDilutedSharesOutstandingAdjustment,,,,2696620017.000,2696620017.000,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,,,,,3472925831.000,3857444292.000,4611259608.000,-7639595991.000,5736721588.000,6080563922.000,6843823656.000,-12182050013.000
WeightedAverageNumberOfSharesOutstandingBasic,1280198196.000,1528939640.000,2256143384.000,,,,,,,,,,
