,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,127234.000,171699.000,160469.000,132289.000,159851.000,308893.000,359907.000,337981.000,354754.000,377793.000,417802.000,438849.000,460912.000,518888.000,531025.000,536614.000,586096.000,652212.000,304250.000,809557.000,339618.000,367076.000,45129.000,33906.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,469450.000,,,,,
AccountsReceivableNetCurrent,0.000,6205.000,2807.000,150.000,268.000,168.000,5942.000,168.000,168.000,2295.000,961.000,7981.000,3358.000,1666.000,3000.000,5415.000,5620.000,3330.000,18339.000,13410.000,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,799358.000,832626.000,856025.000,857999.000,648122.000,675343.000,702488.000,730078.000,758483.000,786991.000,615090.000,643296.000,672355.000,701053.000,726529.000,756040.000,756040.000,810954.000,838757.000,756040.000,756040.000,756040.000,11386.000,11513.000
AdditionalPaidInCapitalCommonStock,14387972.000,14387972.000,14387972.000,14387972.000,14387972.000,14387972.000,14387972.000,14387972.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,14408270.000,28685503.000,28685503.000
Assets,,745862.000,805543.000,847479.000,786844.000,702822.000,686616.000,932761.000,710814.000,634992.000,668201.000,669800.000,704809.000,647079.000,612101.000,649032.000,613755.000,558289.000,566842.000,570489.000,501623.000,481578.000,344.000,599.000
AssetsCurrent,42318.000,28287.000,112179.000,56667.000,72531.000,13193.000,17175.000,272972.000,77809.000,23694.000,4632.000,207810.000,44945.000,14028.000,10937.000,66443.000,50267.000,21875.000,39469.000,71886.000,500952.000,481112.000,38.000,420.000
AssetsHeldForSaleNotPartOfDisposalGroup,,,,,,,,,,,,,,,,,,,,,500084.000,480659.000,,
AssetsNoncurrent,,,,,,,,,,,,877610.000,,,,,,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,500084.000,480659.000,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,,,,,,,,30590.000,38063.000,,
BankOverdrafts,,20896.000,29184.000,0.000,0.000,6627.000,5594.000,4413.000,1862.000,3194.000,20756.000,0.000,7264.000,30685.000,20018.000,4172.000,2225.000,14622.000,29371.000,1677.000,,,,
BuildingsAndImprovementsGross,,,,,,,252866.000,,,,252445.000,,,,,,,,,,,,,
CapitalLeaseObligations,,,,,57643.000,49769.000,,33275.000,24633.000,15721.000,,119565.000,117258.000,108686.000,,,,,,,,,,
CapitalLeaseObligationsCurrent,41799.000,37030.000,43208.000,32003.000,33010.000,34048.000,35120.000,31541.000,24047.000,15721.000,35564.000,34214.000,27795.000,36545.000,30520.000,6782.000,31292.000,31685.000,32082.000,32390.000,,5564106.000,,
CapitalLeaseObligationsNoncurrent,,,,,24633.000,15721.000,6529.000,1734.000,586.000,0.000,96327.000,85351.000,89463.000,72141.000,65806.000,82057.000,49965.000,41794.000,33623.000,25450.000,,,,
CapitalLeasedAssetsGross,,,,,,,115884.000,,,,142247.000,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDue,,,,,64474.000,53359.000,,35620.000,26003.000,16385.000,,132212.000,121848.000,112593.000,,88838.000,69177.000,73479.000,,,51966.000,43305.000,,
CapitalLeasesFutureMinimumPaymentsDueCurrent,,,,,19236.000,8121.000,,28853.000,19236.000,9618.000,,28280.000,17916.000,8661.000,,,,,,,17322.000,8661.000,,
CapitalLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,34644.000,34644.000,34644.000,,22724.000,22724.000,33724.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,6767.000,6767.000,,,,,,34644.000,34644.000,34644.000,,32082.000,32082.000,32082.000,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,38471.000,38471.000,,6767.000,6767.000,6767.000,,34644.000,34644.000,34644.000,,23032.000,14371.000,7673.000,,,34644.000,34644.000,,
CapitalLeasesFutureMinimumPaymentsInterestIncludedInPayments,,,,,-6831.000,-3590.000,,-2345.000,-1370.000,-664.000,,12647.000,4589.000,3907.000,,,,,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassAccumulatedDeprecation,,,,,64607.000,,,87785.000,95512.000,103238.000,,23775.000,32894.000,41592.000,,59056.000,59056.000,58643.000,,,,,,
CapitalLeasesLesseeBalanceSheetAssetsByMajorClassPropertyPlantAndEquipmentOtherAccumulatedDepreciation,,,,,,49154.000,,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,36461.000,0.000,1900.000,45700.000,60858.000,6367.000,5500.000,57464.000,68719.000,16228.000,0.000,36637.000,30829.000,,2200.000,52030.000,18566.000,2500.000,5856.000,45625.000,,,,
