,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,2625.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,-3.000
AdditionalPaidInCapital,18592.000,21216.000
Assets,67299.000,53119.000
AssetsCurrent,,53119.000
CashAndCashEquivalentsAtCarryingValue,65700.000,46249.000
CommonStockParOrStatedValuePerShare,0.001,0.001
CommonStockSharesAuthorized,1000000000.000,1000000000.000
CommonStockSharesIssued,213330000.000,213330000.000
CommonStockSharesOutstanding,5000000.000,213330000.000
CommonStockValue,213330.000,213330.000
DueFromOfficersOrStockholders,201476.000,
Liabilities,14101.000,11476.000
LiabilitiesAndStockholdersEquity,67299.000,53119.000
LiabilitiesCurrent,,11476.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,11476.000,11476.000
NotesReceivableRelatedParties,1599.000,6599.000
OtherAssetsCurrent,,271.000
RetainedEarningsAccumulatedDeficit,-178724.000,-192900.000
StockholdersEquity,53198.000,41643.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,53198.000,41643.000
