,2011-09-30,2012-09-30
AllocatedShareBasedCompensationExpense,,-34468.000
CashAndCashEquivalentsPeriodIncreaseDecrease,61868.000,-147324.000
ComprehensiveIncomeNetOfTax,-918977.000,-965275.000
CostOfGoodsSold,3180429.000,2428649.000
DebtConversionConvertedInstrumentAmount1,,1000000.000
DebtInstrumentConvertibleStockPriceTrigger,,0.700
DebtInstrumentDecreaseForgiveness,,3352868.000
DebtInstrumentIncreaseAccruedInterest,,162438.000
DepreciationAndAmortization,185814.000,164250.000
EarningsPerShareBasic,-0.060,-0.060
EarningsPerShareDiluted,-0.060,-0.060
EffectOfExchangeRateOnCashAndCashEquivalents,-28763.000,-40055.000
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,-0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,,-0.340
EmployeeStockOwnershipPlanESOPCashContributionsToESOP,,6365.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToEntitysCountryOfDomicile,,2509029.000
EntityWideDisclosureOnGeographicAreasRevenueFromExternalCustomersAttributedToForeignCountries,,1533065.000
FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnobservableInputGainsLossesIncludedInEarningsNet,,-907315.000
GainLossOnDispositionOfAssets,2800.000,
GainLossOnSaleOfOtherAssets,,1261.000
GainsLossesOnSalesOfAssets,-2800.000,-1261.000
GrossProfit,1960797.000,1613445.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,,437685.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,,469630.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-876345.000,-907315.000
IncomeLossFromContinuingOperationsBeforeInterestExpenseInterestIncomeIncomeTaxesExtraordinaryItemsNoncontrollingInterestsNet,,907315.000
IncomeTaxExpenseBenefit,-4131.000,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,75705.000,132965.000
IncreaseDecreaseInAccountsReceivable,78540.000,-7069.000
IncreaseDecreaseInDeferredRevenue,9889.000,-16247.000
IncreaseDecreaseInInventories,-74463.000,109562.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,180633.000,68574.000
InterestAndDebtExpense,,-212.000
InterestExpense,-406563.000,469174.000
InterestExpenseCapitalSecurities,,47818.000
InterestPaid,,202558.000
IssuanceOfStockAndWarrantsForServicesOrClaims,1000.000,
LineOfCreditFacilityIncreaseAccruedInterest,,78748.000
NetCashProvidedByUsedInFinancingActivities,271413.000,307455.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,271413.000,307455.000
NetCashProvidedByUsedInInvestingActivities,156386.000,-56037.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,156386.000,-56037.000
NetCashProvidedByUsedInOperatingActivities,-337168.000,-358687.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-337168.000,-358687.000
NetIncomeLoss,-880476.000,-907315.000
NonoperatingIncomeExpense,,-469401.000
OperatingExpenses,2433514.000,2051359.000
OperatingIncomeLoss,-472717.000,-437914.000
OperatingLeasesRentExpenseNet,,301237.000
OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,-38501.000,-57960.000
OtherComprehensiveIncomeLossNetOfTax,,-57960.000
OtherComprehensiveIncomeLossTax,-38501.000,
OtherExpenses,-403628.000,
OtherIncome,135.000,1034.000
OtherSellingGeneralAndAdministrativeExpense,,-47326.000
PaymentsToAcquirePropertyPlantAndEquipment,-56414.000,
ProceedsFromLinesOfCredit,,307455.000
ProceedsFromSaleAndCollectionOfNotesReceivable,210000.000,35000.000
ProceedsFromSaleOfProductiveAssets,2800.000,
ProfitLoss,-880476.000,
PropertyPlantAndEquipmentAdditions,,-91037.000
ProvisionForDoubtfulAccounts,11112.000,
RepaymentsOfLongTermLinesOfCredit,271413.000,
RepaymentsOfNotesPayable,0.000,
ResearchAndDevelopmentExpense,5003.000,44647.000
Revenues,5141361.000,4043128.000
SalesRevenueNet,5141226.000,4042094.000
SellingGeneralAndAdministrativeExpense,2428511.000,2006712.000
ShareBasedCompensation,45999.000,47326.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedTermMinimum,,10.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriod,,2344542.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,,6.510
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,0.320
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,,-105000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,,54000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGrantDateIntrinsicValue,,9.490
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,,0.070
StockGrantedDuringPeriodValueSharebasedCompensationGross,,-1617.000
StockOptionPlanExpense,,400.000
SubordinatedBorrowingInterestRate,,0.080
WeightedAverageNumberOfDilutedSharesOutstanding,,15496237.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,,15496237.000
WeightedAverageNumberOfSharesOutstandingBasic,15476486.000,
