,2012-03-31,2012-09-30,2013-06-30,2013-09-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
AmortizationOfFinancingCosts,99000.000,,,,160000.000,,,,121000.000,,,,121000.000,,,,121000.000,
AmortizationOfIntangibleAssets,3212000.000,,,,,,,,,,,,,,,,,
AmortizationOfMortgageServicingRightsMSRs,,,,,656000.000,,,,230000.000,,,,782000.000,,,,0.000,
AncillaryFeeIncomeGeneratedByServicingFinancialAssetsAmount,,,64000.000,170000.000,93000.000,75000.000,80000.000,80000.000,101000.000,93000.000,47000.000,69000.000,105000.000,49000.000,8000.000,0.000,,
AssetsFairValueAdjustment,,,,,8700000.000,,,,,,,,,,,,,
BrokerageCommissionsRevenue,125634000.000,113424000.000,124440000.000,120252000.000,122138000.000,116062000.000,110862000.000,120767000.000,109695000.000,103556000.000,101243000.000,103065000.000,103833000.000,92591000.000,90023000.000,90870000.000,86717000.000,83852000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,16481000.000,,,,24748000.000,,,,3111000.000,,,,-885000.000,,,,-2492000.000,
CommonStockDividendsPerShareDeclared,,0.110,0.110,0.110,0.110,0.110,0.110,,0.110,0.110,0.110,,0.110,0.110,0.110,,,0.110
CommunicationsAndInformationTechnology,16138000.000,15880000.000,16018000.000,16999000.000,16734000.000,17536000.000,15991000.000,16909000.000,17168000.000,16407000.000,16475000.000,16860000.000,17781000.000,17638000.000,17201000.000,17770000.000,17706000.000,18399000.000
ComprehensiveIncomeNetOfTax,,,,5893000.000,3137000.000,-1215000.000,2862000.000,1415000.000,5152000.000,1612000.000,-1824000.000,-2961000.000,-2974000.000,4534000.000,-31000.000,-2470000.000,-3423000.000,-539000.000
ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,,,,271000.000,196000.000,,,,,,,,,,,,,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,-4249000.000,3204000.000,3115000.000,6164000.000,3333000.000,-914000.000,3017000.000,1498000.000,5554000.000,1962000.000,-1693000.000,-2908000.000,-3036000.000,6057000.000,35000.000,-2345000.000,-3327000.000,-530000.000
ContractuallySpecifiedServicingFeesAmount,,,1244000.000,1287000.000,1344000.000,1376000.000,1402000.000,1430000.000,1467000.000,1454000.000,1463000.000,1464000.000,1455000.000,1409000.000,80000.000,305000.000,,
DeferredIncomeTaxExpenseBenefit,-6666000.000,,,,5450000.000,,,,6089000.000,,,,2735000.000,,,,,
DeferredIncomeTaxesAndTaxCredits,,,,,,,,,,,,,,,,,807000.000,
DepreciationAmortizationAndAccretionNet,2845000.000,,,,1941000.000,,,,1794000.000,,,,1534000.000,,,,1432000.000,
DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,,,0.000,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,15366000.000,888000.000,,976000.000,89000.000
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,,,,,,,,,,,,,,,389000.000,36000.000
EarningsPerShareBasic,-0.340,0.170,0.210,0.380,0.240,-0.110,0.330,0.190,0.420,0.020,-0.070,-0.230,-0.290,0.390,-0.050,,,-0.100
EarningsPerShareDiluted,-0.340,0.160,0.200,0.370,0.230,-0.110,0.310,0.190,0.400,0.020,-0.070,-0.210,-0.290,0.390,-0.050,-0.140,-0.360,-0.100
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,41000.000,,,,1242000.000,,,,-321000.000,,,,-741000.000,,,,,
ExcessTaxBenefitFromShareBasedCompensationOperatingActivities,,,,,,,,,,,,,,,,,0.000,
FeesAndCommissionsMortgageBankingAndServicing,,,1320000.000,1476000.000,1437000.000,1456000.000,1488000.000,1499000.000,1568000.000,1547000.000,1510000.000,1533000.000,1560000.000,1458000.000,88000.000,305000.000,,
FloorBrokerageExchangeAndClearanceFees,6031000.000,6026000.000,6293000.000,6099000.000,5892000.000,6024000.000,5969000.000,6824000.000,6402000.000,6231000.000,6909000.000,6480000.000,6921000.000,6199000.000,5886000.000,6120000.000,5854000.000,5916000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,5674000.000,8163000.000,5109000.000,136000.000,10896000.000,9595000.000,9851000.000,2630000.000,-1527000.000,-4243000.000,-7997000.000,-5246000.000,-1810000.000,-6839000.000,-7025000.000,-1637000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-6489000.000,5258000.000,5674000.000,8163000.000,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,-2619000.000,-1059000.000,,-5338000.000,-1363000.000
IncomeLossFromContinuingOperationsPerBasicShare,,,,,,,,,,,,,,-0.200,-0.080,,-0.400,-0.100
IncomeLossFromContinuingOperationsPerDilutedShare,,,,,,,,,,,,,,-0.200,-0.080,,-0.400,-0.100
IncomeLossFromDiscontinuedOperationsNetOfTax,,,,,,,,,,,,,,9330000.000,413000.000,,587000.000,53000.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,,,,,,,,,,,,,,0.590,0.030,,0.040,0.000
IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,,,,,,,,,,,,,,0.590,0.030,,0.040,0.000
IncomeLossFromEquityMethodInvestmentsNetOfDividendsOrDistributions,,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxExpenseBenefit,-2606000.000,2234000.000,2608000.000,2655000.000,1689000.000,1389000.000,6271000.000,6826000.000,3730000.000,1985000.000,-750000.000,-1152000.000,-4088000.000,,,,,-274000.000
IncomeTaxesPaid,-20000.000,,,,131000.000,,,,107000.000,,,,181000.000,,,,503000.000,
IncreaseDecreaseInAccountsAndOtherReceivables,34376000.000,,,,,,,,,,,,,,,,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,-30965000.000,,,,-46721000.000,,,,62141000.000,,,,-38600000.000,,,,3301000.000,
