,2015-12-31,2016-12-31
AdjustmentsRelatedToTaxWithholdingForShareBasedCompensation,3087000.000,1026000.000
AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,35061000.000,
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,10685000.000,17316000.000
AllocatedShareBasedCompensationExpense,10685000.000,17316000.000
AllowanceForDoubtfulAccountsReceivableWriteOffs,374000.000,600000.000
AmortizationOfDebtDiscountPremium,1129000.000,
AmortizationOfIntangibleAssets,1300000.000,2400000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,5610053.000,5991771.000
CapitalizedComputerSoftwareImpairments,500000.000,
CashAndCashEquivalentsPeriodIncreaseDecrease,,-33405000.000
CashPeriodIncreaseDecrease,49730000.000,
ComprehensiveIncomeNetOfTax,,-49019000.000
CostOfRevenue,29244000.000,39725000.000
CostOfServices,16321000.000,20173000.000
CostOfServicesMaintenanceCosts,6002000.000,7105000.000
CurrentFederalTaxExpenseBenefit,0.000,493000.000
CurrentForeignTaxExpenseBenefit,261000.000,-656000.000
CurrentIncomeTaxExpenseBenefit,377000.000,-102000.000
CurrentStateAndLocalTaxExpenseBenefit,116000.000,61000.000
DeferredFederalIncomeTaxExpenseBenefit,98000.000,98000.000
DeferredForeignIncomeTaxExpenseBenefit,10000.000,-36000.000
DeferredIncomeTaxExpenseBenefit,119000.000,75000.000
DeferredIncomeTaxesAndTaxCredits,119000.000,75000.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,11000.000,13000.000
Depreciation,4100000.000,4300000.000
DepreciationDepletionAndAmortization,5352000.000,6725000.000
Dividends,0.000,
EarningsPerShareBasicAndDiluted,-4.000,-1.190
EffectOfExchangeRateOnCashAndCashEquivalents,,-203000.000
EffectOfExchangeRateOnCashContinuingOperations,-202000.000,
EffectiveIncomeTaxRateContinuingOperations,-0.010,0.001
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.340,0.340
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.299,-0.319
EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,-0.033,-0.030
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseResearchAndDevelopment,0.006,-0.024
EffectiveIncomeTaxRateReconciliationOtherReconcilingItemsPercent,0.007,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,-0.001,-0.001
EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,,87000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,,87000.000
ForeignCurrencyTransactionGainLossBeforeTax,-153000.000,-58000.000
GeneralAndAdministrativeExpense,21731000.000,28282000.000
GoodwillImpairmentLoss,0.000,0.000
GrossProfit,81282000.000,117712000.000
ImpairmentOfLongLivedAssetsHeldForUse,483000.000,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,-43020000.000,-41466000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-49361000.000,-49027000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,-6341000.000,-7561000.000
IncomeTaxExaminationPenaltiesAndInterestExpense,,100000.000
IncomeTaxExpenseBenefit,496000.000,-27000.000
IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,4400000.000,8800000.000
IncomeTaxesPaidNet,341000.000,556000.000
IncreaseDecreaseInAccountsPayable,-2302000.000,1619000.000
IncreaseDecreaseInAccountsReceivable,18370000.000,6195000.000
IncreaseDecreaseInAccruedLiabilities,6702000.000,1578000.000
IncreaseDecreaseInDeferredRevenue,44868000.000,38748000.000
IncreaseDecreaseInOtherOperatingLiabilities,-119000.000,558000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,1787000.000,3523000.000
InterestIncomeExpenseNonoperatingNet,-2523000.000,131000.000
InterestPaid,1427000.000,5000.000
MaintenanceRevenue,26903000.000,37403000.000
NetCashProvidedByUsedInFinancingActivities,94786000.000,1161000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,94786000.000,1161000.000
