,2011-06-26,2011-09-25,2011-12-25,2012-03-25,2012-06-24,2012-09-30,2012-12-30,2013-03-31,2013-06-30,2013-09-29,2013-12-29,2014-03-30,2014-06-29,2014-09-28,2014-12-28,2015-03-29,2015-06-28,2015-09-27,2015-12-27,2016-03-27,2016-06-26,2016-09-25,2016-12-25,2017-03-26
AccountsPayableCurrent,25713000.000,27740000.000,31335000.000,31659000.000,26347000.000,22978000.000,21527000.000,18772000.000,18499000.000,22448000.000,22176000.000,,22116000.000,27245000.000,21408000.000,18787000.000,18530000.000,20113000.000,18013000.000,16466000.000,15449000.000,18143000.000,16840000.000,14342000.000
AccountsReceivableNet,72399000.000,71024000.000,83953000.000,64667000.000,69098000.000,68190000.000,77267000.000,61745000.000,63881000.000,63215000.000,76850000.000,,61577000.000,62343000.000,71959000.000,59551000.000,57712000.000,58899000.000,66580000.000,52139000.000,53476000.000,51334000.000,56871000.000,47089000.000
AccruedEmployeeBenefitsCurrent,,,,,,4215000.000,,,,4357000.000,,,,3952000.000,,,,3459000.000,,,,4135000.000,,
AccruedIncomeTaxesCurrent,1168000.000,0.000,5672000.000,8440000.000,7791000.000,,3481000.000,3196000.000,689000.000,,584000.000,,,,,,,,,,324000.000,,,
AccruedIncomeTaxesNoncurrent,9583000.000,8588000.000,8853000.000,9016000.000,9125000.000,6062000.000,6201000.000,6132000.000,6240000.000,5257000.000,5492000.000,,5947000.000,5097000.000,5294000.000,5492000.000,5689000.000,4856000.000,5093000.000,5508000.000,5723000.000,5016000.000,5500000.000,5482000.000
AccruedLiabilitiesCurrent,37337000.000,35437000.000,29375000.000,39333000.000,37803000.000,38559000.000,36282000.000,37617000.000,35647000.000,28493000.000,22989000.000,,26045000.000,24348000.000,21901000.000,24397000.000,24109000.000,27055000.000,20721000.000,22655000.000,22596000.000,23884000.000,19368000.000,20098000.000
AccruedSalariesCurrent,,,,,,12556000.000,,,,12606000.000,,,,11187000.000,,,,12454000.000,,,,12290000.000,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,321564000.000,326205000.000,325162000.000,329162000.000,333489000.000,330531000.000,334934000.000,334510000.000,339131000.000,342247000.000,342669000.000,,347474000.000,343601000.000,345625000.000,346016000.000,348442000.000,349343000.000,349660000.000,346310000.000,349201000.000,347223000.000,349890000.000,351982000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,10587000.000,-6086000.000,-5934000.000,-5782000.000,-5630000.000,-13435000.000,-13528000.000,-13621000.000,-13715000.000,7666000.000,7225000.000,,6342000.000,-9831000.000,-10023000.000,-10215000.000,-10407000.000,-16276000.000,-16319000.000,-16362000.000,-16405000.000,-22778000.000,-22724000.000,-21829000.000
AdditionalPaidInCapital,140629000.000,140887000.000,141133000.000,240355000.000,240763000.000,241039000.000,241417000.000,241778000.000,242303000.000,242537000.000,243328000.000,,244847000.000,245323000.000,245805000.000,246488000.000,247408000.000,247302000.000,247862000.000,248508000.000,249181000.000,249740000.000,249928000.000,250585000.000
