,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AdjustmentForAmortization,,,,,,107000.000,,,,76000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,1049000.000,,,,1342000.000,,,,3974000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,2184152.000,,,,2296514.000,,,,3065541.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,-6675000.000,,,,-20630000.000,,,,18120000.000
ComprehensiveIncomeNetOfTax,,-6161000.000,-8046000.000,-8767000.000,-12890000.000,-11540000.000,-15863000.000,-17729000.000,-27271000.000,-24672000.000
Depreciation,1000.000,,,,,14000.000,,,,21000.000
DepreciationAmortizationAndAccretionNet,,60000.000,,,,,,,,
EarningsPerShareBasicAndDiluted,-0.680,-0.380,-0.490,-0.530,-0.720,-0.590,-0.770,-0.820,-1.280,-0.960
GeneralAndAdministrativeExpense,1707000.000,2392000.000,2387000.000,2552000.000,3177000.000,3394000.000,3786000.000,3679000.000,4044000.000,4773000.000
IncreaseDecreaseInAccountsPayable,,46000.000,,,,489000.000,,,,192000.000
IncreaseDecreaseInAccruedLiabilities,,-524000.000,,,,,,,,
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,,,,-437000.000,,,,-4928000.000
IncreaseDecreaseInPrepaidExpense,,-271000.000,,,,-571000.000,,,,1483000.000
InterestIncomeExpenseNet,,43000.000,43000.000,42000.000,71000.000,153000.000,201000.000,218000.000,208000.000,414000.000
NetCashProvidedByUsedInFinancingActivities,,,,,,741000.000,,,,129486000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,,,,741000.000,,,,129486000.000
NetCashProvidedByUsedInInvestingActivities,,-1395000.000,,,,-11860000.000,,,,-84690000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,-1395000.000,,,,-11860000.000,,,,-84690000.000
NetCashProvidedByUsedInOperatingActivities,,-5280000.000,,,,-9511000.000,,,,-26676000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,-5280000.000,,,,-9511000.000,,,,-26676000.000
NetIncomeLoss,-6743000.000,-6182000.000,-8056000.000,-8771000.000,-12867000.000,-11597000.000,-15916000.000,-17691000.000,-27194000.000,-24528000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-6749000.000,-6182000.000,-8056000.000,-8771000.000,-12867000.000,,,,,
OperatingIncomeLoss,,-6225000.000,-8099000.000,-8813000.000,,-11750000.000,-16117000.000,-17909000.000,-27402000.000,-24942000.000
OperatingLeasesRentExpenseNet,,,,,,178976.000,175670.000,166236.000,168153.000,170492.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,21000.000,10000.000,4000.000,-23000.000,57000.000,53000.000,-38000.000,-77000.000,-144000.000
PaymentsForFees,,,,,,,,0.000,,
PaymentsToAcquireAvailableForSaleSecurities,,10275000.000,,,,43499000.000,,,,120272000.000
PaymentsToAcquirePropertyPlantAndEquipment,,20000.000,,,,229000.000,,,,101000.000
PriorPeriodReclassificationAdjustment,,56000.000,165000.000,,,,,,,
ProceedsFromIssuanceOfCommonStock,,,,,,,,,,129386000.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,8900000.000,,,,31868000.000,,,,35683000.000
ProceedsFromStockOptionsExercised,,,,,,741000.000,,,,100000.000
RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,,1918000.000,2919000.000,2874000.000,3900000.000,,,,,
ResearchAndDevelopmentExpense,2623000.000,1915000.000,2793000.000,3387000.000,5861000.000,8356000.000,12331000.000,14230000.000,23358000.000,20169000.000
Revenues,,,,,,0.000,,,,0.000
SalesRevenueNet,,,,,,0.000,,,,0.000
ShareBasedCompensation,,1049000.000,,,,1342000.000,,,,3974000.000
StockIssuedDuringPeriodValueNewIssues,,,,,,,,,,129386000.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,,,,741000.000,,,,100000.000
TemporaryEquityAccretionToRedemptionValueAdjustment,6000.000,,,,,,,,,
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9947321.000,16474269.000,16540764.000,16560610.000,-32681094.000,19544748.000,20587848.000,21609424.000,-40836572.000,25668052.000
