,2013-07-27
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,269000.000
AdvertisingExpense,4840000.000
AmortizationOfFinancingCosts,252000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,2597000.000
AssetImpairmentCharges,2184000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-540000.000
CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,0.000
CostOfMerchandiseSalesBuyingAndOccupancyCosts,61328000.000
CurrentFederalTaxExpenseBenefit,0.000
CurrentForeignTaxExpenseBenefit,0.000
CurrentIncomeTaxExpenseBenefit,38000.000
CurrentStateAndLocalTaxExpenseBenefit,38000.000
DeferredFederalIncomeTaxExpenseBenefit,0.000
DeferredIncomeTaxExpenseBenefit,0.000
DeferredStateAndLocalIncomeTaxExpenseBenefit,0.000
DepreciationAndAmortization,1672000.000
EffectiveIncomeTaxRateContinuingOperations,-0.002
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,0.001
EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,0.039
GainLossOnSaleOfPropertyPlantEquipment,-10000.000
GrossProfit,25179000.000
ImpairmentOfLongLivedAssetsHeldForUse,2184000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-22484000.000
IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,-0.600
IncomeTaxExpenseBenefit,38000.000
IncomeTaxesPaid,30000.000
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,3611000.000
IncreaseDecreaseInAccountsReceivable,-135000.000
IncreaseDecreaseInIncomeTaxesReceivable,0.000
IncreaseDecreaseInOtherOperatingAssets,403000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,-137000.000
IncreaseDecreaseInRetailRelatedInventories,-1582000.000
IncreaseDecreaseInSecurityDeposits,-289000.000
InterestExpense,2137000.000
InterestPaid,1813000.000
LicensesRevenue,39000.000
NetCashProvidedByUsedInFinancingActivities,13036000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,13036000.000
NetCashProvidedByUsedInInvestingActivities,-450000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-450000.000
NetCashProvidedByUsedInOperatingActivities,-13126000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-13126000.000
NetIncomeLoss,-22522000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-23455000.000
OperatingIncomeLoss,-20728000.000
OperatingLeasesRentExpenseContingentRentals,153000.000
OperatingLeasesRentExpenseMinimumRentals,10688000.000
OperatingLeasesRentExpenseNet,10841000.000
OtherSalesRevenueNet,2533000.000
PaymentsOfDebtIssuanceCosts,50000.000
PaymentsOfStockIssuanceCosts,626000.000
PaymentsToAcquirePropertyPlantAndEquipment,259000.000
PreferredStockDividendsAndOtherAdjustments,933000.000
ProceedsFromIssuanceOfConvertiblePreferredStock,10000000.000
ProceedsFromOtherDebt,5000000.000
ProceedsFromRepaymentsOfLinesOfCredit,-1278000.000
RepaymentsOfLongTermCapitalLeaseObligations,10000.000
RepaymentsOfOtherDebt,0.000
RevenueRecognitionGiftCardsBreakage,84000.000
Revenues,86507000.000
