,2011-01-01,2011-04-02,2011-07-02,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-29,2013-03-30,2013-06-29,2013-09-30,2013-12-28,2014-03-29,2014-06-28,2014-12-27,2015-03-28,2015-06-27,2016-04-02,2016-07-02,2017-04-01
AdjustmentForAmortization,2500000.000,,,,2700000.000,,,,2700000.000,,,,3100000.000,,,3700000.000,,,,,
BusinessCombinationConsiderationTransferred1,,,,,,,,,,,,,60000000.000,,,,,,,,
BusinessCombinationProvisionalInformationInitialAccountingIncompleteAdjustmentIntangibles,,,,,,,,,,,,,,1700000.000,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,,,,,,,,,,,,,,3000000.000,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,-9300000.000,,,,-3100000.000,,,,-16300000.000,,,,-5200000.000,,,40800000.000,,,,,
CommonStockDividendsPerShareDeclared,0.250,0.250,0.250,0.300,0.300,0.300,0.300,0.325,0.330,0.325,0.325,0.433,0.438,0.438,0.438,0.450,0.450,0.450,0.470,0.470,0.500
ComprehensiveIncomeNetOfTax,,,105900000.000,,-76100000.000,128900000.000,97200000.000,-52800000.000,-71000000.000,104200000.000,150300000.000,-12900000.000,-63000000.000,124300000.000,126000000.000,-76300000.000,115400000.000,139100000.000,210200000.000,201800000.000,
ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,-76300000.000,115400000.000,139100000.000,210200000.000,201800000.000,168600000.000
ContractRevenueCost,,,5000000.000,,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,5000000.000,,
CostOfGoodsAndServicesSold,180300000.000,665600000.000,657500000.000,307800000.000,186400000.000,710500000.000,695500000.000,272000000.000,174700000.000,640800000.000,704800000.000,311600000.000,161500000.000,647200000.000,693100000.000,186900000.000,668800000.000,762200000.000,723500000.000,636300000.000,701100000.000
DebtRelatedCommitmentFeesAndDebtIssuanceCosts,,,1200000.000,,,,0.000,,,,,,,10700000.000,0.000,,0.000,0.000,0.000,0.000,0.000
Depreciation,12200000.000,,,,12900000.000,,,,13600000.000,,,,13000000.000,,,12500000.000,,,,,
DiscontinuedOperationAmountOfContinuingCashFlowsAfterDisposal,,,,,50000000.000,50000000.000,50000000.000,-110000000.000,,,,,,,,,,,,,
DiscontinuedOperationGainLossFromDisposalOfDiscontinuedOperationBeforeIncomeTax,,,2400000.000,,,,,,,,,,,,,,,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,500000.000,,,,0.000,,,,,,,,,,,0.000,,,
DiscontinuedOperationTaxEffectOfDiscontinuedOperation,,,600000.000,,,,,,,,,,,,,,,0.000,,,
DisposalGroupIncludingDiscontinuedOperationOperatingIncomeLoss,,,,,,,,,,,,,,,,,,0.000,,,
DisposalGroupIncludingDiscontinuedOperationRevenue,,,,,,,,,,,,,,,,,,0.000,,,
EarningsPerShareBasic,-1.020,2.700,1.730,-0.810,-1.210,2.090,1.530,-0.660,-1.100,1.620,2.400,-0.310,-1.060,2.030,1.990,-1.230,2.050,2.180,3.420,3.490,2.760
EarningsPerShareDiluted,-1.020,2.630,1.690,-0.760,-1.210,2.050,1.500,-0.630,-1.100,1.600,2.370,-0.300,-1.060,2.000,1.950,-1.230,2.010,2.140,3.380,3.440,2.730
EffectOfExchangeRateOnCashAndCashEquivalents,2200000.000,,,,100000.000,,,,-400000.000,,,,1200000.000,,,-3600000.000,,,,,
EffectiveIncomeTaxRateContinuingOperations,,,,,0.360,0.371,0.372,-0.726,0.350,0.356,0.365,-0.706,0.366,,,0.360,,,,,
EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,,,,,,2800000.000,700000.000,,,2500000.000,700000.000,,,1800000.000,900000.000,800000.000,2700000.000,800000.000,3500000.000,900000.000,4900000.000
ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,1500000.000,,,,3800000.000,,,,400000.000,,,,2800000.000,,,500000.000,,,,,
FeesAndCommissionsOther,,,32900000.000,,,33400000.000,38200000.000,,0.000,27400000.000,40500000.000,13900000.000,0.000,33100000.000,34400000.000,0.000,32500000.000,42200000.000,54900000.000,,
FinitelivedIntangibleAssetsAcquired1,,,,,,,,,,,,,38100000.000,39800000.000,,,,,,,
GainLossOnDispositionOfAssets1,,,,,,,,,,,,,,,,,,0.000,,,
GoodwillAcquiredDuringPeriod,,,,,,,,,,,,,19900000.000,18200000.000,,,,,,,
GoodwillAndIntangibleAssetImpairment,,,,,,,,,,,,,,,33700000.000,0.000,,0.000,,,
GrossProfit,49100000.000,462700000.000,400100000.000,91100000.000,24800000.000,462800000.000,366500000.000,107200000.000,31100000.000,378700000.000,441800000.000,130800000.000,34900000.000,433800000.000,423300000.000,29300000.000,433300000.000,449200000.000,521600000.000,357400000.000,502400000.000
ImpairmentOfIntangibleAssetsExcludingGoodwill,,,,,,,,,,,,,,,33700000.000,,,,,,
IncomeLossFromContinuingOperations,-66700000.000,148600000.000,111700000.000,-71700000.000,-73900000.000,127200000.000,95000000.000,-35100000.000,-68300000.000,99900000.000,148200000.000,-18600000.000,-65600000.000,125700000.000,120700000.000,-74000000.000,124300000.000,133000000.000,225800000.000,127000000.000,165300000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,177200000.000,,,,,,,,,,,,,,,,,,
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-104000000.000,231800000.000,177200000.000,-110200000.000,-115500000.000,200300000.000,151400000.000,-54400000.000,-105100000.000,155200000.000,233400000.000,-29500000.000,-103400000.000,194400000.000,188100000.000,-115700000.000,194300000.000,203400000.000,350100000.000,196500000.000,256300000.000
IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,,,,,,,,,,,,,,,,,,,225800000.000,127000000.000,165300000.000
