,2013-06-30
AdvertisingExpense,847000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,963000.000
Depreciation,300000.000
DepreciationAndAmortization,1093000.000
EarningsPerShareBasicAndDiluted,0.010
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,0.350
EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,-0.365
EffectiveIncomeTaxRateReconciliationNondeductibleExpense,0.015
FederalIncomeTaxExpenseBenefitContinuingOperations,228000.000
FinancialServicesRevenue,29533000.000
GainLossOnDispositionOfAssets,-323000.000
GeneralAndAdministrativeExpense,4333000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,650000.000
IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,-238000.000
IncomeTaxReconciliationNondeductibleExpense,10000.000
IncreaseDecreaseInAccountsReceivable,58000.000
IncreaseDecreaseInDeferredRevenue,-45000.000
IncreaseDecreaseInDueFromRelatedParties,-102000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,-902000.000
IncreaseDecreaseInOtherOperatingAssets,-2000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,321000.000
InterestExpense,592000.000
InterestPaid,589000.000
InvestmentIncomeInterest,30000.000
MarketableSecuritiesUnrealizedGainLoss,-5000.000
NetCashProvidedByUsedInFinancingActivities,309000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,309000.000
NetCashProvidedByUsedInInvestingActivities,-75000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-75000.000
NetCashProvidedByUsedInOperatingActivities,729000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,729000.000
NetIncomeLoss,650000.000
NoninterestExpenseCommissionExpense,18011000.000
OperatingExpenses,37165000.000
OperatingIncomeLoss,137000.000
OperatingLeasesRentExpenseNet,2362000.000
OtherIncome,1075000.000
OtherNonoperatingIncome,513000.000
PaymentsForProceedsFromOtherLoansAndLeases,463000.000
PaymentsToAcquireBusinessesNetOfCashAcquired,490000.000
PaymentsToAcquireProductiveAssets,6000.000
ProceedsFromLoans,341000.000
ProceedsFromNotesPayable,2309000.000
ProceedsFromSaleOfIntangibleAssets,319000.000
ProvisionForDoubtfulAccounts,57000.000
RepaymentsOfNotesPayable,1717000.000
RepaymentsOfRelatedPartyDebt,161000.000
RevenueOtherFinancialServices,7769000.000
Revenues,37302000.000
SalariesWagesAndOfficersCompensation,9440000.000
SalesRevenueNet,6694000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,0.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,2.011
ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,0.018
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,173600.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,510205.000
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExpirationsInPeriodWeightedAverageExercisePrice,0.180
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,0.150
StockIssuedDuringPeriodValueShareBasedCompensation,61000.000
