,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,668804.000,967809.000,534544.000,407570.000,438238.000,415489.000,296845.000,642018.000,279566.000,325294.000,485951.000,441722.000,611547.000,4821014.000,4556114.000,8173878.000,2659490.000,4902135.000,7465412.000,5809107.000,2509041.000,3259711.000,1707415.000
AccountsReceivableNetCurrent,,,,,,,,,,,,,,2198912.000,2463204.000,3122155.000,2312582.000,1945397.000,1930948.000,2637593.000,2514990.000,3095155.000,3353528.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,87575.000,113027.000,74414.000,94473.000,94885.000,126886.000,63792.000,95793.000,62834.000,36900.000,77151.000,114651.000
AccruedIncomeTaxesCurrent,442840.000,175401.000,116224.000,91967.000,183289.000,137924.000,426693.000,233548.000,638225.000,,,0.000,,,,,,,,,,,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,874013.000,811821.000,789692.000,,581271.000,1262275.000,1225772.000,,839313.000,701031.000,694051.000
AccruedRoyaltiesCurrent,354904.000,620426.000,529335.000,294013.000,242203.000,219137.000,177942.000,91427.000,131457.000,139553.000,130022.000,89179.000,77376.000,78530.000,69344.000,75164.000,49987.000,45999.000,47978.000,49580.000,43679.000,40870.000,41640.000
AccruedSalariesCurrentAndNoncurrent,,,,,,,,,,,,1358653.000,323318.000,557516.000,566465.000,578910.000,283696.000,366967.000,406092.000,999172.000,161408.000,275260.000,389746.000
AccumulatedAmortizationDeferredFinanceCosts,,,,,,,,,,,,,,122739.000,134898.000,147057.000,159216.000,171375.000,179468.000,13963.000,28047.000,42370.000,56437.000
AdditionalPaidInCapital,,,,,29770534.000,30164056.000,30626695.000,31813239.000,31057316.000,33264497.000,33987802.000,34632377.000,35357362.000,36035076.000,36489885.000,36847289.000,39040774.000,40063167.000,40208677.000,47171563.000,40222825.000,40368236.000,40659387.000
AdditionalPaidInCapitalCommonStock,27231908.000,28462788.000,28817290.000,29416914.000,,,,,,,,,,,,,,,,,,,
