,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilities,167452.000,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,108811.000,56161.000,72032.000,144684.000,146085.000,115083.000,125630.000,110090.000,80901.000,108216.000,96430.000,124255.000,121983.000
AccountsPayableRelatedParties,241128.000,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,328425.000,523042.000,684892.000,725883.000,799457.000,903120.000,1024294.000,1108579.000,1218682.000,1421978.000,1468793.000,1525821.000,1573759.000
AccruedSalariesCurrentAndNoncurrent,,,,,167787.000,178000.000,210500.000,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,11620.000,13732.000,15848.000,17957.000,,,,28522.000,,,,36974.000,,
AdditionalPaidInCapital,1955483.000,2267293.000,3471145.000,3603775.000,3601154.000,3607554.000,3897989.000,,,,,,,
AdditionalPaidInCapitalCommonStock,,,,,,,,3897989.000,4923440.000,5024840.000,5026340.000,5438700.000,5461103.000,5642231.000
Assets,136381.000,187264.000,588026.000,275990.000,95153.000,83044.000,84334.000,60675.000,121582.000,55075.000,40202.000,240135.000,39371.000,48906.000
AssetsCurrent,95077.000,148072.000,550947.000,241023.000,64412.000,54415.000,57818.000,36273.000,99292.000,34898.000,22137.000,224185.000,25480.000,37074.000
AssetsNoncurrent,41304.000,39192.000,37079.000,34967.000,30741.000,28629.000,26516.000,24402.000,22290.000,20177.000,18065.000,15950.000,13891.000,11832.000
Cash,90994.000,133937.000,528364.000,175274.000,18438.000,7090.000,31336.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,50964.000,93891.000,488318.000,175274.000,18438.000,7090.000,31336.000,1590.000,79013.000,6340.000,155.000,190528.000,9902.000,2548.000
CashEquivalentsAtCarryingValue,,,,,,,0.000,,,,,,,
CashUninsuredAmount,,,,,,,,,,,,173807.000,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000
CommonStockSharesIssued,31612109.000,31862109.000,33684006.000,35054006.000,35331006.000,35431006.000,36656006.000,,38956006.000,39056006.000,39056006.000,39756006.000,40037650.000,45364087.000
CommonStockSharesOutstanding,31612109.000,31862109.000,33684006.000,35054006.000,35331006.000,35431006.000,36656006.000,,38956006.000,39056006.000,39056006.000,39756006.000,40037650.000,45364087.000
CommonStockSharesSubscriptions,190000.000,190000.000,50000.000,50000.000,50000.000,308311.000,308311.000,412811.000,54500.000,54500.000,54500.000,54500.000,54500.000,54500.000
CommonStockValue,31612.000,31862.000,33684.000,35054.000,35331.000,35431.000,36656.000,36656.000,38956.000,39056.000,39056.000,39756.000,40038.000,45364.000
ConvertibleNotesPayableCurrent,,,,,,,,,,,,7164.000,16636.000,22146.000
CumulativeEarningsDeficit,,,,,,,,,,-6502904.000,6749888.000,,,
DebtInstrumentUnamortizedDiscount,15620.000,8251.000,210.000,0.000,,,,,,,,,30864.000,118854.000
DeferredFinanceCostsCurrentNet,,,,,,,,,,,,1694.000,855.000,9822.000
DeferredRevenue,299975.000,299975.000,0.000,0.000,,,,,,,,,,
DeferredTaxAssetsGross,,,,,,,,1521572.000,,,,1904971.000,,
DeferredTaxAssetsValuationAllowance,,,,,,,,1521572.000,,,,1904971.000,,
DepositAssets,8181.000,8181.000,8181.000,8181.000,8181.000,8181.000,8181.000,,,,,,,
Deposits,,,,,40070.000,40080.000,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,8181.000,8181.000,8181.000,8181.000,8181.000,8181.000,8181.000
DerivativeLiabilities,,,,,0.000,,,,,,,,,
DerivativeLiabilitiesCurrent,119643.000,0.000,0.000,0.000,0.000,,,,,,,26541.000,35733.000,158187.000
DerivativeLiabilityNotionalAmount,,,,,,,0.000,,,,,,,
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,,,724031.000,1087063.000,1446942.000,2124220.000,2413141.000,2660125.000,,,
DueToOfficersOrStockholdersCurrentAndNoncurrent,,,,,,,,,,896182.000,1013045.000,1044360.000,,
DueToOtherRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,424433.000,,
