,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30
AccountsPayableCurrent,,39381.000,68162.000,114163.000,284179.000,84947.000,75635.000,27072.000,167096.000,161225.000,163718.000,105028.000,46283.000,24600.000,33110.000,108139.000,318049.000,103936.000,108582.000,158907.000,172497.000
AccountsPayableRelatedPartiesCurrent,,147302.000,254838.000,58143.000,92833.000,,,,,,,,,,,,,,,,
AccountsPayableTradeCurrent,2167.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNet,756.000,,,,,,,,,,,,,,,,,,,,
AccountsReceivableNetCurrent,,35200.000,51901.000,18700.000,44369.000,43868.000,0.000,5000.000,16600.000,64300.000,176540.000,129587.000,264472.000,167396.000,106621.000,79618.000,181534.000,247131.000,352796.000,275485.000,337323.000
AccountsReceivableNetNoncurrent,,,,,,,,,,,,,,,,,95253.000,71440.000,47627.000,23813.000,0.000
AccruedLiabilitiesCurrent,,6508.000,96962.000,43715.000,107821.000,186508.000,440095.000,156731.000,79878.000,4878.000,105476.000,49274.000,65685.000,236526.000,182313.000,107040.000,50713.000,44190.000,42062.000,56993.000,34611.000
AccruedProfessionalFeesCurrent,,,,,,,,,,,,,,,,,,23466.000,,,
AccumulatedAmortizationOfCurrentDeferredFinanceCosts,,,,,,,,17347.000,46579.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,1274.000,2397.000,3586.000,5964.000,7153.000,8417.000,9606.000,,13772.000,,,,18646.000,,,,24786.000,,,
AdditionalPaidInCapital,126015.000,,,,,,,,,26279393.000,28263483.000,28973953.000,30991695.000,34002297.000,34117960.000,34323624.000,36084186.000,36733865.000,37569180.000,38819732.000,39435814.000
AdditionalPaidInCapitalCommonStock,,1597379.000,4666929.000,4866929.000,8938408.000,10251657.000,10851318.000,16598004.000,19992113.000,,,,,,,,,,,,
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,0.000,,,,23511.000,,,,42650.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,0.000,,,,,,,,,,
Assets,31835.000,1882871.000,1294358.000,1036390.000,1004510.000,1205795.000,1013767.000,2591891.000,2070335.000,2411236.000,2819055.000,2069211.000,2777737.000,2121819.000,1583304.000,1067379.000,2805891.000,1957306.000,1511535.000,2240431.000,1740559.000
