,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-10-24,2012-12-31,2013-03-31,2013-07-24,2013-10-23,2014-02-21,2014-04-23,2014-07-23,2014-10-22,2015-02-18,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-04-25,2017-06-30
AccountsPayableCurrent,126364000.000,148142000.000,145112000.000,147043000.000,145631000.000,156738000.000,,92398000.000,100553000.000,,,72602000.000,,,,83403000.000,80106000.000,98804000.000,75781000.000,65370000.000,41369000.000,48013000.000,127733000.000,60210000.000,,86601000.000
AccountsReceivableNetCurrent,190859000.000,212406000.000,221162000.000,238781000.000,237417000.000,187904000.000,,152233000.000,142793000.000,,,156925000.000,,,,104724000.000,108377000.000,120659000.000,114285000.000,76287000.000,57804000.000,59888000.000,75995000.000,101825000.000,,83555000.000
AccruedIncomeTaxesCurrent,,0.000,3856000.000,1293000.000,24977000.000,3065000.000,,,35797000.000,,,760000.000,,,,9143000.000,3333000.000,0.000,0.000,2261000.000,369000.000,0.000,0.000,0.000,,
AccruedLiabilitiesCurrent,199479000.000,190226000.000,159676000.000,239963000.000,196814000.000,177225000.000,,161514000.000,122024000.000,,,96482000.000,,,,104923000.000,70774000.000,66788000.000,78718000.000,71641000.000,67265000.000,71009000.000,69904000.000,58614000.000,,60119000.000
AccruedRoyaltiesCurrent,,17115000.000,15140000.000,19391000.000,16011000.000,11943000.000,,,,,,,,,,,,,,,,,,,,
AccumulatedAmortizationOfNoncurrentDeferredFinanceCosts,,,,,,,,,,,,8575000.000,,,,13059000.000,,,,18339000.000,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,2046613000.000,2111273000.000,1961043000.000,2059737000.000,2041405000.000,2007490000.000,,565921000.000,582594000.000,,,431489000.000,,,,506060000.000,527033000.000,554909000.000,581368000.000,941848000.000,964492000.000,983218000.000,1005859000.000,799280000.000,,851432000.000
AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,,-6393000.000,27495000.000,12941000.000,-861000.000,11819000.000,,,-7238000.000,,,-9991000.000,,,,-32091000.000,-38616000.000,-34323000.000,-41075000.000,-27891000.000,-23392000.000,-22918000.000,-18026000.000,-18021000.000,,-12002000.000
AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,,-21563000.000,-19975000.000,-22958000.000,-18806000.000,-21644000.000,,-15667000.000,-26748000.000,,,-10697000.000,,,,-30161000.000,-44030000.000,-28141000.000,-38524000.000,-43010000.000,-49295000.000,-63937000.000,-67548000.000,-78953000.000,,-69561000.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-47510000.000,-27956000.000,7520000.000,-10017000.000,-19667000.000,-9825000.000,,-15667000.000,-33986000.000,,,-20688000.000,,,,-62252000.000,-82646000.000,-62464000.000,-79599000.000,-70901000.000,-72687000.000,-86855000.000,-85574000.000,-96974000.000,,-81563000.000
