,2011-06-30,2011-09-30,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AllocatedShareBasedCompensationExpense,,,,1200000.000,1800000.000,,,,,,,,1100000.000,,,,800000.000,,,,1600000.000
AmortizationOfFinancingCosts,,,46000.000,,,,46000.000,,16000.000,,,,0.000,,,,20000.000,,,,0.000
AmortizationOfIntangibleAssets,,,2327000.000,1459000.000,1431000.000,2007000.000,1276000.000,1332000.000,903000.000,902000.000,895000.000,831000.000,746000.000,754000.000,517000.000,441000.000,394000.000,395000.000,393000.000,650000.000,722000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,,1900000.000,800000.000,,2900000.000,1800000.000,,,,,,,,,,,,,
BusinessCombinationAcquisitionRelatedCosts,,,,94000.000,,,,,,,,,,,,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-2145000.000,,,,-19000.000,,1997000.000,,,,-2347000.000,,,,577000.000,,,,-4188000.000
ComprehensiveIncomeNetOfTax,,,708000.000,880000.000,2701000.000,1466000.000,-981000.000,1286000.000,-3744000.000,-891000.000,-858000.000,-2584000.000,-2989000.000,1280000.000,-4253000.000,1967000.000,-921000.000,-710000.000,2041000.000,-12000.000,-1908000.000
CostOfServices,34523000.000,34244000.000,34218000.000,33312000.000,32461000.000,34399000.000,30407000.000,31521000.000,27467000.000,29944000.000,28681000.000,29867000.000,23778000.000,24920000.000,24387000.000,20084000.000,21646000.000,23431000.000,22367000.000,23855000.000,23026000.000
DeferredIncomeTaxExpenseBenefit,,,-33000.000,,,,-45000.000,,-209000.000,,,,216000.000,,,,-50000.000,,,,0.000
DepreciationAndAmortization,2343000.000,2622000.000,1513000.000,1579000.000,1716000.000,2276000.000,2008000.000,2027000.000,1682000.000,1586000.000,1428000.000,1520000.000,1292000.000,1304000.000,1262000.000,1459000.000,1232000.000,1216000.000,1376000.000,1209000.000,1220000.000
DepreciationDepletionAndAmortization,,,3840000.000,,,,3284000.000,,2585000.000,,,,2038000.000,,,,1630000.000,,,,1944000.000
DiscontinuedOperationAmountOfOtherIncomeLossFromDispositionOfDiscontinuedOperationNetOfTax,,,,,,,,,,,,,,,,,0.000,,,,
DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax,,,,,,,,,,,,,,,,,-487000.000,-559000.000,133000.000,-411000.000,-336000.000
