,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30
AccountsPayableAndAccruedLiabilities,,,,3565.000,,,
AdditionalPaidInCapital,,,,,,,145100.000
Assets,,,,,,,16174.000
AssetsCurrent,,,,19264.000,,,
Cash,,,,1259.000,,,1169.000
CommonStockIncludingAdditionalPaidInCapital,,,,145100.000,,,
CommonStockParOrStatedValuePerShare,,,,0.000,,,0.000
CommonStockSharesAuthorized,,,,8889998889.000,,,8889998889.000
CommonStockSharesIssued,,,,7000000.000,,,7000000.000
CommonStockSharesOutstanding,,,,7000000.000,,,7000000.000
CommonStockValue,,,,700.000,,,
CommonStockValueOutstanding,,,,,,,700.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,,,,-122971.000,,,-131626.000
InventoryNet,,,,18005.000,,,15005.000
LiabilitiesAndStockholdersEquity,,,,,,,16174.000
LiabilitiesCurrent,,,,3565.000,,,2000.000
NotesPayableRelatedPartiesCurrentAndNoncurrent,,,,,,,2000.000
PostconfirmationLiabilitiesAndStockholdersEquity,,,,19264.000,,,
PreferredStockParOrStatedValuePerShare,,,,0.000,,,0.000
PreferredStockSharesAuthorized,,,,9998889998.000,,,9998889998.000
PreferredStockSharesIssued,,,,,,,0.000
PreferredStockSharesOutstanding,,,,0.000,,,0.000
SharesIssued,,,,-22829.000,,,
StockholdersEquity,,,,-22829.000,,,14174.000
