,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30
AccountsPayable,385869.000,556563.000,658541.000,616609.000,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesNoncurrent,,,,,,143182.000,39204.000,,,,,,
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,1788145.000,1910378.000,2065860.000,1951595.000,1956728.000,1976119.000,2232527.000,2431859.000
AccountsPayableCurrent,,,,,637541.000,5159769.000,6471270.000,7371052.000,6674923.000,7451436.000,3309610.000,3505083.000,2821245.000
AccountsReceivableGrossCurrent,,,,,,,6941045.000,8650559.000,9139660.000,10278310.000,7568919.000,5870853.000,1557384.000
AccountsReceivableNet,396075.000,527445.000,586682.000,808585.000,,,,,,,,,
AccountsReceivableNetCurrent,,,,,774365.000,6563745.000,6927045.000,8636559.000,9125660.000,10264310.000,7554919.000,5856853.000,1543384.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,180676.000,,,,,,,
AccruedIncomeTaxes,,,,,,542839.000,,,,,,,
AccruedLiabilitiesCurrent,183434.000,169324.000,337454.000,309930.000,157639.000,2687390.000,3077785.000,2841940.000,2745809.000,2932105.000,4209753.000,4547038.000,3283794.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,2431172.000,2801158.000,2757659.000,3117874.000,3171226.000,3464543.000,4032667.000,4253550.000
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,337560.000,1384365.000,1874574.000,3418424.000,3772701.000,5469380.000,1546002.000,1809269.000
AcquiredIndefiniteLivedIntangibleAssetAmount,,,,,,13876.000,13876000.000,,,,,,
AdditionalPaidInCapital,83843047.000,83899062.000,84024736.000,84858023.000,85054995.000,206786139.000,206786139.000,207314962.000,207529540.000,207716509.000,207903478.000,208742430.000,208879540.000
AdvancesOnInventoryPurchases,,,,,,1828373.000,154770.000,228618.000,,81500.000,81500.000,94453.000,81500.000
AllowanceForDoubtfulAccountsReceivable,34200.000,34200.000,34200.000,34200.000,34200.000,14000.000,14000.000,14000.000,14000.000,14000.000,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,14000.000,14000.000,14000.000,14000.000,14000.000,14000.000,14000.000
Assets,23197185.000,22933753.000,14782998.000,14566670.000,14327805.000,158410783.000,167795219.000,180405097.000,194616043.000,210771458.000,240833459.000,230382360.000,226012107.000
AssetsCurrent,2684122.000,2425457.000,2069201.000,1849168.000,1617266.000,29250568.000,34711580.000,46433874.000,46887695.000,63305155.000,112942210.000,107275873.000,104540175.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,930440.000,,,,,,,
AssetsOfDisposalGroupIncludingDiscontinuedOperationNoncurrent,,,,,,1191268.000,,,,,,,
CashAndCashEquivalentsAtCarryingValue,2092331.000,1709050.000,1442465.000,977993.000,792191.000,14696044.000,19671937.000,29768023.000,27675214.000,43575330.000,99546530.000,96819860.000,98224505.000
CashCashEquivalentsAndShortTermInvestments,,,,,,,,,,,99546530.000,95168060.000,98224505.000
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CommonStockSharesAuthorized,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000
CommonStockSharesIssued,,,,,8731080.000,20468860.000,20468860.000,20725860.000,20805860.000,20805860.000,20805860.000,20805860.000,20805860.000
CommonStockSharesOutstanding,92772649.000,92706263.000,8125530.000,8623273.000,8731080.000,20468860.000,20468860.000,20725860.000,20805860.000,20805860.000,20805860.000,20805860.000,20805860.000
CommonStockValue,,,8126.000,,8731.000,20469.000,20469.000,20726.000,20806.000,20806.000,20806.000,20806.000,20806.000
CommonStockValueOutstanding,92773.000,92706.000,,,,,,,,,,,
ConvertibleDebt,0.000,0.000,0.000,,,,,,,,,,
