,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableAndAccruedLiabilitiesCurrent,7788000.000,9624000.000,8466000.000,5931000.000,5508000.000,6285000.000,7450000.000,7671000.000,5019000.000,7990000.000,9274000.000,7591000.000,6615000.000,5994000.000,7098000.000,6342000.000,6163000.000,6681000.000,9197000.000,9191000.000,7360000.000,5908000.000,9925000.000
AccountsPayableTradeCurrent,,,,1277000.000,1660000.000,1684000.000,2872000.000,2075000.000,1440000.000,4101000.000,4400000.000,1838000.000,3246000.000,2213000.000,2685000.000,2682000.000,2875000.000,3592000.000,4869000.000,4767000.000,3646000.000,2316000.000,3949000.000
AccountsReceivableNetCurrent,8454000.000,11605000.000,15255000.000,8739000.000,9517000.000,10129000.000,16862000.000,10701000.000,9645000.000,11745000.000,18165000.000,11355000.000,12670000.000,11315000.000,12402000.000,10174000.000,10427000.000,11961000.000,14483000.000,15104000.000,10453000.000,7896000.000,8944000.000
AccrualForTaxesOtherThanIncomeTaxesCurrent,,,,,,,,,,,,,,,,,,,,,,,675000.000
AccruedEmployeeBenefitsCurrent,,,,2854000.000,2540000.000,3301000.000,3498000.000,4298000.000,2359000.000,2678000.000,3431000.000,4331000.000,2063000.000,2538000.000,2824000.000,2332000.000,2066000.000,2031000.000,2862000.000,2757000.000,2634000.000,2175000.000,3314000.000
AccruedIncomeTaxes,,,,,,,,130000.000,27000.000,46000.000,99000.000,221000.000,80000.000,94000.000,62000.000,23000.000,,,,,,,
AccruedIncomeTaxesCurrent,,,,,,,,,,,,,,,,,119000.000,170000.000,275000.000,389000.000,77000.000,127000.000,6000.000
AccruedLiabilitiesAndOtherLiabilities,,,,,,,,,,,,,,,,,6163000.000,6681000.000,9197000.000,9191000.000,7360000.000,5908000.000,9925000.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,15962000.000,,,,17302000.000,,,,17811000.000,,,,14350000.000,14440000.000,14185000.000,14398000.000,14689000.000,15122000.000,14408000.000,14129000.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,,,,,,,,773000.000,,,,1246000.000,,,,1214000.000,,,,1637000.000,4000.000,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,1169000.000,1292000.000,1270000.000,859000.000,814000.000,645000.000,623000.000,360000.000,312000.000,225000.000,261000.000,-91000.000,130000.000,30000.000,250000.000,109000.000,12000.000,31000.000,-83000.000,-545000.000,-623000.000,-729000.000,-710000.000
AdditionalPaidInCapitalCommonStock,207385000.000,207570000.000,207697000.000,207830000.000,207998000.000,208198000.000,208422000.000,208677000.000,208975000.000,209211000.000,209464000.000,209711000.000,209936000.000,210121000.000,210353000.000,210456000.000,210373000.000,210588000.000,210767000.000,210971000.000,211213000.000,211521000.000,211666000.000
AllowanceForDoubtfulAccountsReceivableCurrent,82000.000,82000.000,78000.000,80000.000,94000.000,92000.000,88000.000,70000.000,59000.000,57000.000,78000.000,78000.000,67000.000,55000.000,54000.000,18000.000,13000.000,48000.000,49.000,55000.000,56000.000,54000.000,54000.000
AssetRetirementObligation,,,,502000.000,,,,428000.000,,,,413000.000,,,,339000.000,,,,394000.000,,,
