,2011-10-31,2012-10-31
AmortizationOfFinancingCostsAndDiscounts,127864.000,5318.000
AssetImpairmentCharges,,4375375.000
CashAndCashEquivalentsPeriodIncreaseDecrease,-5690009.000,-598615.000
ConstructionInProgressExpendituresIncurredButNotYetPaid,474553.000,0.000
CostOfGoodsSold,,15755222.000
CostOfGoodsSoldDirectMaterials,224151.000,
DepreciationDepletionAndAmortization,19001.000,1427820.000
EarningsPerShareBasicAndDiluted,-58.420,-395.440
EquityIssuancePerShareAmount,,625.000
EscrowDepositDisbursementsRelatedToPropertyAcquisition,6302796.000,
EscrowDepositsRelatedToPropertySales,0.000,
GainLossOnDispositionOfAssets,-45000.000,-1462.000
GeneralAndAdministrativeExpense,1309577.000,2086083.000
GrossProfit,-189979.000,-5366084.000
ImpairmentOfLongLivedAssetsHeldForUse,175743.000,
ImpairmentOfLongLivedAssetsToBeDisposedOf,,1225000.000
ImpairmentOfOngoingProject,175743.000,
IncreaseDecreaseInAccountsPayable,337159.000,3150041.000
IncreaseDecreaseInAccountsReceivable,88036.000,150129.000
IncreaseDecreaseInAccruedInterestReceivableNet,-3143.000,
IncreaseDecreaseInAccruedLiabilities,51824.000,120436.000
IncreaseDecreaseInInventories,3602931.000,-3385969.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,203679.000,30460.000
InterestExpense,0.000,566960.000
InterestIncomeOperating,48849.000,1359.000
InterestPaid,0.000,327220.000
InterestPaidCapitalized,278290.000,81910.000
LandSales,,256000.000
NetCashProvidedByUsedInFinancingActivities,600689.000,414255.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,600689.000,414255.000
NetCashProvidedByUsedInInvestingActivities,-1092936.000,-294668.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,-1092936.000,-294668.000
NetCashProvidedByUsedInOperatingActivities,-5197762.000,-718202.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,-5197762.000,-718202.000
NetIncomeLoss,-1929012.000,-13129401.000
OperatingExpenses,1793971.000,7121490.000
OperatingIncomeLoss,-1983950.000,-12487574.000
OtherIncome,6089.000,-76226.000
OtherNoncashIncome,5974.000,
OtherNonoperatingIncomeExpense,54938.000,-641827.000
OtherOperatingActivitiesCashFlowStatement,,9771.000
PartnersCapitalAccountContributions,,-206250.000
PaymentsForCapitalImprovements,1037013.000,550991.000
PaymentsForConstructionInProcess,0.000,
PaymentsForDeposits,0.000,
PaymentsOfDebtIssuanceCosts,8143.000,0.000
PaymentsOfStockIssuanceCosts,0.000,
PaymentsToAcquireRestrictedCertificatesOfDeposit,774820.000,0.000
ProceedsFromContributedCapital,0.000,
ProceedsFromIssuanceOfLongTermDebt,,1038000.000
ProceedsFromLinesOfCredit,610500.000,-610500.000
ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,,255923.000
ProceedsFromOtherDeposits,518897.000,
ProceedsFromSaleOfProductiveAssets,200000.000,
ProceedsFromSaleOfPropertyPlantAndEquipment,0.000,400.000
ProceedsFromShortTermDebt,,250000.000
ProfessionalFees,308651.000,660032.000
RepaymentsOfLongTermDebt,1668.000,469495.000
Revenues,34172.000,10389138.000
SalesRevenueNet,28083.000,10465364.000
StockIssuedDuringPeriodSharesNewIssues,,330.000
WriteOffOfDeferredDebtIssuanceCost,0.000,120914.000
