,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-03,2015-12-31,2016-03-31,2016-06-30
AccountsPayable,29726.000,33226.000,53612.000,56235.000,57862.000,59171.000,,,,,,,,,,,,,,
AccountsPayableAndAccruedLiabilitiesCurrent,,,,,,,36856.000,59904.000,208516.000,517323.000,542570.000,942083.000,1539799.000,1596649.000,343536.000,366837.000,,493664.000,1180734.000,812446.000
AccountsPayableAndOtherAccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,134749.000,
AccountsPayableCurrent,,,,,,,,,,,,,,,,,,,355238.000,
AccountsPayableInterestBearingInterestRate,,,,,,,,,,,,,,,0.100,0.100,,,,
AccountsPayableRelatedParties,12000.000,12000.000,20100.000,23700.000,15301.000,26101.000,,,,,,,,,,,,,,
AccountsPayableRelatedPartiesCurrent,,,7911.000,9108.000,8823.000,12038.000,,,,,,,,,,,,,,
AccountsReceivableNet,,,,,,,,,,,,,26100.000,,,,,,,
AccountsReceivableNetCurrent,,,,,,,,,,,,,,,,,,,229397.000,
AccountsReceivableRelatedParties,,,,,,,,,,,,,3382500.000,5590224.000,5052500.000,5145935.000,,,5546405.000,
AccruedLiabilitiesCurrent,,,,,,,,,,,,,,,,,,,425000.000,
AccruedRentCurrent,,,,,,,,,,,,,,,,,,,265747.000,296684.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,,,,,,,,,,,-224770.000,,,,-478366.000,,,4076337.000,4556122.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,,73471.000,73471.000,73471.000,73471.000,73471.000,73471.000,100971.000,100971.000,-436753.000,-343318.000,,21084.000,21084.000,
AdditionalPaidInCapital,17609052.000,17609052.000,17607676.000,17607676.000,17638564.000,17638564.000,1679257.000,1679257.000,1936610.000,4486504.000,6297820.000,6308320.000,6562211.000,17736308.000,19960524.000,20488934.000,,30601900.000,30839439.000,79867077.000
AllowanceForDoubtfulAccountsReceivable,,,,,,,,,,,,,0.000,0.000,,0.000,,,,
AllowanceForDoubtfulAccountsReceivableCurrent,,,,,,,,,,,,,,,0.000,,,,,0.000
Assets,25698.000,22979.000,20409.000,17867.000,15325.000,12782.000,1636271.000,1720577.000,1216606.000,2535029.000,2135208.000,1451584.000,4811982.000,8415743.000,6467445.000,6401846.000,,28466232.000,24177566.000,10592098.000
AssetsCurrent,206.000,29.000,0.000,0.000,0.000,0.000,171451.000,340991.000,28341.000,998895.000,584551.000,12851.000,130400.000,1630069.000,344901.000,185861.000,,16563358.000,6626475.000,3365314.000
BankOverdrafts,,,108.000,0.000,0.000,0.000,,,,,,,,,,,,,,
BusinessAcquisitionCostOfAcquiredEntityTransactionCosts,,,,,,,187000.000,,,,,,,,,,,,,
BusinessAcquisitionPurchasePriceAllocationCurrentAssets,,,,,,,500000.000,,,,,,,,,,,,,
BusinessAcquisitionSharePrice,,,,,,,0.050,,,,,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,109405.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,88610.000,,,,,,,,,
CapitalLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,198015.000,,,,179405.000,,,,,
CashAndCashEquivalentsAtCarryingValue,206.000,29.000,0.000,0.000,0.000,0.000,165800.000,330875.000,11475.000,907469.000,404927.000,345.000,91232.000,1165492.000,19092.000,22593.000,,13222529.000,3240672.000,2852396.000
CashEquivalentsAtCarryingValue,,,,,,,165800.000,,,,404927.000,,,,,,,,,
CommonStockParOrStatedValuePerShare,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001
CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,,,,,,,,,,,150000.000,0.000,0.000,0.000,200000.000,0.000,,,,
CommonStockSharesAuthorized,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,100000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,200000000.000,500000000.000,500000000.000,,500000000.000,500000000.000,500000000.000
CommonStockSharesIssued,,,,,,,100000000.000,100000000.000,100000000.000,113888888.000,117772221.000,107272221.000,108688888.000,156176389.000,161401388.000,163541388.000,,272040024.000,272451382.000,272451382.000
CommonStockSharesOutstanding,3368458.000,3368458.000,2557560.000,2557560.000,2869560.000,2869560.000,100000000.000,100000000.000,100000000.000,113888888.000,117772221.000,107272221.000,108688888.000,156176389.000,161401388.000,163541388.000,,272040024.000,272451382.000,272451382.000
CommonStockValue,3368.000,3368.000,2558.000,2558.000,2870.000,2870.000,100000.000,100000.000,100000.000,114089.000,117772.000,107272.000,108689.000,156176.000,161401.000,163541.000,,272040.000,272451.000,272451.000
DeferredCompensationEquity,,,,,,,,,,,,,,,205500.000,,,,,
DeferredCompensationShareBasedArrangementsLiabilityCurrent,,,,,,,,,,,,,,,,-102750.000,,,,
DeferredTaxAssetsOperatingLossCarryforwards,,,,,,,660020.000,,,,,,,,,,,,,
DeferredTaxAssetsValuationAllowanceCurrent,,,,,,,-188320.000,,,,,,,,,,,,,
DeferredTaxLiabilitiesCurrent,,,,,,,128062.000,85375.000,,,,,,,,,,,,
DepositAssets,,,,,,,,,,,233810.000,233810.000,233810.000,233810.000,17242.000,104972.000,,122560.000,,
DepositsAssetsCurrent,,,,,,,,,11910.000,11910.000,,,,,,,,,,
DepositsAssetsNoncurrent,,,,,,,,,,,,,,,,,,,134629.000,165140.000
DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,15390352.000,15397877.000,15437076.000,15447801.000,15476458.000,15496297.000,1381375.000,2027430.000,3051991.000,4656358.000,6896425.000,7979562.000,9116688.000,13243003.000,,,,,,
DueToRelatedPartiesCurrentAndNoncurrent,,,,,,,,,,,,,3617000.000,68642.000,130359.000,144560.000,,250000.000,,
FairValueAssumptionsExercisePrice,,,,,,,0.050,,,,,,,,,,,,,
FiniteLivedIntangibleAssetsNet,25492.000,22950.000,20409.000,17867.000,15325.000,12782.000,378672.000,252448.000,,,,,,,,,,,,
InventoryNet,,,,,,,,3340.000,3340.000,4340.000,4340.000,7506.000,7506.000,121829.000,121829.000,121829.000,,3338040.000,2981560.000,338351.000
InventoryRawMaterials,,,,,,,,,,,1000.000,,,,118489.000,,,1883295.000,2112508.000,
InvestmentOwnedAtCost,,,,,,,,,,,,,,,,,,,,0.000
InvestmentOwnedAtFairValue,,,,,,,,,,,,,,,,,,,,0.000
InvestmentOwnedUnrecognizedUnrealizedAppreciation,,,,,,,,,,,,,,,,,,,,0.000
InvestmentOwnedUnrecognizedUnrealizedDepreciation,,,,,,,,,,,,,,,,,,,,0.000
Investments,,,,,,,,,5000.000,5000.000,5000.000,5000.000,5000.000,0.000,3980.000,3905.000,,,,
LeaseholdImprovementsGross,,,,,,,,,,,,,,,93765.000,,,0.000,,
Liabilities,,,164877.000,173439.000,168734.000,186409.000,,,,,,,,,,,,,,
LiabilitiesAndStockholdersEquity,25698.000,22979.000,20409.000,17867.000,15325.000,12782.000,1636271.000,1720577.000,1216606.000,2535029.000,2135208.000,1451584.000,4811982.000,8415743.000,6467445.000,6401846.000,,28466232.000,24177566.000,10592098.000
LiabilitiesCurrent,123225.000,128031.000,164877.000,173439.000,168734.000,186409.000,1164918.000,1895279.000,2158516.000,2517323.000,2542570.000,2942083.000,7156799.000,3665291.000,2473895.000,2511397.000,,743664.000,1180734.000,1664130.000
LongTermAccountsNotesAndLoansReceivableNetNoncurrent,,,,,,,318246.000,272782.000,318297.000,255797.000,193297.000,130797.000,68297.000,4966.000,0.000,,,,,
MachineryAndEquipmentGross,,,,,,,,,,,,,,,,,,15756866.000,,
MinorityInterest,,,1969.000,1590.000,1210.000,831.000,,,,,,,,,,,,,,
NotesPayableCurrent,,,,,,,,,,,,,,,,,,,,555000.000
NotesPayableRelatedPartiesClassifiedCurrent,,,,,,,1000000.000,1750000.000,1950000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,2000000.000,,,,
NotesPayableRelatedPartiesCurrent,6050.000,6106.000,,,,,,,,,,,,,,,,,,
NotesReceivableRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,5601405.000
OperatingLeasesFutureMinimumPaymentsDue,,,,,,,265829.000,,,,,,,,14000.000,,,566236.000,10143640.000,
OperatingLeasesFutureMinimumPaymentsDueCurrent,,,,,,,,,,,,,,,179405.000,197392.000,,,419180.000,
OperatingLeasesFutureMinimumPaymentsDueInFourYears,,,,,,,,,,,,,,,,,,,608229.000,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearThree,,,,,,,109405.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInRollingYearTwo,,,,,,,88610.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsDueInThreeYears,,,,,,,,,,,,,,,,,,,590514.000,
OperatingLeasesFutureMinimumPaymentsDueInTwoYears,,,,,,,,,,,,,,,,,,,573314.000,
OperatingLeasesFutureMinimumPaymentsDueThereafter,,,,,,,,,,,,,,,,,,,7952403.000,
OperatingLeasesFutureMinimumPaymentsNextRollingTwelveMonths,,,,,,,67814.000,,,,,,,,,,,,,
OperatingLeasesFutureMinimumPaymentsReceivable,,,,,,,,,,,,,,,,1830046.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInFourYears,,,,,,,,,,,,,,,,369579.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInThreeYears,,,,,,,,,,,,,,,,358815.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableInTwoYears,,,,,,,,,,,,,,,,328987.000,,,,
OperatingLeasesFutureMinimumPaymentsReceivableThereafter,,,,,,,,,,,,,,,,575273.000,,,,
OperatingLossCarryforwards,,,,,,,,,,,,,,,,,,24100000.000,,
OtherAccruedLiabilities,37949.000,37949.000,43146.000,43146.000,44248.000,45349.000,,,,,,,,,,,,,,
OtherAssetsCurrent,,,,,,,,,,,1521.000,0.000,0.000,0.000,0.000,,,,,
OtherInventorySupplies,,,,,,,,,,,3340.000,,,,3340.000,,,1454745.000,869052.000,
PreferredStockParOrStatedValuePerShare,,,,,,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,0.001
PreferredStockSharesAuthorized,,,,,,,0.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,10000000.000,,10000000.000,10000000.000,10000000.000
PreferredStockSharesIssued,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockSharesOutstanding,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000,0.000,0.000
PreferredStockValue,,,,,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,,
PrepaidExpense,,,,,,,,6776.000,,,,,,,,,,,,
PrepaidExpenseCurrent,,,,,,,5651.000,,8526.000,82086.000,18763.000,0.000,562.000,342748.000,0.000,37534.000,,2789.000,174846.000,174567.000
PropertyPlantAndEquipmentGross,,,,,,,758785.000,,,,1348320.000,,,,1437403.000,,,,,
PropertyPlantAndEquipmentNet,,,,,,,758785.000,845239.000,858058.000,1268427.000,1123550.000,1074126.000,996975.000,956674.000,1052802.000,965078.000,,11780314.000,11870057.000,1068299.000
PropertyPlantAndEquipmentOtherNet,,,,,,,,,,,,,,,,,,11680529.000,,
RetainedEarningsAccumulatedDeficit,-2319595.000,-2319595.000,-2319595.000,-2319595.000,-2319595.000,-2319595.000,,,,,,,,,-15486122.000,-16315958.000,,-3172456.000,-8136142.000,-71211560.000
RoyaltyGuaranteesCommitmentsAmount,37500.000,38750.000,40000.000,41250.000,42500.000,43750.000,,,,,,,,,,,,,,
SecurityDeposit,,,,,,,9117.000,9117.000,,,,,,,8125.000,,,,,
StockholdersEquity,-97527.000,-105052.000,-146437.000,-157162.000,-154619.000,-174458.000,471353.000,-174702.000,-941910.000,17706.000,-407362.000,-1490499.000,-2344817.000,-4750452.000,3993550.000,3890449.000,,27722568.000,22996832.000,8927968.000
StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,-144468.000,-155572.000,-153409.000,-173627.000,,,,,,,,,,,,,,
TreasuryStockShares,,,,,,,,,,,10500000.000,0.000,,,,,,,,
TreasuryStockValue,,,,,,,,,,,0.000,0.000,,,,,,,,
WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,,,,,,,,,,,,,,,125218089.000,,,,,
