,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31
AccountsPayableAndAccruedLiabilitiesCurrent,140904.000,180856.000,128856.000,185622.000,178268.000,219356.000,104256.000,130056.000,109913.000,188982.000,92356.000,115156.000,105766.000,189294.000,287934.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,211890.000,204100.000,212560.000,221020.000,229480.000,237940.000,236671.000,247670.000,253012.000,250203.000,263965.000,277727.000,291488.000,304963.000,317865.000
AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax,1926898.000,1845944.000,2442997.000,2315532.000,2188067.000,,,,,,,,,,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,,,,,,-2060602.000,-2422109.000,-2251858.000,-2081606.000,-1911355.000,-861911.000,-857544.000,-853177.000,-848811.000,-3642178.000
AcquisitionCostsCumulative,,,,,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000,6606815.000
Assets,18804867.000,19572437.000,20914912.000,18488356.000,21557212.000,20738230.000,19118714.000,15154521.000,15971251.000,14583184.000,15061232.000,14685157.000,15547614.000,15828986.000,11604642.000
AssetsCurrent,11177145.000,11562887.000,13773653.000,11426148.000,14697783.000,15128817.000,13143459.000,10336604.000,11316560.000,9852107.000,10631889.000,13438597.000,14600586.000,13502113.000,11395609.000
CashAndCashEquivalentsAtCarryingValue,805039.000,941436.000,750947.000,589334.000,628170.000,858619.000,643431.000,997424.000,519571.000,743693.000,712197.000,1084596.000,761492.000,919094.000,899283.000
CommonStockSharesAuthorized,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
CommonStockSharesOutstanding,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000,1500000.000
