,2015-06-30,2015-09-30,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccretionAmortizationOfDiscountsAndPremiumsInvestments,,,,,,,100000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationAndExerciseOfStockOptions,,,71000.000,,,,15000.000
AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,,,455000.000,,,,1176000.000
AmortizationOfFinancingCosts,,,16000.000,,,,16000.000
AmortizationOfIntangibleAssets,400000.000,400000.000,352000.000,400000.000,400000.000,,300000.000
AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,,,1910000.000,,,,33000.000
AvailableForSaleSecuritiesGrossRealizedGains,,,,,,,0.000
AvailableForSaleSecuritiesGrossRealizedGainsLossesSaleProceeds,,4000000.000,,,,,
AvailableForSaleSecuritiesGrossRealizedLosses,,2000.000,,,,,0.000
CapitalExpendituresIncurredButNotYetPaid,,,700000.000,,,,58000.000
CapitalizedComputerSoftwareAdditions,1900000.000,2400000.000,2400000.000,3000000.000,3300000.000,3100000.000,2900000.000
CapitalizedComputerSoftwareAmortization,800000.000,900000.000,1300000.000,,,,
CapitalizedComputerSoftwareAmortization1,,,,1400000.000,1700000.000,,2000000.000
CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,,,-795000.000,,,,-2730000.000
ComprehensiveIncomeNetOfTax,,-4761000.000,-3303000.000,-2191000.000,-1221000.000,-1464000.000,682000.000
CostOfGoodsAndServicesSold,8109000.000,9264000.000,10530000.000,11212000.000,11645000.000,11243000.000,12993000.000
CostsAndExpenses,21640000.000,24615000.000,26790000.000,28551000.000,29366000.000,29302000.000,31529000.000
DebtIssuanceCostsIncurredDuringNoncashOrPartialNoncashTransaction,,,0.000,,,,
DepreciationDepletionAndAmortization,1431000.000,1638000.000,2117000.000,2359000.000,2636000.000,2823000.000,2996000.000
EarningsPerShareBasic,,,,,,,0.020
EarningsPerShareBasicAndDiluted,-0.360,-0.140,-0.110,-0.070,-0.030,-0.040,
EarningsPerShareDiluted,,,,,,,0.020
EffectiveIncomeTaxRateContinuingOperations,,,0.007,-0.006,-0.010,-0.001,0.016
EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,,,0.340,,,,0.340
EmployeeServiceShareBasedCompensationAllocationOfRecognizedPeriodCostsCapitalizedAmount,,,51000.000,,,,138000.000
GainLossOnContractTermination,,,-91000.000,,,,0.000
GainLossOnDispositionOfAssets,,,-29000.000,,,,-28000.000
GeneralAndAdministrativeExpense,3707000.000,3888000.000,3549000.000,4389000.000,4642000.000,5399000.000,4804000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,-3463000.000,-4737000.000,-3579000.000,-2251000.000,-1114000.000,-1270000.000,671000.000
IncomeTaxExpenseBenefit,-63000.000,23000.000,24000.000,13000.000,11000.000,19000.000,11000.000
IncreaseDecreaseInAccountsPayable,,,-653000.000,,,,-19000.000
IncreaseDecreaseInAccountsReceivable,,,594000.000,,,,1303000.000
IncreaseDecreaseInDeferredRevenue,,,705000.000,,,,1059000.000
IncreaseDecreaseInEmployeeRelatedLiabilities,,,94000.000,,,,-1662000.000
IncreaseDecreaseInOtherAccruedLiabilities,,,987000.000,,,,473000.000
IncreaseDecreaseInOtherOperatingAssets,,,110000.000,,,,-5000.000
IncreaseDecreaseInOtherOperatingLiabilities,,,858000.000,,,,69000.000
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,1281000.000,,,,-402000.000
IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,,,,,,,1059000.000
InterestIncomeExpenseNet,-243000.000,-426000.000,24000.000,95000.000,102000.000,25000.000,102000.000
LeaseAndRentalExpense,300000.000,300000.000,500000.000,500000.000,500000.000,500000.000,500000.000
NetCashProvidedByUsedInFinancingActivities,,,61000.000,,,,-1062000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,61000.000,,,,-1062000.000
NetCashProvidedByUsedInInvestingActivities,,,-120000.000,,,,-5475000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-120000.000,,,,-5475000.000
NetCashProvidedByUsedInOperatingActivities,,,-736000.000,,,,3807000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-736000.000,,,,3807000.000
NetIncomeLoss,-3400000.000,-4760000.000,-3603000.000,-2264000.000,-1125000.000,-1289000.000,660000.000
OperatingIncomeLoss,-3215000.000,-4310000.000,,-2348000.000,-1204000.000,,597000.000
OtherComprehensiveIncomeLossNetOfTax,,,,,,,22000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,,-1000.000,300000.000,73000.000,-96000.000,-175000.000,22000.000
OtherNonoperatingIncomeExpense,-5000.000,-1000.000,-24000.000,2000.000,-12000.000,-3000.000,-28000.000
PaymentsOfDebtIssuanceCosts,,,0.000,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,,,,,1207000.000
PaymentsToAcquireAvailableForSaleSecurities,,,9385000.000,,,,6537000.000
PaymentsToAcquireIntangibleAssets,,,0.000,,,,
PaymentsToAcquirePropertyPlantAndEquipment,,,1891000.000,,,,392000.000
PaymentsToDevelopSoftware,,,2179000.000,,,,2991000.000
ProceedsFromIssuanceOfSecuredDebt,,,29000.000,,,,29000.000
ProceedsFromIssuanceOfSharesUnderIncentiveAndShareBasedCompensationPlans,,,0.000,,,,
ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,,,2330000.000,,,,4445000.000
ProceedsFromSaleOfAvailableForSaleSecurities,,,11005000.000,,,,0.000
ProceedsFromStockOptionsExercised,,,80000.000,,,,145000.000
ReinsuranceRetentionPolicyReinsuredRiskPercentage,,,1.000,,,,1.000
RepaymentsOfLongTermCapitalLeaseObligations,,,7000.000,,,,0.000
RepaymentsOfSecuredDebt,,,41000.000,,,,29000.000
ResearchAndDevelopmentExpense,2154000.000,2797000.000,3043000.000,3024000.000,3464000.000,3107000.000,3629000.000
Revenues,18425000.000,20305000.000,23211000.000,26203000.000,28162000.000,28010000.000,32126000.000
SalesRevenueNet,18425000.000,20305000.000,23211000.000,26203000.000,28162000.000,28010000.000,32126000.000
SellingAndMarketingExpense,6239000.000,7028000.000,7551000.000,7567000.000,6979000.000,6730000.000,7107000.000
ShareBasedCompensation,,,463000.000,,,,1097000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,,,,,,,14000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,,,,,,,9.540
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,82000.000,62000.000,250000.000,500000.000,0.000,0.000,132000.000
ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,,,4.150,5.200,0.000,-4.500,9.290
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,,,,,,,3.530
ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,12.000,16.370,11.700,13.430,0.000,-12.280,23.800
StockIssuedDuringPeriodSharesStockOptionsExercised,,,,,,,41000.000
StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,,,0.000,,,,0.000
StockIssuedDuringPeriodValueStockOptionsExercised,,,80000.000,,,,145000.000
WeightedAverageNumberOfDilutedSharesOutstanding,,,,,,,34765000.000
WeightedAverageNumberOfShareOutstandingBasicAndDiluted,9328000.000,33314000.000,33463000.000,33523000.000,33600000.000,-67025000.000,
