,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AccountsPayableCurrent,1136465.000,953913.000,1232460.000,950229.000,1040433.000,607659.000,538278.000,583915.000,489222.000,515463.000,592844.000,523314.000,591019.000,457524.000,363079.000,407455.000,210987.000,152805.000,109670.000,40789.000,7879.000,151305.000,116266.000
AccountsReceivableNetCurrent,446084.000,387791.000,213405.000,234642.000,261530.000,237341.000,181745.000,220004.000,245735.000,209312.000,155661.000,214546.000,268942.000,323252.000,287593.000,384772.000,532686.000,349859.000,213819.000,135505.000,121655.000,113316.000,48699.000
AccruedLiabilitiesCurrent,869308.000,897165.000,1032745.000,1212205.000,974508.000,758828.000,776636.000,776983.000,986586.000,1065954.000,1114781.000,1046857.000,1197611.000,252878.000,311320.000,320928.000,122972.000,204939.000,201783.000,183815.000,177944.000,112020.000,110464.000
AccruedLiabilitiesCurrentAndNoncurrent,,,,,,,776636.000,,,,1114781.000,,,,,,,,,,,,
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,316153.000,547222.000,393270.000,432272.000,473872.000,454311.000,536145.000,570764.000,602893.000,632851.000,655962.000,689573.000,729771.000,621155.000,640772.000,656773.000,683612.000,695335.000,707058.000,720358.000,732670.000,739482.000,745718.000
AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipmentExcludingCapitalLeasedAssets,,,,,,,,,,,,,,,,,,,,,,743200.000,
AccumulatedOtherComprehensiveIncomeLossNetOfTax,-5965.000,-17990.000,33001.000,3524.000,33442.000,53136.000,141867.000,176735.000,216955.000,283811.000,410827.000,604362.000,654104.000,,0.000,,,,,,,,
AdditionalPaidInCapital,44602474.000,46316925.000,47736445.000,50021560.000,50413698.000,50419806.000,50871033.000,51487084.000,51821135.000,51988452.000,53264971.000,53264971.000,53264971.000,53264971.000,53264971.000,53264971.000,53954510.000,53954510.000,53954510.000,53954510.000,53954510.000,53954510.000,53954510.000
AllowanceForDoubtfulAccountsReceivableCurrent,68924.000,54045.000,109827.000,110205.000,110205.000,87490.000,82234.000,96250.000,81673.000,81787.000,88551.000,93123.000,93123.000,93123.000,93123.000,108087.000,105037.000,105037.000,78123.000,144993.000,147993.000,78123.000,78123.000
AllowanceForDoubtfulAccountsReceivableNoncurrent,,,,,,,,,,,,,,,,215991.000,220991.000,,,,,,
Assets,7564095.000,7589024.000,7350083.000,7414580.000,7447121.000,7315939.000,6351659.000,6375203.000,,6409609.000,6078184.000,5757881.000,5647380.000,3959423.000,3863489.000,3793547.000,3874126.000,3701534.000,3622917.000,3530434.000,3316086.000,3128360.000,2836258.000
AssetsCurrent,952902.000,1064041.000,831999.000,931266.000,1060285.000,1108983.000,1034994.000,1139797.000,1369515.000,1556456.000,1653502.000,1499623.000,1565936.000,1221001.000,1219705.000,1271642.000,1575181.000,1492735.000,1489548.000,1554091.000,1428861.000,1300425.000,1091120.000
AssetsOfDisposalGroupIncludingDiscontinuedOperationCurrent,,,,,,,,,,,,,,560196.000,560196.000,,,560196.000,,,,,
CapitalUnitsAuthorized,,,,,255000000.000,,,,,,,,,,,,,,,,,,
Cash,206057.000,235544.000,,,,,393832.000,,,,,,,,,,,,,,,,
CashAndCashEquivalentsAtCarryingValue,206057.000,235544.000,196367.000,300619.000,332928.000,369186.000,393832.000,393642.000,613036.000,595316.000,708760.000,802496.000,701880.000,699433.000,750886.000,644230.000,776782.000,789046.000,1044401.000,1163592.000,1120134.000,926209.000,821429.000
