,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31
AmortizationOfDebtDiscountPremium,,4418000.000,,,,,,,,,
AmortizationOfFinancingCostsAndDiscounts,,,0.000,,,,,,,,
AvailableForSaleSecuritiesGrossUnrealizedLoss,60000.000,17000.000,,,,,,,,,
CapitalExpendituresIncurredButNotYetPaid,,,-367000.000,,,,58000.000,,,,93000.000
CapitalLeaseObligationsIncurred,,,,,,,,,,,45000.000
CashAndCashEquivalentsPeriodIncreaseDecrease,,,-20604000.000,,,,-430000.000,,,,
ComprehensiveIncomeNetOfTax,-3446000.000,-8467000.000,,,,,-2281000.000,-947000.000,-1708000.000,-1835000.000,-1477000.000
DepreciationAmortizationAndAccretionNet,,,566000.000,,,,785000.000,,,,
DepreciationDepletionAndAmortization,,,,,,,,,,,1036000.000
EarningsPerShareBasicAndDiluted,-2.250,-0.410,-0.180,-0.170,-0.170,-0.100,-0.090,-0.030,-0.060,-0.060,-0.050
EffectOfExchangeRateOnCashAndCashEquivalents,,,-228000.000,,,,341000.000,,,,21000.000
FairValueAdjustmentOfWarrants,-740000.000,-2053000.000,0.000,,,,,,,,
FairValueAssumptionsExpectedDividendRate,0.000,0.000,,,,,,,,,
FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisAssetTransfersNet,,,,,,,0.000,0.000,0.000,0.000,0.000
GeneralAndAdministrativeExpense,3292000.000,4385000.000,3697000.000,3996000.000,4067000.000,3798000.000,3722000.000,3495000.000,3811000.000,4177000.000,4012000.000
GrossProfit,5150000.000,4445000.000,5582000.000,5786000.000,6591000.000,7270000.000,7304000.000,8266000.000,8500000.000,9218000.000,9155000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,,,,,,,-2558000.000,-960000.000,-1624000.000,-1716000.000,-1458000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-3472000.000,-8495000.000,-4828000.000,-4647000.000,-4627000.000,-2989000.000,,,,,
IncomeTaxExpenseBenefit,7000.000,14000.000,108000.000,-22000.000,16000.000,12000.000,14000.000,4000.000,13000.000,7000.000,24000.000
IncomeTaxesPaid,,,-98000.000,,,,0.000,,,,
IncreaseDecreaseInAccountsPayable,,,-387000.000,,,,-200000.000,,,,64000.000
IncreaseDecreaseInAccountsReceivable,,,-75000.000,,,,234000.000,,,,3372000.000
IncreaseDecreaseInAccruedLiabilities,,,-736000.000,,,,-1267000.000,,,,-598000.000
IncreaseDecreaseInOtherAccountsPayableAndAccruedLiabilities,,,-330000.000,,,,135000.000,,,,239000.000
IncreaseDecreaseInOtherOperatingAssets,,,,,,,9000.000,,,,
IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,,,152000.000,,,,-153000.000,,,,219000.000
IncreaseDecreaseInUnearnedPremiums,,,329000.000,,,,676000.000,,,,4218000.000
InterestExpense,726000.000,5155000.000,245000.000,40000.000,14000.000,,30000.000,41000.000,66000.000,,137000.000
InterestPaid,,,-249000.000,,,,16000.000,,,,
NetCashProvidedByUsedInFinancingActivities,,,-14917000.000,,,,1473000.000,,,,895000.000
NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,,,-14917000.000,,,,1473000.000,,,,895000.000
NetCashProvidedByUsedInInvestingActivities,,,-551000.000,,,,-946000.000,,,,-4473000.000
NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,,,-551000.000,,,,-946000.000,,,,-4473000.000
NetCashProvidedByUsedInOperatingActivities,,,-4908000.000,,,,-1298000.000,,,,1857000.000
NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,,,-4908000.000,,,,-1298000.000,,,,1857000.000
NetIncomeLossAvailableToCommonStockholdersBasic,-3479000.000,-8509000.000,-4936000.000,-4625000.000,-4643000.000,-3001000.000,-2572000.000,-964000.000,-1637000.000,-1723000.000,-1482000.000
NewAccountingPronouncementOrChangeInAccountingPrincipleEffectOfAdoptionQuantification,,,,,,,,,,,4300000.000
OperatingExpenses,8655000.000,9851000.000,10146000.000,10408000.000,11200000.000,10250000.000,9849000.000,9223000.000,10042000.000,10872000.000,10504000.000
OperatingIncomeLoss,-3505000.000,-5406000.000,-4564000.000,-4622000.000,-4609000.000,-2980000.000,-2545000.000,-957000.000,-1542000.000,-1654000.000,-1349000.000
OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,-27000.000,25000.000,-129000.000,55000.000,-274000.000,-169000.000,289000.000,11000.000,-96000.000,-125000.000,12000.000
OtherComprehensiveIncomeLossNetOfTax,33000.000,42000.000,-137000.000,22000.000,-245000.000,-153000.000,291000.000,17000.000,-71000.000,-112000.000,5000.000
OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,60000.000,17000.000,-8000.000,-33000.000,29000.000,16000.000,2000.000,6000.000,25000.000,13000.000,-7000.000
OtherCostOfServices,3963000.000,4059000.000,4377000.000,4314000.000,4670000.000,5049000.000,4791000.000,5100000.000,5606000.000,5911000.000,6387000.000
OtherNonoperatingIncomeExpense,759000.000,2066000.000,-19000.000,15000.000,-4000.000,17000.000,17000.000,38000.000,-16000.000,19000.000,28000.000
OtherOperatingActivitiesCashFlowStatement,,,116000.000,,,,,,,,
OtherOperatingIncomeExpenseNet,,,,,,,,,,,97000.000
PaymentsForProceedsFromInvestments,,,,,,,34000.000,,,,2710000.000
PaymentsOfDebtExtinguishmentCosts,,255000.000,,,,,,,,,
PaymentsOfFinancingCosts,,,0.000,,,,,,,,
PaymentsRelatedToTaxWithholdingForShareBasedCompensation,,,384000.000,,,,0.000,,,,
PaymentsToAcquireHeldToMaturitySecurities,,,3206000.000,,,,3959000.000,,,,5172000.000
PaymentsToAcquirePropertyPlantAndEquipment,,,1590000.000,,,,653000.000,,,,462000.000
ProceedsFromIssuanceOfDebt,,17000000.000,,,,,,,,,
ProceedsFromRepaymentsOfDebt,,,-14900000.000,,,,987000.000,,,,-40000.000
