,2011-06-30,2011-09-30,2012-03-31,2013-03-31,2013-06-30,2014-06-30,2014-09-30,2015-03-31,2015-06-30,2015-09-30
AccretionExpense,,,269000.000,450000.000,,,,115000.000,,
AllocatedShareBasedCompensationExpense,,,,,,,,159000.000,,
AssetImpairmentCharges,,,7000.000,0.000,,,,,,
CashAndCashEquivalentsPeriodIncreaseDecrease,,,2000.000,-203000.000,,,,-129000.000,,
ComprehensiveIncomeNetOfTax,-2835000.000,-1453000.000,,,,,,,,
CostOfGoodsAndServicesSold,,,470000.000,246000.000,418000.000,310000.000,392000.000,210000.000,190000.000,197000.000
CostOfRevenue,3089000.000,501000.000,,,,,,,,
DebtConversionConvertedInstrumentAmount1,,,269000.000,0.000,,,,,,
DebtConversionConvertedInstrumentSharesIssued1,,,17000000.000,17000000.000,,,,,,
DebtInstrumentConvertibleInterestExpense,,,,449000.000,,,,,,
Depreciation,,,,,,,,1775.000,,
DepreciationAndAmortization,,,48000.000,47000.000,,,,40000.000,,
EarningsPerShareBasicAndDiluted,0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.040,-0.030,-0.020
EmbeddedDerivativeGainLossOnEmbeddedDerivativeNet,,,,-61000.000,,,,-98000.000,,
GainLossOnDerivativeInstrumentsNetPretax,-493000.000,-230000.000,-876000.000,61000.000,61000.000,518000.000,-54000.000,98000.000,-43000.000,56000.000
GainLossOnSaleOfPropertyPlantEquipment,,,,,0.000,,,,22000.000,0.000
GeneralAndAdministrativeExpense,826000.000,459000.000,1765000.000,567000.000,446000.000,590000.000,529000.000,505000.000,332000.000,255000.000
GrossProfit,-68000.000,-19000.000,359000.000,125000.000,14000.000,45000.000,4000.000,136000.000,138000.000,107000.000
IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,-2835000.000,-1453000.000,-2962000.000,-1201000.000,-1088000.000,-201000.000,-1436000.000,-554000.000,-375000.000,-255000.000
IncomeTaxExpenseBenefit,,,,0.000,0.000,0.000,0.000,0.000,0.000,0.000
IncomeTaxesPaid,,,,,,,,0.000,,
IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,,,138000.000,48000.000,,,,-42000.000,,
IncreaseDecreaseInAccountsReceivable,,,83000.000,19000.000,,,,-11000.000,,
IncreaseDecreaseInCustomerAdvancesAndDeposits,,,72000.000,0.000,,,,,,
IncreaseDecreaseInDeferredRevenue,,,-231000.000,-4000.000,,,,0.000,,
IncreaseDecreaseInInventories,,,-173000.000,90000.000,,,,0.000,,
